Wavelength,d_NH3_CH3OH_50_10K_I10m_Baselined,HNCO_NH3,H2O_CH3OH_CO_NH3_100K_NASA,all
3.616219,0.009414355900269277,0.005375021616326675,0.012855448688784176,0.027644826205380127
3.618521,0.009334397697176686,0.005320110561190799,0.012332830313148866,0.026987338571516348
3.620822,0.009250104410783892,0.005263754478288189,0.011699426475397309,0.0262132853644694
3.623124,0.009167256152157835,0.0052136601823747596,0.01109684989666941,0.025477766231202004
3.625425,0.009095968115665643,0.005164047562383572,0.010481268068040905,0.02474128374609012
3.627727,0.009041057060529769,0.00511395326647014,0.010226943181095792,0.024381953508095702
3.630029,0.008988554385005116,0.005064340646478955,0.009447109862981905,0.02350000489446597
3.632330000000001,0.008917748024435169,0.005014728026487769,0.008895590932011923,0.02282806698293486
3.634632,0.008825747923286466,0.004965115406496582,0.008747234747960606,0.02253809807774365
3.636934,0.008747234747960606,0.004915502786505397,0.00827952742746117,0.021942264961927173
3.639235,0.008718815868548179,0.00486589016651421,0.00796017629101305,0.021544882326075442
3.641537000000001,0.008732302794371026,0.004816277546523023,0.007328699156950476,0.020877279497844528
3.643838,0.00873471117398225,0.004767146602454082,0.0072236938059011685,0.0207255515823375
3.64614,0.008678836767001884,0.004717533982462896,0.006883148928874289,0.02027951967833907
3.648442,0.008570459684496866,0.004668403038393954,0.006353787090327553,0.01959264981321837
3.650743,0.00843896215772411,0.004619272094325013,0.006310917933247791,0.019369152185296917
3.653045,0.008310836362407066,0.00457014115025607,0.006009870481844961,0.018890847994508096
3.655347,0.008200050900290825,0.004521010206187129,0.0058374305016814215,0.018558491608159373
3.657648000000001,0.008118647669431501,0.004471879262118186,0.005305660283523464,0.01789618721507315
3.65995,0.008067590021673579,0.004422748318049246,0.005172717728983972,0.017663056068706797
3.662251,0.00803242767934973,0.0043750624017470366,0.004816759222445268,0.017224249303542032
3.664553,0.007998228688870368,0.004312926207777493,0.004835544583412805,0.017146699480060666
3.666855,0.007957286235479583,0.004272465430308954,0.004708863815862495,0.016938615481651032
3.669156,0.007905746911799419,0.00424019314351857,0.004301847661565869,0.016447787716883856
3.671458,0.007843129041907631,0.004207920856728187,0.004317742966999939,0.01636879286563576
3.673759,0.007778102792404619,0.00417516689401556,0.0038307686096107217,0.015784038296030898
3.676061,0.0077227100613465,0.004142894607225176,0.0038664126278568174,0.015732017296428494
3.678363,0.007680804256111225,0.004110622320434792,0.003449762955115301,0.01524118953166132
3.680664,0.007640825154564928,0.004078350033644409,0.003386663409301268,0.015105838597510603
3.682966,0.007589285830884764,0.004046077746854025,0.0032864748174744065,0.014921838395213197
3.685268,0.007524741257303998,0.004013805460063642,0.002932924690546924,0.014471471407914563
3.687569,0.007458751655956497,0.003982014849195503,0.0028895738575449165,0.014330340362696916
3.689871,0.007401432221209398,0.00394974256240512,0.00281009733037457,0.014161272113989088
3.692172,0.007352301277140456,0.003917470275614736,0.002361657046764915,0.013631428599520108
3.694474,0.007306060388604983,0.0038856796647465976,0.002421866537045481,0.01361360659039706
3.696776,0.007258856148225018,0.003853407377956215,0.002418013129667525,0.013530276655848758
3.699077,0.0072097252041560785,0.0038216167670880757,0.0022335312514478707,0.013264873222692023
3.701379,0.007159630908242645,0.0037898261562199368,0.0021309342800097868,0.013080391344472373
3.703681,0.007106646556795749,0.0037580355453517983,0.0019690911701356253,0.012833773272283171
3.705982,0.007049327122048648,0.0037262449344836594,0.0019493424573236,0.01272491451385591
3.708284,0.006985745900312372,0.003694454323615521,0.0017764208012378152,0.012456621025165707
3.710585,0.006916384567509161,0.003662663712747383,0.0014498445259560255,0.012028892806212568
3.712887,0.0068455782069392155,0.003630873101879243,0.0014455094426558252,0.011921960751474284
3.715189,0.006775253522291514,0.0035990824910111037,0.001439247655666646,0.011813583668969264
3.71749,0.006700593754343613,0.0035672918801429657,0.0014931953589580331,0.011761080993444613
3.719792,0.006614373764261842,0.0035359829451970712,0.0010654671400048934,0.011215823849463806
3.722094,0.0065127401446682465,0.0035041923343289328,0.0009647968722557873,0.010981729351252969
3.724395,0.006403399710318739,0.003472883399383038,0.0009594984371110977,0.010835781546812874
3.726697,0.006293095924124743,0.0034410927885149,0.0009614251408000756,0.01069561385343972
3.728998,0.0061861638693864575,0.003409783853569005,0.0009691319555559881,0.010565079678511452
3.7313,0.006081158518337152,0.0033784749186231114,0.0008660533081956593,0.010325686745155922
3.733602,0.0059771165191323345,0.0033471659836772165,0.0006781996985202938,0.010002482201329843
3.735903,0.005870184464394048,0.003315857048731323,0.00047878586671105966,0.00966482737983643
3.738205,0.0057574722985888295,0.003284548113785428,0.00048263927408901585,0.009524659686463271
3.740507,0.0056370533180276974,0.0032532391788395345,0.0004821575981667713,0.009372450095034004
3.742808,0.005514707633777588,0.0032219302438936397,0.0004811942463222824,0.009217832123993509
3.74511,0.005397660384672168,0.0031906213089477452,0.000485529329622483,0.009073811023242395
3.747411,0.005288801626244905,0.003159794049924096,0.00047107905195514717,0.008919674728124148
3.749713,0.0051818695715066185,0.0031284851149782017,0.0004638539131214794,0.0087742085996063
3.752015,0.00507012075754589,0.0030976578559545518,0.00015558132288498217,0.008323359936385425
3.754316,0.004955481888051692,0.003066348921008657,0.0005365869773804029,0.008558417786440753
3.756618,0.00484469642593545,0.0030355216619850087,0.0003781155989619536,0.008258333686882412
3.75892,0.004742581130419611,0.003004694402961359,2.4083796112226345e-06,0.0077496839129921925
3.761221,0.004648172649659685,0.002973867143937709,7.706814755912426e-06,0.007629746608353306
3.763523,0.00455520919666649,0.002942558208991815,1.4450277667335806e-06,0.007499212433425039
3.765824,0.00446272741959554,0.002911730949968165,3.3717314557116882e-06,0.007377830101019419
3.768126,0.004379397485047239,0.002880903690944515,3.853407377956213e-06,0.007264154583369709
3.770428,0.0043134078836997375,0.002850558107843109,7.080636056994543e-05,0.0072347723521127925
3.772729,0.004268130347008753,0.0028197308488194604,0.00029430398849140585,0.007382165184319619
3.775031,0.004239711467596325,0.0027889035897958104,9.151842522646008e-05,0.007120133482618595
3.777333,0.004223816162162255,0.002758558006694405,0.00043399000594231867,0.00741636417479898
3.779634,0.004223334486240011,0.0027277307476707554,0.00047637748709983713,0.007427442721010605
3.781936,0.0042416381712853035,0.00269738516456935,0.00048601100554472755,0.00742503434139938
3.784237,0.004282580624676088,0.0026665579055457004,0.0004783041907888151,0.007427442721010605
3.786539,0.004347125198256855,0.002636212322444295,0.0004922727925339063,0.0074756103132350565
3.788841000000001,0.0044367169197943365,0.00260586673934289,0.00047396910748861445,0.00751655276662584
3.791142,0.004551355789288535,0.0025750394803192404,0.0009171109559535789,0.008043506225561353
3.793444,0.0046915234826616905,0.002544693897217835,0.0010611320567046926,0.008297349436584221
3.795746,0.004857219999913809,0.0025143483141164304,0.001401676933731573,0.008773245247761812
3.798047,0.005042183554055707,0.002484002731015025,0.0014599597203231608,0.008986146005393892
3.800349,0.0052367806266424965,0.0024541388238358644,0.0014580330166341824,0.009148952467112543
3.80265,0.005429450995540306,0.002423793240734459,0.001956567596157268,0.009809811832432036
3.804952,0.00560863443861527,0.002393447657633053,0.002073133169340443,0.010075215265588768
3.807254,0.005762289057811274,0.002363583750453893,0.002387185870643875,0.010513058678909042
3.809555000000001,0.00587885463099445,0.0023332381673524874,0.0026130918781765576,0.010825184676523495
3.811857,0.005950624343408885,0.002302410908328838,0.0029035424592900078,0.011156577711027729
3.814159,0.005971336408065399,0.0022826621955168128,0.003105846346632709,0.011359844950214922
3.81646,0.005940990824963994,0.0022653218623160092,0.003406412122113293,0.011612724809393295
3.818762,0.005869221112549559,0.002240756390281539,0.0034704750197718155,0.011580452522602912
3.821063,0.005765660789266986,0.0022272694644586925,0.003841847155822346,0.011834777409548023
3.823365,0.005639943373561165,0.002199813936890754,0.00386785765562355,0.01170761496607547
3.825667,0.00550122070795474,0.002187290362912396,0.0041626433200372005,0.011851154390904338
3.827968,0.00535864463497036,0.0021598348353444588,0.004352423633401545,0.011870903103716364
3.83027,0.00522233034897516,0.0021463479095216115,0.004496926410074903,0.011865604668571677
3.832572,0.005101429692491785,0.002122264113409385,0.004816277546523023,0.01203997135242419
3.834873,0.005001241100664922,0.0021044421042863376,0.004835544583412805,0.011941227788364064
3.837175,0.004917911166116618,0.0020904735025412463,0.004832172851957093,0.011840557520614955
3.839476,0.004846141453702184,0.00206638970642902,0.004877932064570323,0.011790463224701528
3.841778,0.004786413639343863,0.0020490493732282173,0.005214623534219248,0.012050086546791327
3.84408,0.004742099454497366,0.0020297823363384358,0.00533504251478038,0.01210692430561618
3.846381,0.004715607278773917,0.0020071435679929433,0.005321555588957532,0.012044306435724392
3.848683,0.0047016386770288255,0.0019926932903256075,0.005322037264879777,0.01201636923223421
3.850984,0.004692968510428425,0.0019666827905244033,0.005322518940802021,0.011982170241754849
3.853286,0.004681408288294556,0.0019527141887793122,0.005321555588957532,0.0119556780660314
3.855588,0.004664549631015998,0.0019377822351897317,0.005324927320413244,0.011927259186618971
3.857889,0.004638539131214793,0.0019108083835440374,0.005314330450123864,0.011863677964882694
3.860191,0.004603376788890942,0.0018992481614101692,0.00529891682061204,0.011801541770913151
3.862493,0.004561952659577912,0.0018717926338422312,0.004797973861477732,0.011231719154897877
3.864794,0.004517638474731417,0.0018583057080193844,0.00484903150923565,0.011224975691986452
3.867096,0.004469952558429209,0.0018351852637516477,0.004832172851957093,0.01113731067413795
3.869397,0.0044155231792155775,0.001816881578706355,0.004838434638946272,0.011070839396868204
3.871699,0.0043519419574793,0.0017995412455055519,0.004755586380320214,0.010907069583305066
3.874001,0.004278727217298132,0.0017759391253155702,0.004344716818645632,0.010399383161259334
3.876302,0.004195878958672072,0.0017624521994927238,0.004365428883302147,0.010323760041466944
3.878604,0.004106287237134591,0.0017455935422141652,0.004615900362869301,0.010467781142218056
3.880906,0.004016695515597109,0.0017210280701796944,0.004866371842436454,0.010604095428213256
3.883207,0.003933847256971051,0.0017085044962013365,0.00483072782419036,0.010473079577362748
3.885509,0.0038606325167898827,0.0016810489686333984,0.004834099555646071,0.010375781041069352
3.88781,0.003793679563597894,0.0016690070705772852,0.004836989611179538,0.010299676245354716
3.890112,0.0037320250455505936,0.0016444415985428144,0.00488082212010379,0.010257288764197198
3.892414,0.0036737422589590055,0.0016280646171865005,0.005340340949925069,0.010642147826070574
3.894715,0.0036159411482896624,0.0016092792562189641,0.005271461293044103,0.010496681697552728
3.897017,0.003558621713542564,0.001587122163795716,0.005610561142304247,0.010756305019642528
3.899319,0.003502265630639955,0.0015736352379728696,0.005828760335081019,0.010904661203693844
3.90162,0.003448799603270812,0.0015562949047720662,0.005808529946346749,0.010813624454389627
3.903922,0.003400150335124115,0.0015322111086598395,0.005812383353724705,0.010744744797508659
3.906223,0.003357281178044352,0.0015201692106037265,0.006078750138725929,0.010956200527374008
3.908525,0.0033201921320315238,0.0014931953589580331,0.006327294914604105,0.011140682405593662
3.910827,0.003288883197085629,0.00148115346090192,0.006249263415200493,0.011019300073188042
3.913128,0.00326239102136218,0.0014570696647896936,0.006569577903493101,0.011289038589644976
3.91543,0.0032397522530166877,0.0014402110075111352,0.006808007485004142,0.011487970745531966
3.917732,0.0032214485679713948,0.0014228706743103325,0.006756949837246223,0.01140126907952795
3.920033,0.0032094066699152823,0.0013997502300425947,0.007256447768613797,0.011865604668571674
3.922335,0.003203144882926103,0.0013862633042197481,0.007307023740449472,0.011896431927595322
3.924636,0.0032002548273926358,0.0013708496747079234,0.007677432524655512,0.012248537026756072
3.926938,0.003198328123703659,0.0013453208508289634,0.007840720662296408,0.01238436963682903
3.92924,0.0031949563922479465,0.001333760628695095,0.008162480178355752,0.012691197199298794
3.931541,0.003191584660792235,0.0013077501288938902,0.008257370335037923,0.01275670512472405
3.933843,0.0031872495774920343,0.0012942632030710436,0.0082592970387269,0.012740809819289978
3.936145,0.0031843595219585665,0.0012730694624922846,0.0082376216222259,0.01269505060667675
3.938446,0.0031843595219585665,0.0012538024256025036,0.008736156201748984,0.013174318149310056
3.940748,0.003186286225647545,0.0012398338238574118,0.008470752768592249,0.012896872818097205
3.943049,0.0031829144941918327,0.001222493490656609,0.008613810517498873,0.013019218502347316
3.945351,0.003165092485068785,0.0011993730463888716,0.008191380733690422,0.01255584626514808
3.947653,0.003131375170511669,0.0011873311483327586,0.008251590223970989,0.012570296542815416
3.949954,0.003090432717120884,0.0011608389726093095,0.00828675256629484,0.012538024256025036
3.952256,0.003049971939652344,0.0011487970745531965,0.00790478355995493,0.012103552574160471
3.954558,0.003010956189950537,0.0011256766302854592,0.007766060894348505,0.011902693714584502
3.956859,0.0029690503847152635,0.0011083362970846565,0.0074693485262458765,0.011546735208045798
3.959161,0.0029208827924908105,0.0010914776398060976,0.007247777602013395,0.011260138034310304
3.961462000000001,0.002865971737354934,0.0010731739547608058,0.007056552260882319,0.010995697952998058
3.963764,0.002803353867463146,0.0010548702697155137,0.006569096227570856,0.010427320364749516
3.966066000000001,0.002734955886504423,0.0010370482605924665,0.006179420406475035,0.009951424553571923
3.968367,0.002665594553701212,0.0010187445755471742,0.005953996074864596,0.00963833520411298
3.970669,0.0026005683041982,0.001000440890501882,0.005436676134373974,0.009037685329074056
3.972971,0.002541322165762123,0.0009826188813788343,0.005106246451714229,0.008630187498855187
3.975272,0.002484966082859514,0.0009643151963335426,0.004855774972147075,0.008305056251340131
3.977574,0.002429573351801393,0.0009464931872104953,0.004339418383500942,0.00771548492251283
3.979875,0.0023741806207432732,0.0009281895021652034,0.00429992095787689,0.007602291080785366
3.982177,0.002319751241529641,0.0009122941967311338,0.0038158366560211415,0.007047882094281916
3.984479,0.002267248566004988,0.0008988072709082871,0.0035880039447994797,0.006754059781712755
3.98678,0.002216190918247068,0.0008848386691631957,0.003380883298234334,0.006481912885644597
3.989082,0.0021670599741781264,0.000871351743340349,0.0031405270130343147,0.00617893873055279
3.991384,0.0021203374097204073,0.0008578648175175022,0.0026179086373990033,0.005596110864636913
3.993685,0.002075059873029421,0.0008438962157724108,0.002444505305390973,0.005363461394192806
3.995987,0.0020312273641051697,0.0008304092899495643,0.002196923881357287,0.00505856053541202
3.998288,0.0019878765311031627,0.0008169223641267175,0.0019358555315007531,0.004740654426730633
4.00059,0.0019469340777123773,0.0008029537623816263,0.0018086930880281981,0.004558580928122202
