Wavelength,H2O_CH4_10_0.6_a_V3,H2O_40K,CO_CH3OH_10K,all
3.607012,0.011894084791074141,0.0004947622625238828,0.00023995969732408314,0.012628806750922109
3.609314,0.011776331372593459,0.0004952570247864067,0.00020334728989731583,0.012474935687277179
3.611616,0.011789195191419077,0.0004952570247864067,0.00017959870129616944,0.012464050917501655
3.613917,0.011655114618275106,0.0004952570247864067,0.00015683963722007085,0.012307211280281585
3.616219,0.011626913169311243,0.0004947622625238828,0.00013061723730630506,0.012252292669141431
3.618521,0.011673915584251014,0.0004947622625238828,0.00010934246001777809,0.012278020306792672
3.620822,0.0114581992377906,0.0004952570247864067,0.0001004367392923482,0.012053893001869357
3.623124,0.011596237909034765,0.0004952570247864067,9.944721476730045e-05,0.012190942148588471
3.625425,0.011172226650051796,0.0004947622625238828,9.20257808294422e-05,0.01175901469340512
3.627727,0.011290474830795006,0.0004947622625238828,6.679290544072418e-05,0.011852029998759613
3.630029,0.011357762498498255,0.0004952570247864067,2.671716217628967e-05,0.01187973668546095
3.632330000000001,0.011309275796770912,0.0004952570247864067,2.127477728852696e-05,0.011825807598845843
3.634632,0.011228134785716996,0.0004947622625238828,6.184528281548535e-05,0.011784742331056364
3.636934,0.011041114650482969,0.0004947622625238828,6.530861865315253e-05,0.01160118553166
3.639235,0.0111826166575648,0.0004952570247864067,1.4842867875716485e-06,0.011679357969138776
3.641537000000001,0.011068821337184306,0.0004952570247864067,0.0001039000751300154,0.011667978437100728
3.643838,0.0108387568851107,0.0004947622625238828,0.00016772440699559625,0.011501243554630178
3.64614,0.01091000265091414,0.0004952570247864067,0.00012072199205582739,0.011525981667756372
3.648442,0.0108387568851107,0.0004952570247864067,5.937147150286593e-06,0.011339951057047392
3.650743,0.010787796372070741,0.0004947622625238828,0.00013259628635640058,0.011415154920951024
3.653045,0.010811050198409364,0.0004947622625238828,0.0001988944295346009,0.011504706890467844
3.655347,0.010639367693313577,0.0004952570247864067,0.00020186300310974417,0.011336487721209723
3.657648000000001,0.010607208146249523,0.000497730836099026,0.0001499129655447365,0.011254851947893284
3.65995,0.010437009927941306,0.000485361779535929,6.530861865315253e-05,0.010987680326130388
3.662251,0.010597312900999046,0.0003611764516424344,1.2863818825620952e-05,0.0109713531714671
3.664553,0.010348447482949531,0.0004096631533697749,4.7497177202292746e-05,0.0108056078135216
3.666855,0.010363785113087772,0.0004759612965479752,3.958098100191062e-05,0.010879327390637659
3.669156,0.010346963196161959,0.0005407751529386039,1.929572823843143e-05,0.010907034077339
3.671458,0.010356363679149914,0.00015881868627016637,1.1379532038049305e-05,0.010526561897458129
3.673759,0.010308866501947622,0.000531869432213174,1.1874294300573186e-05,0.01085261022846137
3.676061,0.010250979317232328,0.0005026784587242648,6.9266716753343594e-06,0.010760584447631926
3.678363,0.010125804464813785,0.00026568733497532506,7.916196200382125e-06,0.010399407995989492
3.680664,0.010063464419735777,0.0002325382633862249,2.2264301813574728e-05,0.010318266984935577
3.682966,0.010078802049874016,0.00017613536545850225,2.325382633862249e-05,0.01027819124167114
3.685268,0.009974901974744002,0.0005026784587242648,7.916196200382125e-06,0.01048549662966865
3.687569,0.01000904057085815,0.00020186300310974417,1.583239240076425e-05,0.010226735966368658
3.689871,0.009933836706954515,4.403384136462556e-05,4.0570505526958395e-05,0.010018441053846102
3.692172,0.009998155801082624,0.0005293956209005546,6.3329569603057e-05,0.010590880991586235
3.694474,0.009964017204968471,0.00034287024792905066,8.410958462906007e-05,0.010390997037526585
3.696776,0.009758690866021064,0.00025628685198737127,0.00010291055060496764,0.010117888268613404
3.699077,0.009686455575692577,0.00033000642910342986,0.00011923770526825577,0.010135699710064264
3.701379,0.00974384799814535,0.0003626607384300061,0.00013111199956882894,0.01023762073614418
3.703681,0.009710204164293723,0.00019988395405964862,0.00014001772029425882,0.010050105838647629
3.705982,0.009677055092704624,6.9266716753343594e-06,0.00015040772780726034,0.00983438949218722
3.708284,0.009560785961011509,1.0390007513001538e-05,0.00016722964473307237,0.009738405613257584
3.710585,0.009579092164724894,0.00018355679939636047,0.0001894939465466471,0.009952142910667905
3.712887,0.00957216549304956,0.0005378065793634606,0.00021373729741031735,0.010323709369823336
3.715189,0.009607293613688755,0.00016376630889540522,0.00023748588601146367,0.010008545808595623
3.71749,0.00936832344088972,0.0003493021573418612,0.00026172923687513397,0.009979354835106716
3.719792,0.009226326671545364,0.0004151055382575376,0.0002889411613139475,0.00993037337111685
3.722094,0.009342595803238478,2.275906407609861e-05,0.0003191216593279044,0.00968447652664248
3.724395,0.00933517436930062,0.0002127477728852696,0.00034979691960438514,0.009897719061790274
3.726697,0.009331216271200428,5.937147150286593e-05,0.0003779983685682464,0.00976858611127154
3.728998,0.009284213856260659,9.895245250477657e-06,0.000400757432644345,0.009694866534155484
3.7313,0.00922187381118265,0.00033742786304128813,0.00041807411183268086,0.009977375786056621
3.733602,0.009203072845206745,0.0002711297198630878,0.0004284641193456825,0.009902666684415513
3.735903,0.009180313781130644,0.0001380386712441633,0.00043489602875849287,0.0097532484811333
3.738205,0.009117973736052635,0.0004987203606240738,0.00044182270043382734,0.010058516797110536
3.740507,0.00899774650625933,1.8306203713383663e-05,0.0004522127079468289,0.009468265417919544
3.742808,0.009038811774048815,0.00017168250509578734,0.00046359223998487814,0.009674086519129479
3.74511,0.009101646581389348,0.0004843722550108812,0.0004724979607103081,0.010058516797110536
3.747411,0.009029411291060859,0.0002795406783259938,0.0004779403455980708,0.009786892314984924
3.749713,0.009097688483289157,0.00021175824836022186,0.0004818984436982618,0.00979134517534764
3.752015,0.008902752151854746,0.0003992731458567734,0.0004868460663235007,0.00978887136403502
3.754316,0.008785493495636586,0.0005016889341992171,0.0004903094021611677,0.009777491831996972
3.756618,0.00895668123846985,0.0004922884512112634,0.0004888251153735962,0.00993779480505471
3.75892,0.008903246914117272,0.0005571023076018921,0.0004789298701231185,0.009939279091842284
3.761221,0.00884239115582683,1.533763013824037e-05,0.0004655712890349737,0.00932330007500005
3.763523,0.008780051110748824,0.0005590813566519876,0.0004566655683095438,0.009795798035710354
3.765824,0.008670708650731045,0.00048338273048583347,0.0004566655683095438,0.009610756949526423
3.768126,0.008735522507121675,0.0004947622625238828,0.0004650765267724498,0.009695361296418008
3.770428,0.008782030159798919,0.0004952570247864067,0.0004789298701231185,0.009756217054708444
3.772729,0.008789451593736777,0.0004947622625238828,0.0004947622625238828,0.009778976118784541
3.775031,0.008599462884927606,0.0004947622625238828,0.000506636556824456,0.009600861704275944
3.777333,0.008526732832336596,0.0004952570247864067,0.0005110894171871709,0.009533079274310172
3.779634,0.008616284801853419,0.0004947622625238828,0.0005130684662372664,0.009624115530614569
3.781936,0.008445591821282678,0.0004947622625238828,0.0005224689492252202,0.009462823033031779
3.784237,0.008510900439935833,0.0004952570247864067,0.0005462175378263666,0.009552375002548606
3.786539,0.008314479821713851,0.0004952570247864067,0.0005773875603653712,0.009387124406865628
3.788841000000001,0.008320416968864134,0.0004947622625238828,0.0006065785338542803,0.009421757765242298
3.791142,0.008384736062992242,0.0004952570247864067,0.000628842835667855,0.009508835923446505
3.793444,0.008524259021023975,0.0004952570247864067,0.0006486333261688103,0.009668149371979191
3.795746,0.00836692462154138,0.0004947622625238828,0.0006718871525074327,0.0095335740365727
3.798047,0.00832981745185209,0.0004952570247864067,0.000700583363733818,0.009525657840372315
3.800349,0.008328827927327044,0.0004947622625238828,0.0007337324353229182,0.009557322625173843
3.80265,0.008382757013942145,0.0004952570247864067,0.0007708396050122093,0.00964885364374076
3.804952,0.008328827927327044,0.0004952570247864067,0.0008089362992265484,0.009633021251339998
3.807254,0.008212558795633932,0.0004947622625238828,0.0008450539443907918,0.009552375002548606
3.809555000000001,0.0083921574969301,0.0004952570247864067,0.000878203015979892,0.0097656175376964
3.811857,0.008238286433285174,0.0004952570247864067,0.0009093730385188963,0.009642916496590477
3.814159,0.00830557410098842,0.0004947622625238828,0.000941532585582949,0.009741868949095251
3.81646,0.008294689331212897,0.0004952570247864067,0.0009761659439596207,0.009766112299958923
3.818762,0.008052750584838715,0.0004952570247864067,0.0010137678759114359,0.009561775485536557
3.821063,0.008091342041315579,0.0004947622625238828,0.001055822668225966,0.009641926972065428
3.823365,0.008047308199950955,0.0004952570247864067,0.0010993617473280676,0.009641926972065428
3.825667,0.007924607158845031,0.0004952570247864067,0.001138942728329978,0.009558806911961416
3.827968,0.0077464927443364326,0.0004947622625238828,0.0011720917999190786,0.009413346806779395
3.83027,0.007645066480519038,0.0004952570247864067,0.0012002932488829395,0.009340616754188385
3.832572,0.0075673888053027875,0.0004987203606240738,0.0012294842223718489,0.009295593388298709
3.834873,0.007563925469465119,0.0004744770097604036,0.0012621385316984252,0.009300541010923948
3.837175,0.007556998797789786,0.0007000886014712943,0.0012972666523376206,0.009554354051598702
3.839476,0.00740461202093243,0.000569966126427513,0.0013348685842894358,0.009309446731649379
3.841778,0.0074842687451987765,0.0008331796500902186,0.001373460040766299,0.009690908436055292
3.84408,0.007651498389931849,0.00098754547599767,0.0014130410217682093,0.010052084887697729
3.846381,0.007845939959103734,0.000992987860885433,0.0014526220027701196,0.010291549822759288
3.848683,0.007968641000209655,0.000988040238260194,0.001490223934721935,0.010446905173191785
3.850984,0.008224927852197026,0.0009890297627852416,0.0015258468176236545,0.010739804432605922
3.853286,0.008437675625082297,0.0009890297627852416,0.0015594906514752784,0.010986196039342816
3.855588,0.0085143637757735,0.0009890297627852416,0.0015921449608018547,0.011095538499360595
3.857889,0.008509416153148262,0.0009890297627852416,0.0016277678437035745,0.011126213759637078
3.860191,0.008427285617569296,0.0009890297627852416,0.0016633907266052938,0.011079706106959832
3.862493,0.008523764258761453,0.0009890297627852416,0.001694065986881775,0.011206860008428469
3.864794,0.008534154266274454,0.0009890297627852416,0.00171385647738273,0.011237040506442426
3.867096,0.008539596651162218,0.0009890297627852416,0.0017272150584708749,0.011255841472418334
3.869397,0.00855246046998784,0.0009890297627852416,0.0017430474508716386,0.01128453768364472
3.871699,0.00869148866575705,0.0009890297627852416,0.0017687750885228809,0.011449293517065171
3.874001,0.008754323473097583,0.0009890297627852416,0.001801429397849457,0.011544782633732282
3.876302,0.008520300922923786,0.0009890297627852416,0.0018335889449135093,0.011342919630622537
3.878604,0.008583630492526842,0.0009890297627852416,0.0018612956316148468,0.01143395588692693
3.880906,0.00869445723933219,0.0009890297627852416,0.001883065171165898,0.01156655217328333
3.883207,0.008774608725861062,0.0009890297627852416,0.0018993923258291856,0.01166303081447549
3.885509,0.00873898584295934,0.0009890297627852416,0.001915719480492474,0.011643735086237056
3.88781,0.008750860137259916,0.0009890297627852416,0.0019419418804062399,0.011681831780451398
3.890112,0.008769661103235822,0.0009890297627852416,0.0019874600085584373,0.0117461508745795
3.892414,0.008548007609625123,0.0009890297627852416,0.0020448524310112074,0.011581889803421572
3.894715,0.008753333948572533,0.0009890297627852416,0.002102244853463978,0.011844608564821751
3.897017,0.008719195352458386,0.0009890297627852416,0.0021517210797163664,0.011859946194959994
3.899319,0.008648939111179995,0.000988535000522718,0.002196249683343516,0.01183372379504623
3.90162,0.008729585359971388,0.0009895245250477656,0.0022427573360207604,0.011961867221039913
3.903922,0.00869148866575705,0.0009939773854104805,0.0022952021358482928,0.011980668187015821
3.906223,0.008709300107207909,0.0009410378233204252,0.0023545736073511576,0.012004911537879493
3.908525,0.008774113963598538,0.0013858290973293955,0.0024218612750544067,0.012581804335982341
3.910827,0.0088790035632536,0.0014724124932710752,0.0024926122785953212,0.012844028335119998
3.913128,0.008847338778452072,0.0015263415798861784,0.002560394708561093,0.012934075066899343
3.91543,0.008800831125774827,0.0011330055811796915,0.0026197661800639593,0.012553602887018477
3.917732,0.00895272314036966,0.0014511377159825481,0.0026732005044165386,0.013077061360768746
3.920033,0.008762734431560488,0.001465485821595741,0.002726634828769118,0.012954855081925344
3.922335,0.008880982612303695,0.0014832972630466007,0.002783037726696841,0.013147317602047136
3.924636,0.008833980197363929,0.0014788444026838856,0.0028429039604622305,0.013155728560510048
3.926938,0.00887751927646603,0.0014793391649464095,0.002903759718752668,0.013260618160165105
3.92924,0.008898794053754556,0.0014793391649464095,0.0029656050015681537,0.013343738220269118
3.931541,0.008903741676379796,0.0014793391649464095,0.00302893457117121,0.013412015412497416
3.933843,0.008805778748400064,0.0014793391649464095,0.0030932536652993154,0.013378371578645793
3.936145,0.008878508800991076,0.0014793391649464095,0.003160046570740039,0.013517894536677523
3.938446,0.008914626446155321,0.0014793391649464095,0.003228323762968335,0.013622289374070066
3.940748,0.008859213072752645,0.0014793391649464095,0.0032995695287717747,0.013638121766470829
3.943049,0.00892353216688075,0.0014793391649464095,0.0033747733926754045,0.013777644724502564
3.945351,0.009022484619385528,0.0014793391649464095,0.0034554196414667976,0.013957243425798734
3.947653,0.008926005978193369,0.0014793391649464095,0.0035415082751459525,0.013946853418285731
3.949954,0.008861686884065264,0.0014793391649464095,0.0036305654824002522,0.013971591531411923
3.952256,0.00895816552525742,0.0014793391649464095,0.0037211069764421217,0.014158611666645953
3.954558,0.008907205012217463,0.0014793391649464095,0.0038111537082214687,0.01419769788538534
3.956859,0.008939364559281515,0.0014798339272089336,0.003898726628688196,0.014317925115178643
3.959161,0.00899873603078438,0.0014783496404213615,0.003982836213317256,0.014459921884523
3.961462000000001,0.0089784507780209,0.0014763705913712665,0.004065461511158745,0.014520282880550909
3.963764,0.00914271184917883,0.0015421739722869426,0.004149076333525281,0.014833962154991054
3.966066000000001,0.009082845615413442,0.0019087928088171399,0.0042346702049419135,0.015226308629172491
3.968367,0.008979935064808472,0.0019839966727207697,0.004321253600883593,0.015285185338412837
3.970669,0.008997251743996808,0.0018880127937911362,0.004406847472300224,0.015292112010088168
3.972971,0.0091110470643773,0.0017479950734968774,0.004493430868241903,0.015352473006116082
3.975272,0.0092001042716316,0.002011703359422107,0.004585456649071346,0.015797264280125053
3.977574,0.009055138928712105,0.001977070001045436,0.004687377675151265,0.015719586604908804
3.979875,0.009053159879662006,0.0019795438123580552,0.0047967201351690435,0.015829423827189104
3.982177,0.009163986626467356,0.001980038574620579,0.004910515455549536,0.016054540656637473
3.984479,0.009156070430266977,0.001980038574620579,0.005024805538192553,0.01616091454308011
3.98678,0.009117478973790113,0.001980038574620579,0.00514156943214819,0.01623908698055888
3.989082,0.009253043833721657,0.001980038574620579,0.0052637757109915894,0.016496858119333824
3.991384,0.009302520059974043,0.001980038574620579,0.005391424374722751,0.016673983009317373
3.993685,0.00933517436930062,0.001980038574620579,0.005522041612029056,0.016837254555950254
3.995987,0.009330721508937906,0.001980038574620579,0.005652164087072837,0.016962924170631322
3.998288,0.009304499109024141,0.001980038574620579,0.005782781324379142,0.01706731900802386
4.00059,0.009259475743134463,0.001980038574620579,0.005917851422048162,0.017157365739803206
