Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,CO_CH3OH_10K,CH3OH,all
3.616219,0.05736955968750776,0.00013153013710498615,0.015220129387955384,0.07272121921256812
3.618521,0.056792620677024536,0.00011010666780379523,0.0139840450312983,0.07088677237612663
3.620822,0.05601938290131644,0.00010113870391027343,0.012859562003093931,0.06898008360832064
3.623124,0.05555852920123268,0.00010014226347765991,0.011922907996437209,0.06758157946114755
3.625425,0.05535575357319582,9.266896023305843e-05,0.01155671613745174,0.06700513867088062
3.627727,0.054571056732512654,6.725972920141338e-05,0.010586681376302464,0.06522499783801654
3.630029,0.05392137757044863,2.690389168056535e-05,0.009719279979712387,0.06366756144184159
3.632330000000001,0.05347447403642147,2.1423469301190927e-05,0.009046682687698251,0.0625425801934209
3.634632,0.053176040126853716,6.227752703834572e-05,0.008326256254918668,0.061564573908810725
3.636934,0.05268728609465678,6.576506855249306e-05,0.0075111679810408,0.06026421914425008
3.639235,0.05210536488201048,1.4946606489202969e-06,0.00702440682970909,0.059131266372368485
3.641537000000001,0.05140935123982992,0.0001046262454244208,0.0065984285447668045,0.05811240603002114
3.643838,0.05110244758658496,0.00016889665332799354,0.006233731346430253,0.05750507558634321
3.64614,0.05075319521495392,0.00012156573277885083,0.0058371480542500674,0.056711909001982835
3.648442,0.05026244830189176,5.9786425956811876e-06,0.00546846509418306,0.0557368920386705
3.650743,0.049614263800476656,0.0001335230179702132,0.004989177246095953,0.05473696406454282
3.653045,0.049140456374768916,0.00020028452695531983,0.00460604589975605,0.053946786801480295
3.655347,0.048795687985084636,0.0002032738482531604,0.004558714979206907,0.053557676812544704
3.657648000000001,0.04829148912618219,0.00015096072554095,0.003982772409156285,0.05242522226087943
3.65995,0.04784109805064087,6.576506855249306e-05,0.0034581465213852605,0.05136500964057863
3.662251,0.047266650141239167,1.2953725623975909e-05,0.0035039827812854835,0.050783586648148624
3.664553,0.046896970740739535,4.7829140765449514e-05,0.0035498190411857064,0.050494618922690686
3.666855,0.04640173984573062,3.985761730454126e-05,0.0029390010559936113,0.04938059851902877
3.669156,0.045834765239573534,1.9430588435963864e-05,0.0029200686877739537,0.048774264515783435
3.671458,0.045450637452801014,1.1459064975055613e-05,0.0024935921826153627,0.04795568870039143
3.673759,0.04515070888258434,1.1957285191362375e-05,0.002496581503913203,0.0476592476716889
3.676061,0.044673413915362455,6.975083028294722e-06,0.002552382168139561,0.04723277116653031
3.678363,0.043992346879671115,7.971523460908251e-06,0.0019375784212170121,0.04593789682434903
3.680664,0.043722809742649145,2.241990973380446e-05,0.00199487374609229,0.045740103398475236
3.682966,0.04319021233141721,2.341635016641799e-05,0.0015808527463413676,0.044794481427924984
3.685268,0.042721885328088856,7.971523460908251e-06,0.0015066179341116596,0.044236474785661416
3.687569,0.042288433739901966,1.5943046921816502e-05,0.0014956570893529106,0.043800033876176696
3.689871,0.041944163570433984,4.085405773715479e-05,0.0014936642084876835,0.04347868183665883
3.692172,0.04136323879822031,6.377218768726601e-05,0.0015225609810334759,0.04294957196694105
3.694474,0.04111711801136477,8.469743677215016e-05,0.0008743764796183737,0.04207619192775529
3.696776,0.040803239275091496,0.00010362980499180727,0.001399002367389398,0.042305871447472713
3.699077,0.040258684578668213,0.00012007107212993054,0.0009979350932624515,0.041376690744060585
3.701379,0.039763951903875584,0.0001320283573212929,0.0009969386528298383,0.040892918914026716
3.703681,0.039625446683742314,0.0001409963212148147,0.0010402838116485267,0.04080672681660565
3.705982,0.03928416583557217,0.00015145894575725678,0.0004488964148923959,0.039884521196221816
3.708284,0.03857470024755133,0.0001683984331116868,0.0004977219960904589,0.03924082067675348
3.710585,0.03856772516452305,0.0001908183428454913,0.0004992166567393792,0.03925776016410792
3.712887,0.03800274343923117,0.0002152311334445228,0.0004987184365230725,0.03871669300919876
3.715189,0.03784829517217607,0.00023914570382724756,0.0004987184365230725,0.03858615931252639
3.71749,0.03747662289081123,0.00026355849442627905,0.0004987184365230725,0.03823889982176058
3.719792,0.03722452346136,0.0002909606063231512,0.0004987184365230725,0.038014202504206215
3.722094,0.036703385115103127,0.00032135203951786387,0.0004987184365230725,0.03752345559114406
3.724395,0.03630630360270663,0.00035224169292888337,0.0004992166567393792,0.0371577619523749
3.726697,0.03628139259189129,0.00038064024525836897,0.0004862629311154033,0.03714829576826506
3.728998,0.0359580476715082,0.00040355837520848016,0.00016192157029969886,0.03652352761701638
3.7313,0.0355086530363995,0.000420996082779217,0.00041999964234660354,0.03634964876152532
3.733602,0.035191286758612085,0.0004314587073216591,0.0005081846206329009,0.036130930086566655
3.735903,0.0350223901052841,0.000437935570133647,0.0004842700502501764,0.035944595725667924
3.738205,0.034594917159692894,0.0004449106531619418,0.0004967255556578454,0.035536553368512684
3.740507,0.03443698135112365,0.00045537327770438387,0.0004982202163067657,0.0353905748451348
3.742808,0.034075273474084934,0.0004668323426794394,0.0004987184365230725,0.03504082425328745
3.74511,0.03380224879554883,0.0004758003065729613,0.0004987184365230725,0.034776767538644865
3.747411,0.033432569395049204,0.00048128072895233567,0.0004987184365230725,0.03441256856052461
3.749713,0.033412142366180626,0.00048526649068278985,0.0004972237758741521,0.03439463263273757
3.752015,0.0331670180197577,0.0004902486928458575,0.00045238395640654326,0.0341096506690101
3.754316,0.03279086175644609,0.0004937362343600048,0.0010477571148931283,0.03433235510569922
3.756618,0.032368371013017955,0.0004922415737110846,0.0009964404326135317,0.03385705301934257
3.75892,0.03222787291201945,0.0004822771693849493,0.0010093941582375071,0.033719544239641915
3.761221,0.03187214367757642,0.0004688252235446665,0.0011777925913491944,0.03351876149247028
3.763523,0.031738122439389886,0.0004598572596511448,0.0014941624287039903,0.033692142127745024
3.765824,0.03159214391601202,0.0004598572596511448,0.001512596576707341,0.0335645977523705
3.768126,0.031088443277325874,0.00046832700332835977,0.0016884683130636289,0.03324523859371786
3.770428,0.03081741147965499,0.0004822771693849493,0.0019903897641455294,0.033290078413185466
3.772729,0.030776557421917837,0.0004982202163067657,0.0019575072298692827,0.03323228486809389
3.775031,0.03040936912249975,0.0005101775014981281,0.002551385727706947,0.033470932351704834
3.777333,0.030142323086559324,0.0005146614834448892,0.002545905305327573,0.03320288987533178
3.779634,0.03003371107940445,0.000516654364310116,0.0030212073916842273,0.033571572835398786
3.781936,0.029976415754529168,0.0005261205484199446,0.0032349438644798303,0.033737480167428946
3.784237,0.02986182510477861,0.0005500351188026694,0.0035463314996715596,0.033958191723252845
3.786539,0.029544957047207512,0.0005814229924299957,0.004037078412733723,0.03416345845237123
3.788841000000001,0.02910104283447819,0.0006108179851920947,0.004246330903582565,0.033958191723252845
3.791142,0.02909855173339665,0.0006332378949258993,0.0045233413438491256,0.03425513097217168
3.793444,0.02895107854936985,0.0006531667035781697,0.005044479690106003,0.034648724943054016
3.795746,0.02885641670827157,0.0006765830537445879,0.005253233960738539,0.03478623372275469
3.798047,0.028418979358354225,0.0007054798262903803,0.005528251520139873,0.034652710704784484
3.800349,0.028374637759102917,0.0007388605807829335,0.006035937920556467,0.03514943626044232
3.80265,0.028340758784394064,0.0007762270970059409,0.0059761514945996545,0.035093137375999665
3.804952,0.027999477936223927,0.0008145900536615621,0.006527183053834937,0.035341251043720434
3.807254,0.02783705814570792,0.0008509601294519558,0.0064559375629030715,0.03514395583806295
3.809555000000001,0.027512716784892217,0.0008843408839445092,0.007028392591439544,0.03542545026027627
3.811857,0.027343321911347918,0.0009157287575718353,0.007524121706664777,0.03578317237558453
3.814159,0.027393143932978595,0.0009481130716317752,0.007522128825799549,0.03586338583040992
3.81646,0.0271136423916305,0.0009829884867732486,0.0076392105766316405,0.03573584145503539
3.818762,0.02711712993314464,0.0010208532232125632,0.008032306327297678,0.03617028948365488
3.821063,0.02684709457590638,0.001063201941598638,0.008049245814652106,0.035959542332157125
3.823365,0.026513287030980843,0.0011070453206336334,0.008137430792938405,0.03575776314455288
3.825667,0.02641165010685427,0.0011469029379381744,0.008090598092605568,0.035649151137398014
3.827968,0.02642858959420869,0.0011802836924307278,0.008612732879295058,0.03622160616593448
3.83027,0.02620488871708696,0.0012086822447602136,0.008533515864902284,0.035947086826749464
3.832572,0.02594382132374221,0.001238077237522313,0.008477715200675926,0.03565961376194045
3.834873,0.025604533356437302,0.0012709597717985596,0.009084547424137564,0.035960040552373417
3.837175,0.02549641956949874,0.0013063334071563395,0.00903771472380473,0.0358404677004598
3.839476,0.02535841256958176,0.0013441981435956536,0.00903920938445365,0.035741820097631063
3.841778,0.02531656207141199,0.0013830593204675818,0.009039707604669956,0.03573932899654953
3.84408,0.02517058354803411,0.001422916937772123,0.009040704045102571,0.035634204530908806
3.846381,0.025098839836885937,0.0014627745550766641,0.0090501702292124,0.035611784621175
3.848683,0.02475656254828319,0.0015006392915159782,0.009042696925967798,0.03529989876576697
3.850984,0.02479492550493881,0.0015365111470900653,0.009565329932873595,0.03589676658490247
3.853286,0.02467037045086212,0.0015703901217989256,0.009432305135119688,0.035673065707780734
3.855588,0.02460360894187701,0.001603272656075172,0.009473159192856843,0.035680040790809026
3.857889,0.024491509393207992,0.0016391445116492591,0.009584760521309556,0.035715414426166804
3.860191,0.024469089483474184,0.001675016367223346,0.00904867556856348,0.035192781419261014
3.862493,0.024456633978066515,0.001705906020634366,0.00923799925076005,0.03540053924946093
3.864794,0.0243081643536071,0.0017258348292866364,0.00905913819310592,0.035093137375999665
3.867096,0.0241462427833074,0.0017392867751269189,0.009038711164237342,0.03492424072267166
3.869397,0.023908591740129083,0.0017552298220487356,0.009038711164237342,0.03470253272641515
3.871699,0.023843324891792885,0.0017811372732966875,0.009038711164237342,0.03466317332932691
3.874001,0.023828378285303684,0.001814019807572934,0.00910298157214092,0.034745379665017534
3.876302,0.023762114996534883,0.0018464041216328735,0.008478711641108541,0.0340872307592763
3.878604,0.023469161509346508,0.0018743044537460523,0.008540490947930577,0.03388395691102314
3.880906,0.023225531823572496,0.0018962261432635503,0.008533515864902284,0.03365527383173833
3.883207,0.023372008567166692,0.0019126674104016734,0.008532519424469668,0.03381719540203803
3.885509,0.02311193761425456,0.001929108677539797,0.008532519424469668,0.03357356571626402
3.88781,0.023204606574487613,0.0019555143490040555,0.008532519424469668,0.033692640347961336
3.890112,0.02299236476234093,0.002001350608904278,0.008532021204253363,0.033525736575498566
3.892414,0.022924108592706903,0.002059144153995863,0.00852953010317183,0.033512782849874585
3.894715,0.022605745874486882,0.0021169376990874482,0.008547466030958873,0.0332701496045332
3.897017,0.02273578135094295,0.002166759720718125,0.008805045882789471,0.033707586954450544
3.899319,0.02256588825718234,0.002211599540185733,0.008536505186200125,0.0333139929835682
3.90162,0.022367098390875938,0.002258432240518569,0.009103479792357223,0.03372901042375173
3.903922,0.02229286357864623,0.002311243583447086,0.009019778796017687,0.033623885958111006
3.906223,0.022396991603854347,0.0023710300094038983,0.009477643174803605,0.03424566478806185
3.908525,0.022156849459594487,0.002438787958821618,0.009095010048680009,0.033690647467096116
3.910827,0.022004394073404616,0.002510033449753486,0.009572803236118196,0.0340872307592763
3.913128,0.02202382466184058,0.0025782896193875127,0.00950903104843093,0.034111145329659025
3.91543,0.021714429907514075,0.002638076045344325,0.010018710329712752,0.03437121628257115
3.917732,0.021651155940043118,0.002691883828705455,0.010036646257499796,0.03437968602624837
3.920033,0.02165663636242249,0.002745691612066586,0.01005408396507053,0.03445641193955961
3.922335,0.02158838019278847,0.002802488716725557,0.010365969820478568,0.034756838729992585
3.924636,0.0214732913228216,0.0028627733628986763,0.01055828282397298,0.03489434750969325
3.926938,0.0213332914420394,0.002924054449504408,0.010502980379962928,0.034760326271506735
3.92924,0.021172366312172317,0.002986331976542754,0.01112824675142792,0.03528694504014298
3.931541,0.0211708716515234,0.0030501041642300194,0.01107593362871571,0.03529690944446913
3.933843,0.021292437384302244,0.0031148727923498995,0.011236360538366488,0.03564367071501863
3.936145,0.02113400335551669,0.0031821325215513124,0.011593086213242131,0.03590922209031014
3.938446,0.02103336287182273,0.0032508869114016466,0.011537783769232082,0.035822033552456466
3.940748,0.020877918164335017,0.0033226306225498203,0.01205692923462373,0.03625747802150857
3.943049,0.02080567623297054,0.003398360095428449,0.012071875841112934,0.036275912169511926
3.945351,0.020859982236547968,0.0034795699906864518,0.012091804649765205,0.03643135687699962
3.947653,0.02075435955069094,0.003566260308323829,0.01237429551241114,0.03669491537142591
3.949954,0.02048880817539944,0.003655939947259047,0.012590523086288278,0.03673527120894676
3.952256,0.02045193987939273,0.003747114246843185,0.012602480371479638,0.03680153449771556
3.954558,0.02044795411766228,0.0038377903262110154,0.012599491050181795,0.03688523549405509
3.956859,0.0203831854895424,0.0039259753044973145,0.01259899282996549,0.036908153624005215
3.959161,0.020356281597861837,0.004010672741269464,0.01259899282996549,0.036965947169096784
3.961462000000001,0.020162473933718502,0.004093875517392694,0.012602978591695948,0.03685932804280714
3.963764,0.01993478729486631,0.004178074733948537,0.012625896721646056,0.036738758750460905
3.966066000000001,0.0200075274464471,0.004264266831369608,0.012217854364490816,0.036489648642307526
3.968367,0.019976139572819768,0.004351455369223292,0.01209429575084674,0.0364218906928898
3.970669,0.019972652031305625,0.0044376474666443615,0.012145114212910028,0.03655541371086001
3.972971,0.01995371966308597,0.004524836004498046,0.011509883437118902,0.03598843910470292
3.975272,0.019634360504433332,0.004617504964731105,0.01162098654535531,0.035872852014519736
3.977574,0.019612438814915832,0.0047201383292902995,0.011059492361577584,0.03539206950578372
3.979875,0.019628880082053955,0.004830244997094094,0.010620560351011324,0.035079685430159366
3.982177,0.019685178966496623,0.00494483564684465,0.01042874556773322,0.03505876018107449
3.984479,0.01956510789436669,0.0050599245168115115,0.010061557268315131,0.03468658967949333
3.98678,0.019390232598443014,0.005177504487859909,0.009335650413156177,0.033903387499459106
3.989082,0.01931350668513177,0.0053005648812876815,0.009064120395268991,0.03367819196168845
3.991384,0.01923578433138792,0.0054291056970948255,0.008505117312572797,0.03317000734105554
3.993685,0.019287599233883818,0.005560635834199813,0.008137929013154712,0.03298616408123835
3.995987,0.01920240357689536,0.005691667751088492,0.007521630605583242,0.0324157019335671
3.998288,0.019051941071570717,0.0058231978881934775,0.00708618613653113,0.031961325096295325
4.00059,0.019028026501188,0.005959212007245225,0.006985047432620854,0.03197228594105408
