Wavelength,CO_NH3_10K,H2O_CH4_10_0.6_a_V3,H2O_40K,all
3.604711,0.0003002944320620741,0.012127811449432323,0.0004980007165208526,0.012926106598015252
3.607012,0.00029133041916469885,0.011971937225161296,0.0004980007165208526,0.012761268360846848
3.609314,0.00028884041558209446,0.011853413054629334,0.0004984987172373733,0.012640752187448805
3.611616,0.00028933841629861536,0.011866361073258877,0.0004984987172373733,0.012654198206794864
3.613917,0.00028734641343253187,0.011731402879081724,0.0004984987172373733,0.01251724800975163
3.616219,0.00028236640626732337,0.011703016838240037,0.0004980007165208526,0.012483383961028213
3.618521,0.0002778843998186357,0.011750326906309515,0.0004980007165208526,0.012526212022649004
3.620822,0.00027738639910211487,0.011533198593906424,0.0004984987172373733,0.012309083710245914
3.623124,0.00028037440340124005,0.011672140793815743,0.0004984987172373733,0.012451013914454356
3.625425,0.0002828644069838442,0.011245354179757371,0.0004980007165208526,0.012026219303262071
3.627727,0.00028137040483428174,0.011364376351005857,0.0004980007165208526,0.012143747472360992
3.630029,0.00027738639910211487,0.011432104448452692,0.0004984987172373733,0.012207989564792179
3.632330000000001,0.00027290439265342727,0.011383300378233648,0.0004984987172373733,0.01215470348812445
3.634632,0.0002689203869212604,0.011301628260724228,0.0004980007165208526,0.012068549364166344
3.636934,0.00026543438190561444,0.011113383989879346,0.0004980007165208526,0.011876819088305814
3.639235,0.00026394037975605185,0.011255812194804309,0.0004984987172373733,0.012018251291797736
3.641537000000001,0.00026294437832301016,0.011141272030004512,0.0004984987172373733,0.011902715125564895
3.643838,0.00026394037975605185,0.01090970169682232,0.0004980007165208526,0.011671642793099223
3.64614,0.00026643038333865613,0.010981413800001321,0.0004984987172373733,0.011746342900577349
3.648442,0.0002684223862047396,0.01090970169682232,0.0004984987172373733,0.01167662280026443
3.650743,0.00026543438190561444,0.01085840762302067,0.0004980007165208526,0.011621842721447137
3.653045,0.0002559723682917182,0.010881813656697149,0.0004980007165208526,0.01163578674150972
3.655347,0.00024551435324478033,0.010709007408064412,0.0004984987172373733,0.011453020478546568
3.657648000000001,0.0002390403439300092,0.010676637361490559,0.0005009887208199778,0.011416666426240544
3.65995,0.00023854234321348843,0.010505325115007385,0.0004885387029069563,0.01123240616112783
3.662251,0.0002390403439300092,0.010666677347160142,0.00036354052306022234,0.011269258214150374
3.664553,0.00023555433891436333,0.010416182986750152,0.00041234459327926586,0.011064081918943782
3.666855,0.00022908032959959214,0.0104316210089623,0.0004790766892930602,0.011139778027854952
3.669156,0.00022559432458394625,0.01041468898460059,0.0005443147831572919,0.011184598092341827
3.671458,0.00022908032959959214,0.010424150998214487,0.00015985823000319368,0.010813089557817271
3.673759,0.00023605233963088412,0.010376342929428484,0.0005353507702599166,0.011147746039319286
3.676061,0.0002395383446465301,0.010318076845595546,0.0005059687279851862,0.011063583918227262
3.678363,0.00023704834106392584,0.010192082664315769,0.0002674263847716979,0.010696557390151393
3.680664,0.0002315703331821965,0.010129334574034142,0.00023406033676480077,0.01059496524398114
3.682966,0.00022708832673350878,0.010144772596246288,0.00017728825508142351,0.010549149178061221
3.685268,0.00022509632386742535,0.01004019244577691,0.0005059687279851862,0.010771257497629522
3.687569,0.00022459832315090448,0.010074554495216848,0.0002031842923405079,0.010502337110708259
3.689871,0.00022459832315090448,0.009998858386305678,4.432206377035588e-05,0.01026777877322694
3.692172,0.0002241003224343837,0.01006359847945339,0.0005328607666773123,0.010820559568565086
3.694474,0.00022210831956830026,0.010029236430013449,0.0003451144965489508,0.0105964592461307
3.696776,0.00021862231455265432,0.009822566132657298,0.00025796437115780166,0.010299152818367754
3.699077,0.0002141403081039666,0.009749858028045255,0.00033216647791940864,0.010296164814068628
3.701379,0.0002091603009387581,0.00980762611116167,0.00036503452520978503,0.010381820937310214
3.703681,0.0002056742959231121,0.00977376206243825,0.0002011922894744245,0.010180628647835787
3.705982,0.00020467829449007043,0.009740396014431356,6.9720100312919375e-06,0.009952046318952721
3.708284,0.00020716829807267468,0.009623365846048957,1.0458015046937904e-05,0.009840992159168569
3.710585,0.00021214830523788318,0.009641791872560227,0.00018475826582923632,0.010038698443627344
3.712887,0.00021513630953700835,0.009634819862528936,0.0005413267788581667,0.01039128295092411
3.715189,0.00021364230738744576,0.009670177913401915,0.0001648382371684022,0.010048658457957764
3.71749,0.0002091603009387581,0.009429643567322343,0.00035158850586372185,0.009990392374124824
3.719792,0.00020418029377354955,0.009286717361680859,0.0004178226011609953,0.009908720256615405
3.722094,0.0002011922894744245,0.00940374753006326,2.290803295995922e-05,0.009627847852497644
3.724395,0.0002006942887579036,0.009396277519315445,0.0002141403081039666,0.009811112116177316
3.726697,0.0002031842923405079,0.00939229351358328,5.97600859825023e-05,0.00965523789190629
3.728998,0.00020766629878919552,0.0093449834455138,9.960014330417054e-06,0.009562609758633413
3.7313,0.00021115230380484154,0.009282235355232172,0.0003396364886672215,0.009833024147704235
3.733602,0.00021214830523788318,0.00926331132800438,0.00027290439265342727,0.009748364025895687
3.735903,0.00021065430308832067,0.00924040329504442,0.00013894219990931786,0.00958999979804206
3.738205,0.00020965830165527893,0.009177655204762792,0.0005019847222530196,0.009889298228671092
3.740507,0.00021065430308832067,0.009056641030648226,1.8426026511271544e-05,0.009285721360247818
3.742808,0.00021165030452136236,0.009097975090119457,0.00017280624863273586,0.009482431643273555
3.74511,0.00020965830165527893,0.009161221181117604,0.00048754270147391464,0.009858422184246795
3.747411,0.00020418029377354955,0.00908851307650556,0.00028137040483428174,0.00957406377511339
3.749713,0.00019870228589182016,0.009157237175385436,0.00021314430667092492,0.009569083767948182
3.752015,0.0001957142815926951,0.008961024893076222,0.00040188657823232797,0.009558625752901244
3.754316,0.0001957142815926951,0.008842998723260779,0.0005049727265521446,0.009543685731405618
3.756618,0.0001957142815926951,0.009015306971176995,0.0004955107129382484,0.009706531965707938
3.75892,0.0001942202794431325,0.008961522893792742,0.0005607488068024801,0.009716491980038357
3.761221,0.0001912322751440074,0.008900268805660676,1.5438022212146432e-05,0.009106939103016829
3.763523,0.00018874227156140316,0.008837520715379051,0.0005627408096685635,0.009589003796609015
3.765824,0.00018675026869531967,0.008727462557027941,0.00048654670004087306,0.009400759525764132
3.768126,0.00018625226797879888,0.008792700650892174,0.0004980007165208526,0.009476953635391826
3.770428,0.00018724826941184054,0.008839512718245133,0.0004984987172373733,0.009525259704894349
3.772729,0.00018874227156140316,0.008846982728992946,0.0004980007165208526,0.009533725717075205
3.775031,0.00018973827299444484,0.008655750453848941,0.0004980007165208526,0.009343489443364238
3.777333,0.00019023627371096566,0.008582544348520373,0.0004984987172373733,0.009271279339468712
3.779634,0.00018973827299444484,0.008672682478210647,0.0004980007165208526,0.009360421467725944
3.781936,0.00018874227156140316,0.008500872231010953,0.0004980007165208526,0.009187615219093209
3.784237,0.00018824427084488226,0.008566608325591708,0.0004984987172373733,0.009253351313673963
3.786539,0.00018724826941184054,0.008368902041132928,0.0004984987172373733,0.009054649027782144
3.788841000000001,0.00018625226797879888,0.008374878049731178,0.0004980007165208526,0.00905913103423083
3.791142,0.00018475826582923632,0.008439618142878889,0.0004984987172373733,0.009122875125945498
3.793444,0.0001837622643961946,0.00858005434493777,0.0004984987172373733,0.009262315326571336
3.795746,0.00018276626296315289,0.00842169011708414,0.0004980007165208526,0.009102457096568144
3.798047,0.00018177026153011117,0.008384340063345075,0.0004984987172373733,0.00906460904211256
3.800349,0.00017728825508142351,0.008383344061912034,0.0004980007165208526,0.009058633033514313
3.80265,0.00016832424218404818,0.008437626140012805,0.0004984987172373733,0.009104449099434229
3.804952,0.00015736822642058943,0.008383344061912034,0.0004984987172373733,0.009039211005569996
3.807254,0.0001503962163892975,0.008266313893529633,0.0004980007165208526,0.008914710826439784
3.809555000000001,0.00015089421710581834,0.008447088153626702,0.0004984987172373733,0.009096481087969894
3.811857,0.00015587422427102682,0.008292209930788715,0.0004984987172373733,0.008946582872297116
3.814159,0.0001618502328692771,0.008359938028235552,0.0004980007165208526,0.009019788977625684
3.81646,0.00016633223931796477,0.008348982012472094,0.0004984987172373733,0.00901381296902743
3.818762,0.00016633223931796477,0.008105459662093395,0.0004984987172373733,0.008770290618648735
3.821063,0.00015936022928667287,0.008144303717982023,0.0004980007165208526,0.008801664663789548
3.823365,0.00014989821567277663,0.008099981654211668,0.0004984987172373733,0.008748378587121821
3.825667,0.00014541620922408897,0.007976477476514495,0.0004984987172373733,0.008620392402975956
3.827968,0.0001513922178223392,0.0077971972185669905,0.0004980007165208526,0.008446590152910181
3.83027,0.0001618502328692771,0.007695107071680214,0.0004984987172373733,0.008355456021786866
3.832572,0.00016832424218404818,0.0076169209591864405,0.0005019847222530196,0.008287229923623508
3.834873,0.00016732824075100646,0.007613434954170794,0.00047758268714349753,0.008258345882065298
3.837175,0.00016135223215275624,0.007606462944139503,0.0007046710138770066,0.008472486190169265
3.839476,0.00015388222140494344,0.007453078723451078,0.0005736968254320223,0.008180657770288044
3.841778,0.00014790621280669322,0.007533256838810938,0.0008386332066211157,0.008519796258238746
3.84408,0.00014342420635800554,0.007701581080994986,0.0009940094301756216,0.008839014717528612
3.846381,0.0001414322034919221,0.007897295362587679,0.0009994874380573509,0.009038215004136952
3.848683,0.0001414322034919221,0.008020799540284852,0.0009945074308921429,0.009156739174668915
3.850984,0.00014242820492496385,0.008278763911442655,0.0009955034323251843,0.009416695548692802
3.853286,0.0001439222070745264,0.00849290421954662,0.0009955034323251843,0.009632329858946331
3.855588,0.00014591420994060982,0.008570094330607353,0.0009955034323251843,0.00971151197287315
3.857889,0.0001469102113736515,0.008565114323442145,0.0009955034323251843,0.009707527967140979
3.860191,0.00014790621280669322,0.00848244620449968,0.0009955034323251843,0.009625855849631559
3.862493,0.0001469102113736515,0.008579556344221249,0.0009955034323251843,0.009721969987920085
3.864794,0.00014491820850756813,0.008590014359268186,0.0009955034323251843,0.00973043600010094
3.867096,0.0001414322034919221,0.008595492367149916,0.0009955034323251843,0.009732428002967022
3.869397,0.000138444199192797,0.008608440385779459,0.0009955034323251843,0.00974238801729744
3.871699,0.00013695019704323448,0.00874837858712182,0.0009955034323251843,0.009880832216490236
3.874001,0.00013495819417715105,0.008811624678119967,0.0009955034323251843,0.009942086304622302
3.876302,0.00013197018987802593,0.008576070339205603,0.0009955034323251843,0.009703543961408812
3.878604,0.00012748818342933827,0.00863981443092027,0.0009955034323251843,0.009762806046674791
3.880906,0.00012499817984673402,0.008751366591420942,0.0009955034323251843,0.00987186820359286
3.883207,0.00012649218199629655,0.008832042707497321,0.0009955034323251843,0.009954038321818804
3.885509,0.00013097418844498424,0.008796186655907819,0.0009955034323251843,0.009922664276677987
3.88781,0.00013495819417715105,0.00880813867310432,0.0009955034323251843,0.009938600299606656
3.890112,0.00013396219274410933,0.008827062700332114,0.0009955034323251843,0.009956528325401406
3.892414,0.00013097418844498424,0.00860395837933077,0.0009955034323251843,0.00973043600010094
3.894715,0.00013097418844498424,0.008810628676686923,0.0009955034323251843,0.009937106297457093
3.897017,0.0001354561948936719,0.008776266627246985,0.0009955034323251843,0.00990722625446584
3.899319,0.00014043620205888042,0.008705550525501024,0.0009950054316086637,0.009840992159168569
3.90162,0.0001394402006258387,0.008786724642293924,0.0009960014330417052,0.009922166275961469
3.903922,0.00013097418844498424,0.00874837858712182,0.0010004834394903928,0.009879836215057194
3.906223,0.00012201017554760889,0.008766306612916568,0.0009471973628226618,0.009835514151286836
3.908525,0.00011852417053196292,0.008831544706780799,0.0013949000069749082,0.01034496888428767
3.910827,0.0001200181726815255,0.008937120858683222,0.0014820501323660575,0.010539189163730804
3.913128,0.00012250817626412974,0.008905248812825886,0.0015363322104668302,0.010564089199556844
3.91543,0.00012250817626412974,0.008858436745472925,0.0011404216408327525,0.010121366562569808
3.917732,0.0001200181726815255,0.009011322965444829,0.0014606361015556605,0.010591977239682013
3.920033,0.00011752816909892119,0.008820090690300821,0.0014750781223347655,0.010412696981734507
3.922335,0.00011503816551631697,0.008939112861549305,0.001493006148129516,0.010547157175195138
3.924636,0.00011354416336675436,0.008891802793479824,0.0014885241416808285,0.010493871098527409
3.926938,0.00011354416336675436,0.008935626856533659,0.0014890221423973491,0.010538193162297763
3.92924,0.00011454016479979607,0.008957040887344055,0.0014890221423973491,0.0105606031945412
3.931541,0.00011454016479979607,0.008962020894509266,0.0014890221423973491,0.01056558320170641
3.933843,0.00011354416336675436,0.008863416752638133,0.0014890221423973491,0.010465983058402236
3.936145,0.00011205016121719184,0.0089366228579667,0.0014890221423973491,0.010537695161581241
3.938446,0.00011105415978415013,0.008972976910272722,0.0014890221423973491,0.010573053212454222
3.940748,0.00011205016121719184,0.008917200830022388,0.0014890221423973491,0.010518273133636928
3.943049,0.00011354416336675436,0.008981940923170097,0.0014890221423973491,0.0105845072289342
3.945351,0.00011254816193371268,0.009081541066474269,0.0014890221423973491,0.010683111370805331
3.947653,0.00010956015763458757,0.0089844309267527,0.0014890221423973491,0.010583013226784637
3.949954,0.00010607415261894159,0.008919690833604992,0.0014890221423973491,0.01051478712862128
3.952256,0.00010458015046937904,0.009016800973326557,0.0014890221423973491,0.010610403266193284
3.954558,0.00010458015046937904,0.00896550689952491,0.0014890221423973491,0.010559109192391636
3.956859,0.00010557615190242077,0.008997876946098765,0.0014895201431138704,0.010592973241115057
3.959161,0.00010507815118589987,0.009057637032081269,0.0014880261409643074,0.010650741324231477
3.961462000000001,0.00010308614831981648,0.009037219002703913,0.0014860341380982245,0.010626339289121954
3.963764,0.00010009814402069136,0.009202555240588836,0.0015522682333954975,0.010854921618005024
3.966066000000001,9.56161375720037e-05,0.009142297153889813,0.001921286764337449,0.011159200055799266
3.968367,9.4620136138962e-05,0.009038713004853474,0.0019969828732486197,0.011130316014241054
3.970669,9.960014330417051e-05,0.009056143029931704,0.0019003707342435726,0.011056113907479449
3.972971,0.00010906215691806672,0.0091706831947315,0.0017594365314681718,0.01103918188311774
3.975272,0.00011553616623283777,0.009260323323705254,0.002024870913373786,0.011400730403311878
3.977574,0.00011205016121719184,0.009114409113764646,0.001990010863217327,0.011216470138199165
3.979875,0.00010159214617025392,0.009112417110898559,0.0019925008667999312,0.011206510123868745
3.982177,9.063613040679518e-05,0.009223969271399231,0.001992998867516452,0.011307604269322478
3.984479,8.416212109202409e-05,0.0092160012599349,0.001992998867516452,0.011293162248543376
3.98678,8.167211750941982e-05,0.009177157204046271,0.001992998867516452,0.011251828189072144
3.989082,8.167211750941982e-05,0.009313609400372985,0.001992998867516452,0.011388280385398858
3.991384,8.266811894246154e-05,0.009363409472025071,0.001992998867516452,0.011439076458483985
3.993685,8.217011822594068e-05,0.009396277519315445,0.001992998867516452,0.01147144650505784
3.995987,7.868411321029472e-05,0.00939179551286676,0.001992998867516452,0.011463478493593506
3.998288,7.270810461204447e-05,0.009365401474891151,0.001992998867516452,0.01143110844701965
4.00059,6.673209601379424e-05,0.009320083409687756,0.001992998867516452,0.011379814373218002
