Wavelength,d_NH3_CH3OH_50_10K_I10m_Baselined,H2O_CH3OH_CO_NH3_120K_NASA,HNCO_NH3,all
3.616219,0.009705344857102366,0.014701276021456771,0.005541158519335139,0.02994777939789428
3.618521,0.00962291522055701,0.013762273354545513,0.005484550214719654,0.028869738789822175
3.620822,0.009536016507331482,0.013015937548957137,0.0054264522178774435,0.027978406274166062
3.623124,0.00945060748633268,0.012393742762262369,0.005374809554017703,0.027219159802612747
3.625425,0.009377116003147664,0.01195875263205916,0.0053236634542335355,0.02665953208944036
3.627727,0.009320507698532177,0.011127504369547554,0.005272020790373796,0.025720032858453527
3.630029,0.009266382214294565,0.01076898510698281,0.005220874690589628,0.025256242011867002
3.632330000000001,0.00919338729518512,0.010237164982042586,0.00516972859080546,0.02460028086803317
3.634632,0.009098543556750405,0.009469973485280085,0.005118582491021293,0.023687099533051783
3.636934,0.009017603612431773,0.00939151636133932,0.005067436391237128,0.023476556365008217
3.639235,0.008988306331972878,0.008574668457019374,0.00501629029145296,0.02257926508044521
3.641537000000001,0.009002210126088962,0.008495218204927464,0.004965144191668792,0.022462572522685215
3.643838,0.009004692946466834,0.007929135158772605,0.0049144946559602,0.02184832276119964
3.64614,0.008947091513700201,0.007539828923522247,0.004863348556176033,0.02135026899339848
3.648442,0.008835364596695953,0.007424129493913403,0.00481269902046744,0.0210721931110768
3.650743,0.00869980260406413,0.0069802012103498574,0.004762049484758849,0.020442053299172838
3.653045,0.00856771655996133,0.006647503279714985,0.004711399949050257,0.01992661978872657
3.655347,0.008453506822579209,0.006522865696745803,0.004660750413341663,0.019637122932666676
3.657648000000001,0.008369587493807132,0.005953803266137496,0.004610100877633071,0.0189334916375777
3.65995,0.00831695170179624,0.005609684361764411,0.004559451341924477,0.01848608740548513
3.662251,0.008280702524279307,0.005491502111777696,0.004510291498442608,0.018282496134499608
3.664553,0.008245446474913522,0.005212433101304862,0.004446234732693506,0.01790411430891189
3.666855,0.008203238528489695,0.004982523934313898,0.004404523350345254,0.017590285813148848
3.669156,0.00815010617240323,0.004810712764165143,0.004371253557281765,0.017332072493850142
3.671458,0.008085552842578555,0.0044800010898325675,0.004337983764218279,0.016903537696629403
3.673759,0.008018516692376005,0.004409985555176572,0.0043042174070792175,0.01673271965463179
3.676061,0.007961411823684945,0.004006278961734556,0.0042709476140157295,0.01623863839943523
3.678363,0.007918210749109969,0.003992871731694045,0.004237677820952243,0.016148760301756257
3.680664,0.007876995930837289,0.0038900829680501374,0.004204408027888756,0.015971486926776184
3.682966,0.007823863574750824,0.0034585687863759517,0.004171138234825268,0.015453570595952044
3.685268,0.00775732398862385,0.0034868729386836944,0.004137868441761781,0.015382065369069326
3.687569,0.007689294710270152,0.003367200996470256,0.0041050952127738675,0.015161590919514275
3.689871,0.0076302035852767935,0.002948597480761005,0.004071825419710381,0.014650626485748181
3.692172,0.007579554049568202,0.002985343222353513,0.004038555626646893,0.01460345289856861
3.694474,0.007531883898313056,0.002976901633068748,0.0040057823976589815,0.014514567929040784
3.696776,0.00748322061890676,0.0025126142224066498,0.0039725126045954936,0.013968347445908904
3.699077,0.007432571083198169,0.002496227607912693,0.003939739375607581,0.013868538066718443
3.701379,0.007380928419338427,0.002487289454552354,0.003906966146619668,0.01377518402051045
3.703681,0.007326306371025238,0.0022812153631889625,0.0038741929176317547,0.013481714651845958
3.705982,0.007267215246031879,0.0019649040470480464,0.003841419688643842,0.013073538981723769
3.708284,0.007201668788056057,0.0019907253789779172,0.00380864645965593,0.013001040626689905
3.710585,0.007130163561173337,0.0017558505712312082,0.003775873230668017,0.012661887363072562
3.712887,0.007057168642063895,0.0017300292393013378,0.003743100001680104,0.012530297883045336
3.715189,0.0069846702870300275,0.0014589052540376949,0.0037103267726921905,0.012153902313759913
3.71749,0.00690770285531599,0.0014956509956302033,0.0036775535437042783,0.01208090739465047
3.719792,0.006818817885788165,0.001511044481973011,0.0036452768787919396,0.011975139246553116
3.722094,0.00671404286584196,0.0012210510618375398,0.0036125036498040274,0.011547597577483526
3.724395,0.006601322820686562,0.000992631587073299,0.0035802269848916883,0.011174181392651548
3.726697,0.006487609647380016,0.0009921350229977247,0.0035474537559037757,0.011027198426281516
3.728998,0.00637737242260249,0.000992631587073299,0.003515177090991437,0.010885181100667229
3.7313,0.006269121454127264,0.0009951144074511712,0.003482900426079099,0.010747136287657534
3.733602,0.006161863613803185,0.0009812106133350869,0.003450623761166761,0.010593697988305034
3.735903,0.00605162638902566,0.0009246023087196012,0.003418347096254423,0.010394575793999685
3.738205,0.005935430395341243,0.000844655492552117,0.003386070431342084,0.010166156319235444
3.740507,0.0058112893764476325,0.0004930881270454157,0.003353793766429746,0.009658171269922794
3.742808,0.005685162101251725,0.0005124541259928187,0.003321517101517407,0.00951913332876195
3.74511,0.005564497030887138,0.0004955709474232878,0.003289240436605069,0.009349308414915495
3.747411,0.005452273549807315,0.0004965640755744367,0.003257460335768305,0.009206297961150058
3.749713,0.00534203632502979,0.0004965640755744367,0.0032251836708559662,0.009063784071460194
3.752015,0.005226833459496521,0.0004965640755744367,0.0031934035700192025,0.008916801105090159
3.754316,0.005108651209509805,0.0005000400241034578,0.0031611269051068642,0.008769818138720128
3.756618,0.004994441472127685,0.0004225760283138457,0.0031293468042701005,0.00854636430471163
3.75892,0.0048891698881059036,0.0002309022951421131,0.0030975667034333363,0.008217638886681353
3.761221,0.0047918433292933145,0.0005760143276663464,0.003065786602596572,0.008433644259556233
3.763523,0.004696006462707448,0.0,0.0030335099376842343,0.007729516400391681
3.765824,0.004600666160197157,7.001553465599557e-05,0.00300172983684747,0.007672411531700621
3.768126,0.004514760575122778,0.0004618045902842262,0.002969949736010706,0.00794651490141771
3.770428,0.00444673129676908,0.0005114609978416699,0.002938666199249516,0.007896858493860267
3.772729,0.004400054273665082,0.00017628024682892502,0.0029068860984127524,0.0074832206189067605
3.775031,0.004370756993206193,0.00023636449997343183,0.002875105997575989,0.0074822274907556125
3.777333,0.004354370378712235,0.0005124541259928187,0.0028438224608147997,0.007710646965519853
3.779634,0.004353873814636661,0.000494577819272139,0.0028120423599780355,0.007660493993886835
3.781936,0.0043727432495084895,0.0004965640755744367,0.0027807588232168453,0.007650066148299772
3.784237,0.0044149511959323175,0.0004960675114988624,0.0027489787223800807,0.007659997429811261
3.786539,0.004481490782059292,0.0004985503318767344,0.0027176951856188922,0.007697736299554918
3.788841000000001,0.0045738517001161355,0.0005164266385974144,0.0026864116488577025,0.007776689987571253
3.791142,0.004692033950102852,0.0008908359515805395,0.002654631548020939,0.008237501449704329
3.793444,0.004836534096095014,0.000992631587073299,0.002623348011259749,0.008452513694428062
3.795746,0.00500735213809262,0.0009841899977885336,0.00259206447449856,0.008583606610379714
3.798047,0.005198032743113204,0.0011257107593272482,0.0025607809377373703,0.008884524440177824
3.800349,0.005398644629645276,0.0015021063286126712,0.0025299939650517554,0.009430744923309704
3.80265,0.00559727025987505,0.0014822437655896935,0.0024987104282905657,0.00957822445375531
3.804952,0.005781992095988741,0.0015661630943617734,0.0024674268915293764,0.00981558208187989
3.807254,0.005940396036096986,0.00200115322456498,0.002436639918843761,0.010378189179505727
3.809555000000001,0.006060564542386001,0.0022052410596260733,0.0024053563820825713,0.010671161984094645
3.811857,0.0061345525896465926,0.0024917585312325234,0.002373576281245807,0.010999887402124922
3.814159,0.006155904844896292,0.002528504272825032,0.002353217154147256,0.011037626271868578
3.81646,0.006124621308135103,0.0029297280458891765,0.0023353408474265755,0.011389690201450852
3.818762,0.006050633260874511,0.002977894761219897,0.00231001607957228,0.011338544101666686
3.821063,0.005943871984626007,0.0035365293462411383,0.0022961122854561955,0.011776513616323342
3.823365,0.00581426876090108,0.003488859194985993,0.0022678081331484524,0.011570936089035524
3.825667,0.005671258307135641,0.003492335143515013,0.002254897467183517,0.01141849091783417
3.827968,0.005524275340765608,0.004035576242193447,0.0022265933148757737,0.011786444897834827
3.83027,0.005383747707378044,0.003985423270560429,0.00221268952075969,0.011581860498698162
3.832572,0.005259110124408859,0.003998333936525365,0.002187861316980968,0.011445305377915192
3.834873,0.0051558247966893775,0.004458648834582868,0.002169488446184714,0.01178396207745696
3.837175,0.005069919211614998,0.004483973602437163,0.0021550880879930554,0.011708980902045215
3.839476,0.004995931164354408,0.0044834770383615895,0.0021302598842143326,0.011609668086930331
3.841778,0.004934357218983177,0.004491422063570782,0.002112383577493654,0.011538162860047612
3.84408,0.004888673324030329,0.004471062936472228,0.0020925210144706764,0.011452257274973234
3.846381,0.004861362299873735,0.0050043727536391745,0.002069182502918678,0.011934917556431588
3.848683,0.004846961941682077,0.005026221572964448,0.0020542855806514448,0.011927469095297969
3.850984,0.004838023788321736,0.004566899803058095,0.002027471120570425,0.011432394711950258
3.853286,0.0048261062505079505,0.005008841830319344,0.0020130707623787665,0.011848018843206059
3.855588,0.004808726507862846,0.004657771028888215,0.0019976772760359586,0.01146417481278702
3.857889,0.0047819120477818255,0.00446907668016993,0.0019698696878037904,0.011220858415755548
3.860191,0.004745662870264893,0.0044834770383615895,0.0019579521499900037,0.011187092058616484
3.862493,0.004702958359765489,0.0044834770383615895,0.0019296479976822609,0.01111608339580934
3.864794,0.004657274464812642,0.004487449550966184,0.0019157442035661765,0.011060468219345004
3.867096,0.0046081146213307715,0.004486456422815035,0.001891909127938604,0.010986480172084413
3.869397,0.0045520028807908616,0.004317624637119728,0.0018730396930667754,0.010742667210977363
3.871699,0.004486456422815035,0.003947684400816772,0.0018551633863460953,0.010289304209977904
3.874001,0.004410978683327721,0.003983933578333706,0.001830831746642948,0.010225744008304376
3.876302,0.004325569662328918,0.003982940450182556,0.001816927952526864,0.010125438065038338
3.878604,0.0042332087442720715,0.003992871731694045,0.0017995482098817587,0.010025628685847877
3.880906,0.004140847826215228,0.0039690366560664716,0.0017742234420274625,0.009884107924309162
3.883207,0.004055438805216425,0.00440303365811853,0.0017613127760625266,0.010219785239397485
3.885509,0.003979961065729111,0.004488939243192909,0.0017330086237547842,0.010201908932676805
3.88781,0.003910938659224264,0.004480994217983717,0.001720594521865423,0.010112527399073404
3.890112,0.003847378457550736,0.004470566372396654,0.0016952697540111267,0.010013214583958516
3.892414,0.003787294204406229,0.004688061437498257,0.001678386575441596,0.010153742217346079
3.894715,0.003727706515337296,0.005005862445865896,0.0016590205764941929,0.010392589537697386
3.897017,0.0036686153903439374,0.004986993010994068,0.0016361786290177694,0.010291787030355777
3.899319,0.0036105173935017288,0.004948261013099262,0.0016222748349016848,0.010181053241502676
3.90162,0.0035553987811129673,0.005311249352344174,0.0016043985281810054,0.010471046661638148
3.903922,0.003505245809479949,0.005491998675853271,0.001579570324402283,0.010576814809735505
3.906223,0.003461051606753824,0.00549646775253344,0.0015671562225129225,0.010524675581800185
3.908525,0.003422816172934593,0.005433404114935487,0.0015393486342807536,0.010395568922150834
3.910827,0.0033905395080222533,0.005915567832318265,0.0015269345323913929,0.010833041872731913
3.913128,0.00336322848386566,0.005991542135881153,0.0015021063286126712,0.010856876948359484
3.91543,0.003339889972313661,0.00635502703920164,0.0014847265859675655,0.011179643597482868
3.917732,0.0033210205374418324,0.006451857033938657,0.001466850279246886,0.011239727850627377
3.920033,0.003308606435552472,0.0069802012103498574,0.001443015203619313,0.011731822849521642
3.922335,0.003302151102570004,0.0069856634151811755,0.001429111409503229,0.011716925927254408
3.924636,0.0032991717181165576,0.006950903929890964,0.0014132213590848466,0.011663297007092368
3.926938,0.0032971854618142602,0.007373976522280386,0.0013869034630794015,0.01205806544717405
3.92924,0.003293709513285239,0.007489179387813655,0.0013749859252656154,0.012157874826364509
3.931541,0.003290233564756218,0.007579057485492626,0.0013481714651845955,0.01221746251543344
3.933843,0.003285764488076048,0.007948501157720009,0.0013342676710685116,0.012568533316864569
3.936145,0.0032827851036226013,0.00800262664195762,0.001312418851743236,0.012597830597323455
3.938446,0.0032827851036226013,0.008001136949730899,0.001292556288720259,0.012576478342073759
3.940748,0.003284771359924899,0.00800014382157975,0.0012781559305286,0.01256307111203325
3.943049,0.003281295411395878,0.007999647257504175,0.0012602796238079202,0.012541222292707972
3.945351,0.0032629225405996234,0.008000640385655325,0.0012364445481803474,0.012500007474435295
3.947653,0.003228163055309413,0.008017027000149281,0.0012240304462909865,0.01246922050174968
3.949954,0.0031859551088855857,0.007835781112564612,0.0011967194221343925,0.012218455643584591
3.952256,0.003144243726537333,0.007509041950836631,0.0011843053202450315,0.011837590997618995
3.954558,0.003104022036415804,0.007495634720796122,0.0011604702446174587,0.011760127001829384
3.956859,0.003060820961840828,0.007240897350026436,0.0011425939378967788,0.011444312249764044
3.959161,0.003011164554283384,0.006949910801739817,0.0011252141952516738,0.011086289551274874
3.961462000000001,0.002954556249667899,0.007034326694587471,0.001106344760379845,0.011095227704635214
3.963764,0.002890002919843222,0.006463278007676868,0.0010874753255080162,0.010440756253028106
3.966066000000001,0.0028194908211116518,0.006214002841738502,0.0010691024547117623,0.010102596117561915
3.968367,0.0027479855942289327,0.006006439058148386,0.0010502330198399335,0.009804657672217252
3.970669,0.002680949444026384,0.005592304619119307,0.001031363584968105,0.009304617648113795
3.972971,0.0026198720627307283,0.0053733198617909785,0.0010129907141718509,0.009006182638693558
3.975272,0.002561774065888519,0.0048593760435714384,0.0009941212793000225,0.00841527138875998
3.977574,0.0025046691971974586,0.00453065062554116,0.0009757484085037679,0.008011068231242386
3.979875,0.0024475643285063985,0.004497380832477672,0.0009568789736319397,0.007901824134616011
3.982177,0.002391452587966487,0.0039660572716130275,0.0009404923591379832,0.007298002218717499
3.984479,0.0023373271037288733,0.0039034901980906467,0.0009265885650218991,0.007167405866841421
3.98678,0.0022846913117179827,0.003580723548967263,0.0009121882068302404,0.006777603067515486
3.989082,0.002234041776009391,0.003054862192933935,0.0008982844127141561,0.006187188381657482
3.991384,0.0021858750606786707,0.0029838535301267904,0.0008843806185980717,0.006054109209403533
3.993685,0.0021391980375746735,0.002653141855794216,0.000869980260406413,0.005662320153775303
3.995987,0.0020940107066974,0.0025170832990868194,0.0008560764662903287,0.005467170472074547
3.998288,0.0020493199398957007,0.002096493527075272,0.0008421726721742447,0.004987986139145217
4.00059,0.0020071119934718736,0.001987249430448896,0.0008277723139825861,0.004822133737903357
