Wavelength,H2O_CH4_10_0.6_a_V3,CO_CH3OH_10K,H2O_CH3OH_CO_NH3_100K_NASA,all
3.609314,0.011604529926238557,0.00020038071589295213,0.015684300803591896,0.02748921144572341
3.611616,0.01161720607858215,0.00017697858848939567,0.0147257886686879,0.026519973335759443
3.613917,0.011485081567616236,0.00015455154972765408,0.01382383167500916,0.02546346479235305
3.616219,0.011457291541324514,0.0001287117007195605,0.013012070380698295,0.02459807362274237
3.618521,0.011503608251810718,0.00010774729492054118,0.01248308479251374,0.024094440339245
3.620822,0.01129103892789508,9.897149714420749e-05,0.011841964010520472,0.02323197443555976
3.623124,0.011427063793428251,9.799640850239264e-05,0.011232046065065282,0.022757106266995928
3.625425,0.011009238310410587,9.068324368878127e-05,0.010608964422945592,0.021708885977044963
3.627727,0.011125761403107464,6.581848332250253e-05,0.01035154102150647,0.02154312090793644
3.630029,0.011192067430750874,2.632739332900101e-05,0.009562206765957348,0.020780601590037227
3.632330000000001,0.011144288087301946,2.0964405799019324e-05,0.009003968518518346,0.02016922101161931
3.634632,0.011064330818673128,6.0943040113428274e-05,0.008853804867678856,0.019979078726465413
3.636934,0.01088003906537012,6.435585035978025e-05,0.008380399332077747,0.01932479424780765
3.639235,0.011019476741149644,1.4626329627222785e-06,0.008057157447316124,0.01907809682142849
3.641537000000001,0.010907341547340936,0.00010238430739055949,0.0074179868426064895,0.018427712697337985
3.643838,0.010680633438118984,0.00016527752478761744,0.0073117021806486686,0.018157613143555268
3.64614,0.010750839820329651,0.00011896081430141196,0.006967008345767119,0.017836808980398182
3.648442,0.010680633438118984,5.850531850889114e-06,0.006431197137089857,0.017117681107059732
3.650743,0.01063041637306552,0.00013066187800319021,0.006387805692529097,0.017148883943597808
3.653045,0.010653330956148168,0.00019599281700478528,0.006083090491961957,0.01693241426511491
3.655347,0.01048415307679329,0.00019891808293022984,0.005908549625077097,0.016591620784800615
3.657648000000001,0.010452462695934308,0.0001477259292349501,0.005370300694795299,0.01597048931996456
3.65995,0.010284747449542154,6.435585035978025e-05,0.005235738462224849,0.01558484176212678
3.662251,0.01044271180951616,1.267615234359308e-05,0.0048754432090742615,0.015330831170934013
3.664553,0.010197477016099727,4.680425480711291e-05,0.004894457437589651,0.015138738708496491
3.666855,0.010212590890047855,3.900354567259409e-05,0.0047662332811909975,0.015017827716911446
3.669156,0.010196014383137005,1.9014228515389623e-05,0.004354258330024222,0.014569286941676616
3.671458,0.010205277725234243,1.1213519380870801e-05,0.004370347292614167,0.014586838537229281
3.673759,0.010158473470427129,1.1701063701778228e-05,0.0038774399841767604,0.014047614518305671
3.676061,0.010101430784880962,6.825620492703966e-06,0.003913518263923909,0.014021774669297576
3.678363,0.00997808207169138,7.800709134518818e-06,0.0034917924263389863,0.013477675207164887
3.680664,0.00991665148725705,2.1939494440834173e-05,0.003427924120300113,0.013366515101997994
3.682966,0.009931765361205177,2.2914583082649026e-05,0.0033265149015513683,0.013281194845839192
3.685268,0.009829381053814621,7.800709134518818e-06,0.0029686573700053176,0.012805839132954456
3.687569,0.009863021611957231,1.5601418269037636e-05,0.002924778381123649,0.012803401411349918
3.689871,0.009788914875179302,3.997863431440895e-05,0.002844333568173924,0.012673227077667637
3.692172,0.009852295636897266,6.240567307615054e-05,0.0023904298054091104,0.012305131115382529
3.694474,0.009818655078754651,8.288253455426244e-05,0.0024513728455225385,0.012352910458831455
3.696776,0.009616324185578071,0.00010140921874874464,0.002447472490955279,0.012165205895282095
3.699077,0.009545142714725587,0.00011749818133868968,0.002260743016047735,0.011923383912112014
3.701379,0.00960169785595085,0.0001291992450404679,0.002156896075694453,0.011887793176685769
3.703681,0.009568544842129144,0.0001379750428168016,0.0019930811838695587,0.011699601068815506
3.705982,0.009535879372628349,0.00014821347355585754,0.001973091866712353,0.011657184712896559
3.708284,0.009421306457215105,0.00016478998046671,0.0017980634555065874,0.0113841598931884
3.710585,0.009439345597088677,0.00018672947490754418,0.0014675084059313527,0.011093583477927571
3.712887,0.009432519976595971,0.0002106191466320081,0.001463120507043186,0.011106259630271164
3.715189,0.0094671356233804,0.0002340212740355645,0.0014567824308713893,0.011157939328287354
3.71749,0.009231651716382114,0.00025791094576002843,0.0015113873948130211,0.011000950056955162
3.719792,0.00909172649628168,0.00028472588340993683,0.0010784480378472263,0.010454900417538843
3.722094,0.009206299411694928,0.00031446608698528986,0.0009765512747775744,0.010497316773457792
3.724395,0.009198986246881315,0.00034469383488155026,0.0009711882872475928,0.01051486836901046
3.726697,0.009195085892314056,0.0003724838611732735,0.0009731384645312224,0.010540708218018552
3.728998,0.00914876918182785,0.0003949108999350151,0.0009809391736657412,0.010524619255428608
3.7313,0.009087338597393515,0.000411974951166775,0.0008766046889915523,0.010375918237551842
3.733602,0.009068811913199032,0.000422213381905831,0.0006864624038376559,0.01017748769894252
3.735903,0.009046384874437293,0.0004285514580776275,0.0004846190549819815,0.0099595553874969
3.738205,0.008984954290002956,0.00043537707857033153,0.000488519409549241,0.009908850778122529
3.740507,0.008866481020022451,0.0004456155093093875,0.0004880318652283335,0.009800128394560173
3.742808,0.008906947198657767,0.0004568290286902582,0.00048705677658651887,0.009850833003934543
3.74511,0.008968865327413011,0.000465604826466592,0.0004914446754746856,0.009925914829354291
3.747411,0.008897683856560527,0.00047096781399657363,0.0004768183458474627,0.009845470016404562
3.749713,0.00896496497284575,0.000474868168563833,0.0004695051810338514,0.009909338322443437
3.752015,0.008772872510408225,0.0004797436117729073,0.00015747681565309862,0.00941009293783423
3.754316,0.008657324506353165,0.00048315642201925916,0.0005431243734908726,0.009683605301863298
3.756618,0.008826014841387134,0.000481693789056537,0.0003827222919123295,0.009690430922356002
3.75892,0.008773360054729134,0.0004719429026383885,2.437721604537131e-06,0.00924774067897206
3.761221,0.008713392103257521,0.000458779205973888,7.800709134518818e-06,0.009179972018365928
3.763523,0.008651961518823184,0.0004500034081975543,1.4626329627222785e-06,0.00910342755998346
3.765824,0.008544214223902644,0.0004500034081975543,3.412810246351983e-06,0.00899763044234655
3.768126,0.008608082529941516,0.00045829166165298066,3.900354567259409e-06,0.009070274546161754
3.770428,0.008653911696106813,0.0004719429026383885,7.166901517339163e-05,0.009197523613918594
3.772729,0.008661224860920424,0.0004875443209074261,0.0002978895800744373,0.009446658761902288
3.775031,0.008474007841691973,0.0004992453846092043,9.263342097241096e-05,0.009065886647273591
3.777333,0.008402338826518582,0.0005036332834973712,0.00043927743313759086,0.009345249543153543
3.779634,0.008490584348602826,0.0005055834607810008,0.00048218133337744445,0.00947834914276127
3.781936,0.008322381557889762,0.000514846802878242,0.0004919322197955929,0.009329160580563598
3.784237,0.008386737408249545,0.0005382489302817984,0.00048413151066107414,0.00940911784919242
3.786539,0.008193182312849295,0.0005689642224989662,0.0004982702959673897,0.009260416831315652
3.788841000000001,0.008199032844700185,0.0005977293374325043,0.0004797436117729073,0.009276505793905595
3.791142,0.00826241360641815,0.0006196688318733386,0.0009282843870077393,0.009810366825299227
3.793444,0.008399901104914044,0.0006391706047096355,0.0010740601389590595,0.010113131848582741
3.795746,0.008244862010865484,0.0006620851877922847,0.0014187539738406102,0.01032570117249838
3.798047,0.008208296186797427,0.0006903627584049153,0.0014777468366704086,0.01037640578187275
3.800349,0.008207321098155612,0.0007230282279057129,0.0014757966593867786,0.010406145985448105
3.80265,0.00826046342913452,0.0007595940519737697,0.0019804050315259648,0.011000462512634257
3.804952,0.008207321098155612,0.0007971349646836418,0.002098390757185562,0.011102846820024815
3.807254,0.008092748182742367,0.0008327257001098838,0.002416269654417204,0.011341743537269456
3.809555000000001,0.008269726771231762,0.0008653911696106814,0.002644927940922787,0.01178004588176523
3.811857,0.008118100487429551,0.0008961064618278492,0.002938917166429965,0.011953124115687363
3.814159,0.008184406515072962,0.000927796842686832,0.003143685781211084,0.012255889138970877
3.81646,0.008173680540013,0.0009619249451503516,0.0034479134374573177,0.012583518922620671
3.818762,0.007935271367089266,0.000998978313539316,0.003512756832138005,0.012447006512766586
3.821063,0.007973299824120046,0.0010404195808164473,0.003888653503557631,0.012902372908494126
3.823365,0.007929908379559286,0.0010833234810563009,0.003914980896886631,0.01292821275750222
3.825667,0.007808997387974244,0.0011223270267288947,0.004213358021281977,0.013144682435985116
3.827968,0.00763348143244757,0.0011549924962296926,0.004405450483719503,0.013193924412396764
3.83027,0.007533534846661549,0.0011827825225214155,0.0045517137799917316,0.013268031149174695
3.832572,0.007456990388279081,0.001211547637454954,0.004874955664753353,0.013543493690487391
3.834873,0.00745357757803273,0.0012437255626348439,0.004894457437589651,0.013591760578257223
3.837175,0.007446751957540026,0.001278341209419271,0.0048910446273432995,0.013616137794302595
3.839476,0.0072965883067005405,0.0013153945778082356,0.004937361337829504,0.01354934422233828
3.841778,0.007375082942366636,0.001353423034839015,0.005278154818143795,0.014006660795349448
3.84408,0.007539872922833346,0.001392426580511609,0.005400040898370652,0.01433234040171561
3.846381,0.007731477840949964,0.0014314301261842027,0.005386389657385244,0.01454929762451941
3.848683,0.007852388832535005,0.0014684834945731676,0.005386877201706151,0.01470774952881432
3.850984,0.00810493679076505,0.0015035866856785024,0.005387364746027059,0.014995888222470609
3.853286,0.008314580848755245,0.001536739699500207,0.005386389657385244,0.015237710205640697
3.855588,0.008390150218495897,0.0015689176246800973,0.005389802467631596,0.015348870310807587
3.857889,0.008385274775286822,0.001604020815785432,0.005379076492571632,0.015368372083643885
3.860191,0.008304342418016189,0.0016391240068907664,0.005363475074302596,0.01530694149920955
3.862493,0.008399413560593138,0.0016693517547870273,0.004856428980558871,0.014925194295939038
3.864794,0.008409651991332194,0.001688853527623324,0.004908108678575058,0.015006614197530575
3.867096,0.008415014978862177,0.0017020172242878243,0.0048910446273432995,0.015008076830493296
3.869397,0.00842769113120577,0.0017176186425568619,0.0048973827035150965,0.015042692477277728
3.871699,0.008564691085380754,0.0017429709472440485,0.004813525080319018,0.015121187112943819
3.874001,0.008626609214135997,0.0017751488724239387,0.004397649774584985,0.014799407861144918
3.876302,0.008396000750346784,0.001806839253282921,0.004418614180384002,0.01462145418401371
3.878604,0.008458406423422936,0.0018341417352537367,0.004672137227255864,0.014964685385932538
3.880906,0.008567616351306198,0.001855593685373664,0.004925660274127728,0.015348870310807587
3.883207,0.008646598531293202,0.0018716826479636085,0.004889581994380578,0.01540786317363739
3.885509,0.008611495340187866,0.001887771610553554,0.004892994804626928,0.015392261755368347
3.88781,0.008623196403889647,0.0019136114595616476,0.0048959200705523745,0.015432727934003668
3.890112,0.008641723088084129,0.0019584655370851307,0.004940286603754947,0.01554047522892421
3.892414,0.008423303232317601,0.002015020678310392,0.005405403885900633,0.015843727796528626
3.894715,0.008625634125494183,0.0020715758195356537,0.005335685048010872,0.01603289499304071
3.897017,0.008591993567351571,0.0021203302516263965,0.005678916249929699,0.016391240068907666
3.899319,0.008522762273782717,0.0021642092405080647,0.005899773827300764,0.016586745341591547
3.90162,0.008602231998090626,0.0022100384066733626,0.005879296965822653,0.016691567370586642
3.903922,0.008564691085380754,0.00226171810468955,0.0058831973203899105,0.016709606510460214
3.906223,0.008582242680933423,0.002320223423198441,0.006152809329851718,0.017055275433983583
3.908525,0.008646110986972294,0.0023865294508418513,0.00640438219943995,0.017437022637254097
3.910827,0.008749470383004668,0.0024562482887316127,0.006325400019452947,0.017531118691189233
3.913128,0.008718267546466592,0.00252304186069593,0.0066496169928563845,0.017890926400018905
3.91543,0.008672438380301295,0.0025815471792048216,0.006890951431705561,0.018144936991211683
3.917732,0.008822114486819875,0.0026342019658628234,0.006839271733689374,0.018295588186372072
3.920033,0.008634897467591425,0.002686856752520825,0.007344855194470375,0.018666609414582626
3.922335,0.0087514205602883,0.002742436805104272,0.0073960473481656545,0.018889904713558225
3.924636,0.008705103849802094,0.002801429667934071,0.007770968930943464,0.01927750244867963
3.926938,0.008748007750041947,0.002861397619405684,0.00793624645573108,0.019545651825178714
3.92924,0.008768972155840967,0.0029223406595191123,0.008261926062097243,0.01995323887745732
3.931541,0.008773847599050042,0.0029847463325952625,0.008357972293316007,0.02011656622496131
3.933843,0.008677313823510368,0.0030481270943132285,0.008359922470599634,0.020085363388423236
3.936145,0.008748982838683762,0.0031139455776357304,0.008337982976158802,0.02020091139247829
3.938446,0.008784573574110003,0.0031812266939209555,0.008842591348297988,0.02080839161632895
3.940748,0.008729968610168374,0.003251433076131625,0.008573954427477996,0.020555356113777998
3.943049,0.008793349371886338,0.0033255398129095532,0.0087187550907875,0.020837644275583392
3.945351,0.008890858236067823,0.003405009537217464,0.008291178721351688,0.02058704649463697
3.947653,0.008795787093490874,0.0034898422490553557,0.008352121761465117,0.020637751104011347
3.949954,0.00873240633177291,0.003577600226818693,0.008387712496891358,0.02069771905548296
3.952256,0.008827477474349858,0.003666820837544751,0.008001089850411772,0.02049538816230638
3.954558,0.008777260409296392,0.0037555539039499032,0.00786067708599043,0.020393491399236727
3.956859,0.008808950790155375,0.003841849248750517,0.007560349784311456,0.02021114982321735
3.959161,0.008867456108664266,0.003924731783304779,0.007336079396694041,0.020128267288663088
3.961462000000001,0.008847466791507061,0.004006151684896321,0.007142524301293794,0.019996142777697172
3.963764,0.009009331506048329,0.004088546675129675,0.006649129448535477,0.01974700762971348
3.966066000000001,0.00895033864321853,0.0041728918426466605,0.006254706092921369,0.01937793657878656
3.968367,0.008848929424469784,0.00425821209880546,0.0060265353507366936,0.01913367687401194
3.970669,0.008865993475701543,0.004342557266322445,0.005502912750082118,0.018711463492106103
3.972971,0.008978128669510253,0.004427877522481243,0.005168457345939625,0.018574463537931126
3.975272,0.009065886647273591,0.0045185607661700255,0.004914934299067763,0.018499381712511382
3.977574,0.008923036161247714,0.004618994896276955,0.0043922867870550015,0.01793431784457967
3.979875,0.008921085983964083,0.004726742191197496,0.004352308152740593,0.018000136327902167
3.982177,0.009030295911847348,0.004838877385006204,0.0038623261102286297,0.01773149940708218
3.984479,0.009022495202712828,0.0049515001231358186,0.003631717646439417,0.01760571297228806
3.98678,0.008984466745682049,0.005066560582869972,0.0034220735884492237,0.017473100917001244
3.989082,0.009118053889610685,0.0051869840301341065,0.0031787889723164185,0.01748382689206121
3.991384,0.009166808321701428,0.005312770464928222,0.002649803384131861,0.017129382170761508
3.993685,0.009198986246881315,0.005441482165647783,0.0024742874286051873,0.017114755841134286
3.995987,0.00919459834799315,0.005569706322046436,0.0022236896476587704,0.016987994317698357
3.998288,0.009168758498985055,0.005698418022765996,0.0019594406257269453,0.016826617147477997
4.00059,0.009124391965782479,0.0058315176223737225,0.0018307289250073851,0.016786638513163588
