Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,CH3OH,HNCO_NH3,all
3.618521,0.05591530184777351,0.013768022846218616,0.003892102875510751,0.07357542756950287
3.620822,0.05515400886439986,0.012660910563052186,0.0038508737187488897,0.07166579314620093
3.623124,0.05470027432211854,0.011738725763604735,0.003814225579405013,0.07025322566512829
3.625425,0.05450063112351475,0.011378190748927144,0.0037779298260163657,0.06965675169845825
3.627727,0.05372805609206276,0.010423140852903644,0.003741281686672489,0.0678924786316389
3.630029,0.05308841301840347,0.009569138865755764,0.003704985933283842,0.06636253781744307
3.632330000000001,0.052648413143347964,0.008906931695939778,0.0036686901798951947,0.06522403501918292
3.634632,0.05235458936948145,0.008197634238492431,0.0036323944265065477,0.06418461803448043
3.636934,0.05187338549274851,0.007395137253441352,0.0035960986731179007,0.06286462141930776
3.639235,0.051300453659900304,0.0069158954720263755,0.003559802919729253,0.06177615205165592
3.641537000000001,0.050615191870098115,0.006496497597809584,0.003523507166340606,0.060635196634248316
3.643838,0.05031302919113025,0.006137434154620471,0.003487563798907189,0.059938027144657915
3.64614,0.049969171986655424,0.0057469771863437845,0.003451268045518542,0.05916741721851775
3.648442,0.0494860060146045,0.005383989552518724,0.0034153246780851245,0.05828532024520835
3.650743,0.048847834512433685,0.0049121056285461465,0.0033793813106517074,0.05713932145163154
3.653045,0.04838134635058554,0.004534892803665779,0.003343437943218289,0.05625967709746961
3.655347,0.04804190386057616,0.004488293039863915,0.003307494575784872,0.055837691476224936
3.657648000000001,0.04754549374512891,0.003921247492969632,0.0032715512083514547,0.05473829244645
3.65995,0.04710206020326695,0.0034047259005131622,0.0032356078409180363,0.05374239394469815
3.662251,0.046536486227861135,0.003449854092826548,0.0032007216313503077,0.053187061952038
3.664553,0.046172517546377086,0.0034949822851399336,0.0031552638431256923,0.05282276367464272
3.666855,0.045684936859860734,0.0028936000701811192,0.003125663422886407,0.051704200352928255
3.669156,0.04512672074189734,0.002874960164660372,0.0031020535638860247,0.05110373447044373
3.671458,0.04474852686935798,0.0024550717666140865,0.0030784437048856426,0.05028204234085771
3.673759,0.044453231524003,0.0024580149095910467,0.0030544814599300306,0.04996572789352408
3.676061,0.04398330969534839,0.002512953578494299,0.003030871600929649,0.04952713487477234
3.678363,0.043312763620431016,0.001907647172899537,0.0030072617419292665,0.04822767253525982
3.680664,0.04304739022867513,0.001964057413291269,0.0029836518829288844,0.047995099524895286
3.682966,0.04252302025494677,0.001556432110982317,0.002960042023928502,0.04703949438985759
3.685268,0.04206192785522304,0.0014833440603878114,0.0029364321649281203,0.046481704080538984
3.687569,0.04163517212356385,0.0014725525361389586,0.002913174691882968,0.04602089935158577
3.689871,0.04129622015738396,0.0014705904408209855,0.0028895648328825857,0.04565637543108753
3.692172,0.04072426937219475,0.001499040822931598,0.002865954973882203,0.04508926516900855
3.694474,0.04048195060042505,0.0008608693207607838,0.0028426975008370506,0.04418551742202288
3.696776,0.04017292058784425,0.0013773909132172538,0.002819087641836669,0.04436939914289817
3.699077,0.03963677804220805,0.000982519230475128,0.0027958301687915164,0.04341512744147469
3.701379,0.03914968787952117,0.0009815381828161417,0.0027725726957463642,0.04290379875808368
3.703681,0.03901332225492204,0.0010242137559820603,0.0027493152227012108,0.04278685123360531
3.705982,0.03867731343171911,0.00044196197037348495,0.0027260577496560586,0.041845333151748654
3.708284,0.03797880749852061,0.0004900333056638309,0.0027028002766109065,0.04117164108079535
3.710585,0.037971940164907715,0.0004915048771523107,0.002679542803565754,0.041142987845625784
3.712887,0.03741568614226228,0.0004910143533228173,0.0026562853305206013,0.040562985826105694
3.715189,0.03726362375511935,0.0004910143533228173,0.0026330278574754483,0.04038766596591761
3.71749,0.03689769297831733,0.0004910143533228173,0.002609770384430296,0.03999847771607045
3.719792,0.036649487920593714,0.0004910143533228173,0.002586865297340373,0.0397273675712569
3.722094,0.03613639999494369,0.0004910143533228173,0.002563607824295221,0.039191022172561735
3.724395,0.03574545250283751,0.0004915048771523107,0.002540702737205297,0.03877766011719512
3.726697,0.03572092631136284,0.00047875125758548416,0.002517445264160145,0.03871712283310847
3.728998,0.035402576346021675,0.00015942024458533033,0.0024945401770702226,0.03805653676767723
3.7313,0.034960123851818695,0.00041351158826287215,0.0024716350899802995,0.03784527053006187
3.733602,0.03464766017243145,0.0005003343060831903,0.0024487300028903764,0.03759672448140502
3.735903,0.034481372594233214,0.00047678916226751104,0.0024258249158004533,0.03738398667230118
3.738205,0.03406050314852794,0.0004890522580048442,0.0024029198287105306,0.03695247523524331
3.740507,0.033905007094578554,0.000490523829493324,0.002380014741620608,0.03677554566569248
3.742808,0.033548886794366406,0.0004910143533228173,0.0023571096545306845,0.03639701080221991
3.74511,0.03328007973580406,0.0004910143533228173,0.0023342045674407622,0.036105298656567635
3.747411,0.03291611105432001,0.0004910143533228173,0.002311651866306068,0.0357187772739489
3.749713,0.032895999577310785,0.0004895427818343373,0.002288746779216145,0.035674289138361265
3.752015,0.032654661853200075,0.00044539563717993817,0.0022661940780814523,0.03536625156846146
3.754316,0.032284316361932616,0.0010315716134244603,0.002243288990991529,0.0355591769663486
3.756618,0.031868352154522266,0.000981047658986648,0.002220736289856836,0.035070136103365755
3.75892,0.03173002443460516,0.0009938012785534744,0.0021981835887221425,0.034922009301880774
3.761221,0.03137979042034692,0.001159598332922218,0.0021756308875874493,0.03471501964085659
3.763523,0.03124783951021322,0.0014710809646504787,0.0021527258004975266,0.03487164627536122
3.765824,0.03110411602817168,0.0014892303463417318,0.002130173099362833,0.03472351947387625
3.768126,0.030608196436553926,0.0016623852581528751,0.0021076203982281394,0.034378202092934934
3.770428,0.030341351473309557,0.0019596426988258294,0.002085420083048676,0.034386414255184065
3.772729,0.030301128519291107,0.0019272681260792698,0.0020628673819139826,0.034291264027284364
3.775031,0.029939612456954524,0.0025119725308353122,0.002040314680779289,0.034491899668569116
3.777333,0.029676691684346106,0.0025065767687108857,0.0020181143655998253,0.03420138281865681
3.779634,0.02956975748951656,0.002974536502047517,0.001995561664465132,0.03453985565602921
3.781936,0.029513347249124824,0.003184971224900153,0.001973361349285668,0.03467167982331065
3.784237,0.029400526768341362,0.003491548618333481,0.0019508086481509746,0.03484288403482581
3.786539,0.029088553612783605,0.003974714590384404,0.0019286083329715109,0.034991876536139534
3.788841000000001,0.028651496880705056,0.004180734598771601,0.0019064080177920472,0.0347386394972687
3.791142,0.028649044261557587,0.004453465847969889,0.0018838553166573538,0.034986365426184836
3.793444,0.02850384920802756,0.0049665537736199045,0.00186165500147789,0.035332057983125366
3.795746,0.02841064968042384,0.005172083258177608,0.0018394546862984266,0.03542218762489987
3.798047,0.02797996975812869,0.005442852412057922,0.001817254371118963,0.03524007654130558
3.800349,0.027936313137303787,0.005942696194311621,0.001795406441894729,0.03567441577351014
3.80265,0.027902957516898242,0.005883833334772421,0.0017732061267152644,0.03555999697838593
3.804952,0.027566948693695317,0.006426352690192039,0.0017510058115358007,0.03574430719542316
3.807254,0.02740703792528049,0.006356207782574493,0.0017291578823115667,0.03549240359016655
3.809555000000001,0.027087706912280338,0.0069198196626623215,0.0017069575671321028,0.03571448414207476
3.811857,0.02692092881025261,0.00740789087300818,0.0016844048659974097,0.0360132245492582
3.814159,0.02696998119320194,0.0074059287776902065,0.0016699570418329966,0.036045867012725136
3.81646,0.02669479732485619,0.007521201877621137,0.0016572711474447314,0.03587327034992206
3.818762,0.02669823099166264,0.00790822517909137,0.0016392994637280227,0.036245755634482034
3.821063,0.02643236707607726,0.007924902989294142,0.0016294326569815947,0.03598670272235299
3.823365,0.02610371611031673,0.008011725707114463,0.0016093466575335085,0.0357247884749647
3.825667,0.02600364924910009,0.007965616467142089,0.001600184622697539,0.03556945033893972
3.827968,0.026020327059302868,0.008479685440451093,0.001580098623249453,0.03608011112300341
3.83027,0.02580008185986037,0.008401692151561654,0.0015702318165030243,0.035772005827925044
3.832572,0.025543047373205858,0.008346753482658401,0.0015526125187415455,0.03544241337460581
3.834873,0.025209000645320903,0.00894421150698127,0.0015395742383980506,0.035692786390700226
3.837175,0.025102556974320855,0.008898102267008897,0.0015293550456963927,0.035530014287026145
3.839476,0.024966681873551205,0.008899573838497377,0.0015117357479349134,0.0353779914599835
3.841778,0.02492547787187377,0.00890006436232687,0.0014990498535466484,0.035324592087747284
3.84408,0.024781754389832218,0.00890104540998586,0.0014849544153374653,0.035167754215155535
3.846381,0.024711118958385184,0.008910365362746229,0.0014683922754416751,0.03508987659657309
3.848683,0.024374129087523268,0.008903007505303831,0.0014578206967847873,0.03473495728961189
3.850984,0.024411899422394256,0.009417567002442328,0.0014387918552023898,0.035268258280038975
3.853286,0.024289268465020924,0.009286597139967613,0.001428572662500732,0.035004438267489266
3.855588,0.02422353827186882,0.009326820093986063,0.0014176486978886148,0.0349680070637435
3.857889,0.024113170410232827,0.009436697431792566,0.0013979150843957582,0.03494778292642115
3.860191,0.02409109683790562,0.008908893791257751,0.0013894578214702484,0.03438944845063362
3.862493,0.02407883374216829,0.009095292846465214,0.001369371822022162,0.03454349841065566
3.864794,0.02393265764097928,0.008919194791677111,0.0013595050152757336,0.034211357447932134
3.867096,0.023773237396393948,0.008899083314667884,0.0013425904894247135,0.034014911200486546
3.869397,0.02353925752972564,0.008899083314667884,0.0013291998231259893,0.03376754066751951
3.871699,0.023474998908062004,0.008899083314667884,0.0013165139287377242,0.03369059615146761
3.874001,0.02346028319317721,0.008962360888672524,0.0012992470169314744,0.03372189109878121
3.876302,0.0233950435238546,0.008347734530317391,0.0012893802101850466,0.033032158264357035
3.878604,0.023106615512112526,0.00840855948517456,0.0012770467017520109,0.03279222169903909
3.880906,0.022866749359490283,0.008401692151561654,0.001259075018035302,0.03252751652908724
3.883207,0.023010963365361323,0.008400711103902666,0.0012499129831993329,0.032661587452463316
3.885509,0.02275490992636581,0.008400711103902666,0.0012298269837512467,0.03238544801401972
3.88781,0.022846147358651564,0.008400711103902666,0.001221017334870507,0.03246787579742474
3.890112,0.02263718420728741,0.008400220580073175,0.0012030456511537984,0.03224045043851438
3.892414,0.022569982442646824,0.008397767960925706,0.0011910645286759927,0.032158814932248515
3.894715,0.022256537715600596,0.008415426818787467,0.0011773214764220386,0.031849286010810086
3.897017,0.02238456443509835,0.008669027638635514,0.001161111722481478,0.032214703796215334
3.899319,0.022217295809241124,0.008404635294538613,0.0011512449157350495,0.03177317601951478
3.90162,0.022021576801273285,0.008962851412502016,0.0011385590213467847,0.03212298723512209
3.903922,0.02194848875067878,0.008880443409147138,0.0011209397235853054,0.031949871883411224
3.906223,0.022051008231042887,0.009331234808451504,0.0011121300747045661,0.03249437311419896
3.908525,0.02181457574522711,0.00895451250740063,0.001092396461211709,0.03186148471383945
3.910827,0.02166447545340215,0.009424924859884729,0.0010835868123309695,0.03217298712561785
3.913128,0.02168360588275239,0.009362137809709584,0.0010659675145694904,0.03211171120703146
3.91543,0.021378990584637037,0.009863943687281251,0.0010536340061364552,0.032296568278054744
3.917732,0.021316694058291383,0.009881602545143012,0.00104094811174819,0.03223924471518258
3.920033,0.02132208982041581,0.009898770879175279,0.00102403358589717,0.03224489428548825
3.922335,0.021254888055775224,0.0102058387964381,0.0010141667791507417,0.03247489363136406
3.924636,0.021141577051162264,0.010395180994622522,0.0010028904285833947,0.03253964847436818
3.926938,0.021003739855074643,0.010340732849548765,0.000984213972956227,0.03232868667757964
3.92924,0.020845300658148297,0.010956340255562884,0.0009757567100307172,0.0327773976237419
3.931541,0.02084382908665982,0.010904835253466088,0.0009567278684483193,0.032705392208574234
3.933843,0.020963516901056186,0.011062783926562935,0.0009468610617018912,0.032973161889321013
3.936145,0.02080753032327731,0.011413998988480157,0.0009313560796717895,0.033152885391429264
3.938446,0.020708444509719662,0.011359550843406398,0.0009172606414626065,0.03298525599458866
3.940748,0.020555401074917743,0.01187067667373844,0.000907041448760948,0.03333311919741713
3.943049,0.020484275119641213,0.011885392388623241,0.0008943555543726832,0.033264023062637135
3.945351,0.020537742217055985,0.011905013341802974,0.0008774410285216633,0.03332019658738062
3.947653,0.0204337511652034,0.012183140353125687,0.0008686313796409235,0.033485522897970015
3.949954,0.020172301964083456,0.012396027695125792,0.0008492501521032966,0.03341757981131255
3.952256,0.020136003200700952,0.01240780026703363,0.0008404405032225569,0.033384243970957135
3.954558,0.020132079010065,0.012404857124056671,0.0008235259773715369,0.03336046211149321
3.956859,0.020068310912230877,0.012404366600227177,0.0008108400829832719,0.033283517595441334
3.959161,0.020041822625438237,0.012404366600227177,0.0007985065745502365,0.03324469580021565
3.961462000000001,0.01985100885576533,0.012408290790863127,0.0007851159082515122,0.03304441555487997
3.963764,0.01962683946568688,0.012430854887019815,0.000771725241952788,0.03282941959465948
3.966066000000001,0.019698455944792904,0.012029115870664785,0.0007586869616092933,0.032486258777066984
3.968367,0.019667552943534825,0.011907465960950442,0.0007452962953105692,0.032320315199795835
3.970669,0.019664119276728374,0.01195749939155876,0.0007319056290118451,0.03235352429729898
3.972971,0.019645479371207628,0.011332081508954771,0.0007188673486683505,0.03169642822883075
3.975272,0.01933105359650241,0.011441468322931782,0.0007054766823696263,0.031477998601803815
3.977574,0.0193094705480047,0.010888647967092806,0.0006924384020261318,0.030890556917123637
3.979875,0.019325657834377983,0.010456496473309188,0.0006790477357274076,0.030461202043414574
3.982177,0.019381087027110732,0.010267644798954258,0.0006674189992048312,0.030316150825269818
3.984479,0.019262870784202836,0.009906128736617677,0.000657552192458403,0.02982655171327891
3.98678,0.019090696920050682,0.009191435517045906,0.0006473329997567451,0.028929465436853333
3.989082,0.019015156250308703,0.008924100029972045,0.0006374661930103168,0.02857672247329107
3.991384,0.018938634532907745,0.008373732293280534,0.0006275993862638882,0.027939966212452167
3.993685,0.01898964901117505,0.008012216230943956,0.0006173801935622303,0.027619245435681238
3.995987,0.018905769436331696,0.007405438253860712,0.0006075133868158021,0.02691872107700821
3.998288,0.01875763123982471,0.006976720426883547,0.0005976465800693737,0.026331998246777632
4.00059,0.01873408609600903,0.0068771440894964024,0.0005874273873677159,0.02619865757287315
