Wavelength,d_NH3_CH3OH_50_10K_I10m_Baselined,CO_CH3OH_10K,H2O_CH3OH_CO_NH3_100K_NASA,all
3.607012,0.010029045390418536,0.00024197030217654907,0.016971347977607566,0.02724236367020265
3.609314,0.009966681910476128,0.00020505112205064266,0.016049865197978522,0.02622159823050529
3.611616,0.009899828259977863,0.00018110354575275736,0.01506901238544431,0.02514994419117493
3.613917,0.009828484438923745,0.00015815378513395063,0.014146032882296643,0.024132671106354343
3.616219,0.00975115372379516,0.000131711669638369,0.01331535132946375,0.02319821672289728
3.618521,0.009668335022431638,0.0001102586325381801,0.012774036323563637,0.022552629978533453
3.620822,0.009581026150512264,0.00010127829142647312,0.012117972514569484,0.021800276956508224
3.623124,0.009495214002111509,0.00010028047574739456,0.011493838807305852,0.021089333285164755
3.625425,0.009421375641859698,9.279685815430544e-05,0.010856234588374656,0.020370407088388658
3.627727,0.009364500148152221,6.735255833780233e-05,0.010592811249097918,0.02002466395558794
3.630029,0.009310119193642441,2.694102333512093e-05,0.009785079456883828,0.019122139673861387
3.632330000000001,0.009236779741230165,2.1453037100188887e-05,0.00921382998061136,0.018472062758941712
3.634632,0.009141488343878162,6.236347994240956e-05,0.009060166366033259,0.018264018189853837
3.636934,0.009060166366033259,6.58558348191845e-05,0.008575726853840624,0.01770174905469307
3.639235,0.009030730803500442,1.4967235186178294e-06,0.008244950956226082,0.01727717848324514
3.641537000000001,0.009044700223007542,0.00010477064630324806,0.007590882778590092,0.01674035364790088
3.643838,0.009047194762205241,0.00016912975760381474,0.007482120869570529,0.016698445389379583
3.64614,0.008989321452818683,0.00012173351284758347,0.007129393027016261,0.016240447992682528
3.648442,0.008877067188922345,5.986894074471318e-06,0.006581093311362596,0.015464147394359412
3.650743,0.008740865348728123,0.0001337073009965261,0.006536690513643601,0.015411263163368253
3.653045,0.008608155863410677,0.00020056095149478912,0.006224873113931553,0.01503358992883702
3.655347,0.008493407060316644,0.00020355439853202481,0.0060462641073764905,0.01474322556622516
3.657648000000001,0.008409091635434506,0.00015116907538040078,0.0054954698525251314,0.014055730563340037
3.65995,0.00835620740444334,6.58558348191845e-05,0.00535777128881229,0.013779834528074814
3.662251,0.008319787132156975,1.2971603828021187e-05,0.004989078395392765,0.013321837131377759
3.664553,0.008284364675549686,4.789515259577054e-05,0.005008535801134796,0.013340795629280252
3.666855,0.008241957509188847,3.991262716314212e-05,0.004877323039335967,0.013159193175687957
3.669156,0.008188574370358146,1.9457405742031783e-05,0.0044557459149252784,0.012663777691025457
3.671458,0.00812371635121804,1.147488030940336e-05,0.004472209873630074,0.012607401105157515
3.673759,0.008056363792880236,1.1973788148942635e-05,0.003967814047855866,0.012036151628885043
3.676061,0.00799898939133322,6.984709753549872e-06,0.004004733227981772,0.012010707329068542
3.678363,0.007955584409293304,7.982525432628424e-06,0.0035731779467802986,0.011536744881506229
3.680664,0.007914175058611542,2.2450852779267443e-05,0.0035078210198006532,0.01144444693119146
3.682966,0.007860791919780839,2.3448668458345995e-05,0.0034040481891764837,0.011288288777415669
3.685268,0.0077939382692825765,7.982525432628424e-06,0.0030378498349546545,0.01083977062966986
3.687569,0.007725587895265696,1.5965050865256848e-05,0.0029929481293961197,0.010734501075527071
3.689871,0.007666217862360522,4.091044284222067e-05,0.0029106283358721393,0.01061775664107488
3.692172,0.007615329262727516,6.386020346102739e-05,0.002446145137261073,0.010125334603449616
3.694474,0.007567434110131745,8.4814332721677e-05,0.0025085086172034823,0.010160757060056909
3.696776,0.007518541141856895,0.00010377283062416952,0.002504517354487168,0.010126831326968231
3.699077,0.007467652542223891,0.00012023678932896565,0.002313435651943625,0.009901324983496482
3.701379,0.007415766126911805,0.00013221057747790825,0.002207168282121759,0.009755144986511472
3.703681,0.007360886264562484,0.00014119091858961523,0.0020395352480365625,0.009541612431188664
3.705982,0.007301516231657311,0.00015166798321994006,0.002019080026615452,0.009472264241492702
3.708284,0.007235660396838126,0.00016863084976427543,0.001839972112220852,0.009244263358823257
3.710585,0.00716381766794447,0.00019108170254354288,0.0015017125970132222,0.008856611967501236
3.712887,0.007090478215532199,0.00021552818668096744,0.0014972224264573686,0.008803228828670535
3.715189,0.007017637670959464,0.00023947576297885268,0.001490736624543358,0.008747850058481674
3.71749,0.006940306955830876,0.00026392224711627724,0.0015466143025717571,0.00875084350551891
3.719792,0.006851002452553344,0.00029136217829093744,0.0011035841410608797,0.008245948771905159
3.722094,0.006745732898410557,0.0003217955565028333,0.0009993124025971707,0.008066840857510561
3.724395,0.0066324808188351425,0.0003527278425542685,0.0009938244163622387,0.007979033077751649
3.726697,0.006518230923580648,0.0003811655894080072,0.0009958200477203961,0.00789521656070905
3.728998,0.006407473383202928,0.00040411535002681393,0.0010038025731530242,0.007815391306382766
3.7313,0.0062987114741833656,0.00042157712441068864,0.0008970362954916194,0.0076173248940856735
3.733602,0.006190947380842882,0.00043205418904101344,0.0007024622380713012,0.007325463807955197
3.735903,0.006080189840465162,0.00043853999095502404,0.0004959143925020407,0.0070146442239222275
3.738205,0.005963445406012972,0.00044552470070857383,0.000499905655218355,0.0069088757619399
3.740507,0.005838718446128152,0.00045600176533889874,0.0004994067473788157,0.0067941269588458674
3.742808,0.005711995854885176,0.00046747664564830195,0.0004984089316997372,0.006677881432233215
3.74511,0.0055907612498771325,0.0004764569867600091,0.0005028991022555907,0.006570117338892732
3.747411,0.005478008078141256,0.0004819449729949411,0.0004879318670694124,0.006447884918205611
3.749713,0.0053672505377635365,0.0004859362357112553,0.00048044824947632335,0.006333635022951115
3.752015,0.005251503918990425,0.000490925314106648,0.0001611472321711863,0.00590357646526826
3.754316,0.0051327638531800755,0.0004944176689834228,0.000555783333246754,0.006182964855410253
3.756618,0.005018015050086043,0.0004929209454648053,0.00039164265403833205,0.005902578649589181
3.75892,0.0049122465881037145,0.00048294278867401963,2.4945391976963824e-06,0.005397683915975431
3.761221,0.004814460651554019,0.0004694722770064592,7.982525432628424e-06,0.0052919154539931065
3.763523,0.004718171438522939,0.00046049193589475215,1.4967235186178294e-06,0.005180160097936307
3.765824,0.004622381133331397,0.00046049193589475215,3.492354876774936e-06,0.0050863654241029245
3.768126,0.0045360700770911005,0.00046897336916691993,3.991262716314212e-06,0.005009034708974336
3.770428,0.0044677197030742214,0.00048294278867401963,7.333945241227364e-05,0.005024001944160514
3.772729,0.004420822366157528,0.0004989078395392765,0.00030483268995849794,0.005224562895655303
3.775031,0.004391386803624711,0.0005108816276882191,9.479248951246253e-05,0.004997060920825393
3.777333,0.004374922844919915,0.0005153717982440727,0.0004495159634248881,0.005339810606588876
3.779634,0.004374423937080377,0.0005173674296022297,0.0004934198533043443,0.0053852112199869505
3.781936,0.004393382434982869,0.000526846678553476,0.0005033980100951299,0.005423627123631474
3.784237,0.004435789601343707,0.0005507942548513612,0.0004954154846625017,0.005481999340857571
3.786539,0.0045026432518419715,0.0005822254487423357,0.0005098838120091406,0.005594752512593447
3.788841000000001,0.004595440109996276,0.0006116610112751528,0.000490925314106648,0.005698026435378078
3.791142,0.004714180175806623,0.0006341118640544204,0.0009499205264827824,0.006298212566343826
3.793444,0.004859362357112553,0.0006540681776359914,0.0010990939705050262,0.0066125245052535715
3.795746,0.005030986653914065,0.0006775168460943375,0.0014518218130592944,0.007160325313067697
3.798047,0.005222567264297146,0.0007064535007876155,0.001512189661643547,0.007441210426728307
3.800349,0.005424126031471014,0.000739880326036747,0.0015101940302853895,0.007674200387793152
3.80265,0.005623689167286724,0.0007772984140021928,0.002026563644208541,0.008427551225497458
3.804952,0.005809282883595336,0.0008157143176467171,0.002147299341377045,0.008772296542619098
3.807254,0.005968434484408364,0.0008521345899330843,0.0024725872527566538,0.009293156327098102
3.809555000000001,0.00608917018157687,0.0008855614151822159,0.002706575029500575,0.00968130662625966
3.811857,0.006163507449668221,0.00091699260907319,0.003007416456742759,0.010087916515484172
3.814159,0.00618496048676841,0.0009494216186432432,0.0032169577493492553,0.010351339854760907
3.81646,0.0061535292928774354,0.0009843451674109924,0.0035282762412217634,0.010666150701510193
3.818762,0.006079192024786084,0.0010222621632159775,0.0035946309838804868,0.01069608517188255
3.821063,0.0059719268392851394,0.001064669329576816,0.0039792889281652696,0.011015885097027226
3.823365,0.005841711893165388,0.0011085732194562722,0.00400622995150039,0.010956515064122051
3.825667,0.005698026435378076,0.0011484858466194144,0.004311561549298427,0.01115807383129592
3.827968,0.005550349714874451,0.001181912671868546,0.004508131238076902,0.0112403936248199
3.83027,0.005409158796284836,0.001210350418722285,0.004657803589938686,0.011277312804945806
3.832572,0.0052839329285604775,0.0012397859812551019,0.004988579487553225,0.011512298397368805
3.834873,0.005180160097936308,0.0012727138986646945,0.005008535801134796,0.0114614097977358
3.837175,0.005093849041696011,0.0013081363552719827,0.005005043446258021,0.011407028843226016
3.839476,0.005019511773604661,0.001346053351076968,0.005052439691014253,0.01141800481569588
3.841778,0.00495764720150179,0.0013849681625610314,0.005401176270852208,0.01174379163491503
3.84408,0.004911747680264178,0.0014248807897241735,0.005525903230737025,0.011862531700725376
3.846381,0.004884307749089517,0.0014647934168873155,0.005511933811229927,0.01186103497720676
3.848683,0.004869839421742878,0.0015027104126923009,0.005512432719069466,0.011884982553504644
3.850984,0.0048608590806311705,0.0015386317771391286,0.005512931626909004,0.011912422484679304
3.853286,0.004848885292482228,0.0015725575102277993,0.005511933811229927,0.011933376613939957
3.855588,0.004831423518098354,0.0016054854276373915,0.005515426166106701,0.011952335111842445
3.857889,0.004804482494763233,0.0016414067920842196,0.005504450193636837,0.011950339480484287
3.860191,0.004768062222476865,0.0016773281565310473,0.005488485142771581,0.011933875521779493
3.862493,0.004725156148276487,0.0017082604425824829,0.004969620989650733,0.011403037580509704
3.864794,0.0046792566270388745,0.0017282167561640538,0.005022505220641896,0.011429978603844823
3.867096,0.004629864750924486,0.001741687267831614,0.005005043446258021,0.01137659546501412
3.869397,0.004573488165056547,0.0017576523186968711,0.005011529248172032,0.01134266973192545
3.871699,0.004507632330237364,0.0017835955263529137,0.004925717099771278,0.011216944956361552
3.874001,0.004431798338627393,0.001816523443762505,0.004500148712644274,0.010748470495034171
3.876302,0.004345986190226637,0.0018489524533325586,0.004521601749744464,0.010716540393303659
3.878604,0.004253189332072332,0.0018768912923467578,0.004781033826304886,0.010911114450723977
3.880906,0.004160392473918026,0.0018988432372864864,0.00504046590286531,0.011099701614069823
3.883207,0.0040745803255172715,0.0019153071959912824,0.005003546722739404,0.010993434244247959
3.885509,0.003998746333907301,0.0019317711546960785,0.005007039077616179,0.010937556566219558
3.88781,0.003929398144211342,0.00195821327019166,0.005010032524653415,0.010897643939056418
3.890112,0.003865537940750315,0.0020041127914292734,0.0050554331380514884,0.010925083870231077
3.892414,0.003805170092166061,0.002061986100815829,0.005531391216971958,0.011398547409953849
3.894715,0.0037453011514213476,0.002119859410202386,0.005460047395917842,0.011325207957541576
3.897017,0.0036859311185161742,0.0021697501941563137,0.005811278514953493,0.01166695982762598
3.899319,0.003627558901290079,0.0022146518997148484,0.006037283766264785,0.011879494567269713
3.90162,0.0035721801311012205,0.0022615492366315397,0.006016329637004135,0.011850059004736894
3.903922,0.0035217904393077533,0.0023144334676227034,0.006020320899720449,0.011856544806650906
3.906223,0.003477387641588757,0.002374302408367417,0.00629621693498567,0.012147906984941843
3.908525,0.003438971737944233,0.0024421538745447585,0.006553653380187937,0.012434778992676927
3.910827,0.0034065427283741802,0.002513497695598875,0.006472830310182574,0.012392870734155629
3.913128,0.00337910279719952,0.0025818480696157557,0.00680460402347619,0.01276555489029147
3.91543,0.0033556541287411736,0.002641717010360469,0.007051563404048135,0.013048934543149777
3.917732,0.003336695630838681,0.002695599057030711,0.0069986791730569705,0.013030973860926364
3.920033,0.003324222934850199,0.002749481103700953,0.0075160466026592,0.013589750641210352
3.922335,0.003317737132936189,0.00280635659740843,0.0075684319258108234,0.013692525656155443
3.924636,0.0033147436858989533,0.0028667244459926826,0.007952092054416528,0.014133560186308163
3.926938,0.0033127480545407967,0.002928090110256013,0.008121221812020343,0.014362059976817153
3.92924,0.0033092556996640213,0.0029904535901984232,0.00845449224883258,0.014754201538695022
3.931541,0.0033057633447872467,0.0030543137936594506,0.008552777093221818,0.014912854231668516
3.933843,0.003301273174231393,0.003119171812799557,0.008554772724579973,0.014975217711610922
3.936145,0.003298279727194157,0.003186524371137359,0.008532321871800707,0.015017125970132222
3.938446,0.003298279727194157,0.003255373652993779,0.009048691485723858,0.015602344865911794
3.940748,0.0033002753585523142,0.0033272163818874345,0.008773793266137716,0.015401285006577463
3.943049,0.0032967830036755392,0.0034030503734974052,0.008921968894480879,0.015621802271653825
3.945351,0.0032783234136125857,0.003484372351342307,0.008484426719204937,0.015247122484159829
3.947653,0.003243399864844837,0.0035711823154221407,0.008546790199147345,0.015361372379414324
3.949954,0.0032009926984839982,0.00366098572653921,0.008583210471433712,0.01544518889645692
3.952256,0.0031590844399626986,0.0037522858611748976,0.008187576554679067,0.015098946855816663
3.954558,0.0031186729049600174,0.003843087087971047,0.008043891096891754,0.01500565108982282
3.956859,0.0030752679229201,0.0039313937755694976,0.007736563867735561,0.01474322556622516
3.959161,0.003025377138966173,0.004016208108291176,0.0075070662615474935,0.014548651508804841
3.961462000000001,0.002968501645258695,0.004099525717494235,0.0073089998492504,0.014377027212003329
3.963764,0.002903643626118589,0.004183841142376373,0.006804105115636653,0.013891589884131614
3.966066000000001,0.002832798712904012,0.004270152198616668,0.006400488673449377,0.013503439584970058
3.968367,0.0027609559840103565,0.0043574610705360405,0.006166999804544997,0.013285416859091395
3.970669,0.0026936034256725533,0.004443772126776336,0.005631172784879813,0.012768548337328704
3.972971,0.0026322377614092225,0.0045310809986957076,0.005288922006955871,0.0124522407670608
3.975272,0.002573865544183128,0.004623877856850015,0.005029489930395446,0.012227233331428588
3.977574,0.0025164911426361104,0.0047266528717951044,0.0044946607264093425,0.011737804740840557
3.979875,0.002459116741089094,0.004836911504333285,0.004453750283567121,0.0117497785289895
3.982177,0.0024027401552211554,0.004951660307427319,0.003952347904830149,0.011306748367478622
3.984479,0.0023483592007113746,0.005066908018360892,0.0037163644967280703,0.011131631715800335
3.98678,0.0022954749697202113,0.0051846502684921615,0.0035018341257261817,0.010981959363938554
3.989082,0.002244586370087205,0.0053078805048583635,0.003252879113796083,0.010805345988741652
3.991384,0.0021961923096518953,0.005436598727459496,0.0027115641078959674,0.01034435514500736
3.993685,0.002149294972735203,0.005568310397097865,0.002531957285661828,0.010249562655494895
3.995987,0.002103894359337129,0.005699523158896694,0.0022755186561386398,0.010078936174372465
3.998288,0.002058992653778594,0.005831234828535063,0.0020051106071083524,0.00989533808942201
4.00059,0.002016585487417756,0.005967436668729286,0.0018733989374699828,0.009857421093617024
