Wavelength,H2O_CH3OH_CO_NH3_120K_NASA,HNCO_NH3,H2O_CH3OH_CO_NH3_100K_NASA,all
3.618521,0.013759449783906032,0.005483424963494214,0.012711418086492156,0.0319542928338924
3.620822,0.01301326710213765,0.005425338886470328,0.012058570297719416,0.030497176286327393
3.623124,0.012391199969565605,0.005373706818004651,0.01143749608954094,0.0292024028771112
3.625425,0.011956299085181634,0.00532257121173576,0.01080301740204926,0.028081887698966652
3.627727,0.011125221367762957,0.005270939143270083,0.010540885362146596,0.026937045873179636
3.630029,0.010766775661683931,0.005219803537001192,0.00973711306555111,0.02572369226423624
3.632330000000001,0.01023506464892682,0.0051686679307323,0.009168663850231884,0.024572396429891005
3.634632,0.00946803055489345,0.005117532324463409,0.009015753493621994,0.023601316372978853
3.636934,0.009389589527801364,0.0050663967181945185,0.008533688700543416,0.0229896749465393
3.639235,0.008572909214089463,0.005015261111925628,0.00820453426407473,0.021792704590089817
3.641537000000001,0.008493475262603805,0.004964125505656735,0.007553672324089131,0.02101127309234967
3.643838,0.007927508358268501,0.004913486361584629,0.007445443565189925,0.020286438285043056
3.64614,0.007538281995988786,0.004862350755315738,0.007094444792062681,0.0194950775433672
3.648442,0.007422606304137798,0.004811711611243633,0.0065488328377955795,0.01878315075317701
3.650743,0.006978769100211694,0.004761072467171527,0.006504647702281683,0.018244489269664904
3.653045,0.006646139428365509,0.004710433323099421,0.006194358829290838,0.01755093158075577
3.655347,0.006521527416972386,0.004659794179027315,0.006016625362841682,0.01719794695884138
3.657648000000001,0.005952581739456372,0.004609155034955209,0.005468531097590653,0.01603026787200224
3.65995,0.005608533437084122,0.004558515890883103,0.005331507531277896,0.015498556859245118
3.662251,0.005490375434249209,0.004509366133401352,0.004964621967853521,0.014964363535504085
3.664553,0.0052113636796558395,0.004445322510016042,0.00498398399352815,0.014640670183200031
3.666855,0.004981501682544223,0.0044036196854860725,0.0048534144357736024,0.0142385358038039
3.669156,0.00480972576245649,0.0043703567183014545,0.0044339038794899786,0.013613986360247923
3.671458,0.004479081939397446,0.0043370937511168365,0.004450287131983896,0.01326646282249818
3.673759,0.004409080769650711,0.004303334321735432,0.0039483638510339055,0.01266077894242005
3.676061,0.004005457003664221,0.0042700713545508135,0.003985102053596021,0.012260630411811056
3.678363,0.003992052524351016,0.0042368083873661954,0.0035556622533766923,0.011784523165093902
3.680664,0.003889284849616449,0.004203545420181577,0.0034906257055978105,0.011583455975395836
3.682966,0.003457859200609977,0.004170282452996958,0.003387361568666457,0.011015503222273394
3.685268,0.003486157545826742,0.004137019485812339,0.003022958316226009,0.010646135347865087
3.687569,0.003366510156401473,0.004104252980824506,0.0029782767185153273,0.010449039855741306
3.689871,0.0029479925245114212,0.004070990013639888,0.0028963604560457447,0.009915342994197052
3.692172,0.002984730727073537,0.004037727046455268,0.0024341541508385808,0.009456611924367385
3.694474,0.002976290869728186,0.004004960541467435,0.0024962119254367506,0.009477463336632371
3.696776,0.002512098715733882,0.0039716975742828155,0.0024922402278624678,0.008976036517879166
3.699077,0.002495715463239965,0.003938931069294984,0.002302095206493677,0.008736741739028626
3.701379,0.002486779143697829,0.0039061645643071507,0.0021963487585783975,0.008589292466583376
3.703681,0.0022807473320319077,0.0038733980593193174,0.0020295374604585195,0.008183682851809744
3.705982,0.0019645009126796386,0.0038406315543314845,0.00200918251039032,0.007814314977401442
3.708284,0.0019903169469124766,0.003807865049343651,0.0018309525817443784,0.007629134578000506
3.710585,0.001755490327833005,0.003775098544355817,0.0014943512123239099,0.007024940084512732
3.712887,0.001729674293600167,0.0037423320393679843,0.0014898830525528414,0.006961889385520993
3.715189,0.0014586059341553644,0.003709565534380151,0.0014834290439946318,0.0066516005125301465
3.71749,0.0014953441367174804,0.0036767990293923173,0.0015390328100345911,0.00671117597614439
3.719792,0.0015107344648178265,0.0036445289866012687,0.0010981743792891987,0.0062534378307082935
3.722094,0.0012208005418951804,0.003611762481613436,0.0009944137801610603,0.005826976803669677
3.724395,0.0009924279313739187,0.0035794924388223882,0.0009889526959964217,0.005560873066192728
3.726697,0.0009919314691771335,0.0035467259338345554,0.0009909385447835627,0.005529595947795252
3.728998,0.0009924279313739187,0.0035144558910435073,0.0009988819399321283,0.005505765762349554
3.7313,0.0009949102423578457,0.00348218584825246,0.0008926390298200631,0.0053697351204303675
3.733602,0.000981009300847856,0.003449915805461412,0.0006990187730737758,0.0051299438793830435
3.735903,0.0009244126104143256,0.003417645762670364,0.0004934834236046398,0.00483554179668933
3.738205,0.0008444821967318841,0.003385375719879316,0.0004974551211789226,0.004727313037790123
3.740507,0.0004929869614078546,0.003353105677088268,0.0004969586589821374,0.004343051297478261
3.742808,0.0005123489870824833,0.00332083563429722,0.0004959657345885667,0.00432915035596827
3.74511,0.0004954692723917813,0.003288565591506172,0.0005004338943596349,0.004284468758257588
3.747411,0.0004964621967853519,0.003256792010911909,0.0004855400284560743,0.004238794236153335
3.749713,0.0004964621967853519,0.0032245219681208623,0.00047809309550429416,0.004199077260410508
3.752015,0.0004964621967853519,0.0031927483875266,0.00016035728956166872,0.0038495678738736205
3.754316,0.0004999374321628497,0.0031604783447355513,0.0005530588872188822,0.004213474664117283
3.756618,0.0004224893294643346,0.0031287047641412893,0.00038972282447650135,0.003940916918082125
3.75892,0.00023085492150518876,0.0030969311835470264,2.4823109839267604e-06,0.003330268416036142
3.761221,0.0005758961482710084,0.003065157602952764,7.943395148565632e-06,0.0036489971463723376
3.763523,0.0,0.0030328875601617162,1.4893865903560562e-06,0.003034376946752072
3.765824,7.000116974673465e-05,0.0030011139795674533,3.4752353774974647e-06,0.003074590384691685
3.768126,0.0004617098430103775,0.002969340398973191,3.971697574282816e-06,0.003435021939557851
3.770428,0.0005113560626889127,0.0029380632805757136,7.297994292744677e-05,0.0035223992861920725
3.772729,0.00017624407985879995,0.002906289699981451,0.00030333840223585015,0.003385872182076101
3.775031,0.0002363160056698276,0.002874516119387189,9.432781738921688e-05,0.003205159942446233
3.777333,0.0005123489870824833,0.0028432390009897114,0.00044731243930360223,0.0038029004273757968
3.779634,0.0004944763479982106,0.002811465420395449,0.0004910011126207132,0.0037969428810143728
3.781936,0.0004964621967853519,0.002780188301997972,0.0005009303565564204,0.003777580855339744
3.784237,0.0004959657345885667,0.002748414721403709,0.0004929869614078546,0.0037373674174001306
3.786539,0.0004984480455724933,0.002717137603006232,0.0005073843651146299,0.0037229700136933545
3.788841000000001,0.0005163206846567662,0.0026858604846087546,0.0004885188016367865,0.0036906999709023077
3.791142,0.0008906531810329217,0.002654086904014492,0.0009452640226793104,0.004490004107726724
3.793444,0.0009924279313739187,0.002622809785617015,0.0010937062195181307,0.004708943936509064
3.795746,0.0009839880740285677,0.002591532667219539,0.0014447049926453747,0.0050202257338934795
3.798047,0.0011254798001123934,0.002560255548822061,0.0015047769184564018,0.005190512267390856
3.800349,0.00150179814527569,0.002529474892621369,0.0015027910696692607,0.00553406410756632
3.80265,0.001481939657404276,0.002498197774223892,0.0020166294433421,0.005996766874970268
3.804952,0.0015658417686610006,0.002466920655826414,0.0021367732949641553,0.006169535719451571
3.807254,0.0020007426530449686,0.002436139999625723,0.002460466647268205,0.006897349299938897
3.809555000000001,0.0022047886159237483,0.002404862881228245,0.002693307417560535,0.007302958914712528
3.811857,0.0024912473034688965,0.0023730893006339827,0.0029926741222221025,0.00785701072632498
3.814159,0.002527985506031013,0.0023527343505657834,0.00320118824487195,0.008081908101468747
3.81646,0.002929126961033577,0.0023348617114815106,0.00351098065566601,0.008774969328181097
3.818762,0.0029772837941217565,0.0023095421394454573,0.003577010127838461,0.008863836061405677
3.821063,0.0035358037655052773,0.002295641197935468,0.003959782481559968,0.009791227445000713
3.823365,0.003488143394613884,0.0022673428527187033,0.0039865914401863755,0.009742077687518964
3.825667,0.003491618629991381,0.002254434835602284,0.004290426304619013,0.01003647977021268
3.827968,0.004034748273274556,0.0022261364903855187,0.0044860324101524416,0.010746917173812516
3.83027,0.003984605591399236,0.0022122355488755287,0.0046349710691880475,0.010831812209462813
3.832572,0.003997513608515655,0.0021874124390362615,0.004964125505656735,0.01114905155320865
3.834873,0.004457734064935677,0.002169043337755203,0.00498398399352815,0.01161076139621903
3.837175,0.00448305363697173,0.002154645934048428,0.004980508758150651,0.01161820832917081
3.839476,0.0044825571747749435,0.00212982282420916,0.00502767266684526,0.011640052665829364
3.841778,0.00449050056992351,0.002111950185124888,0.005374699742398222,0.011977150497446621
3.84408,0.00447014561985531,0.0020920916972534736,0.00549881529159456,0.012061052608703344
3.846381,0.005003346019202779,0.0020687579740045624,0.00548491435008457,0.012557018343291912
3.848683,0.005025190355861333,0.002053864108101001,0.005485410812281356,0.012564465276243691
3.850984,0.004565962823834883,0.0020270551494745927,0.005485907274478141,0.012078925247787616
3.853286,0.005007814178973846,0.002012657745767817,0.00548491435008457,0.012505386274826237
3.855588,0.004656815405846603,0.0019972674176674714,0.0054883895854620675,0.01214247240897614
3.857889,0.004468159771068169,0.001969465534647492,0.005477467417132789,0.01191509272284845
3.860191,0.0044825571747749435,0.0019575504419246433,0.0054615806268356595,0.011901688243535245
3.862493,0.0044825571747749435,0.0019292520967078785,0.004945259942178892,0.011357069213661714
3.864794,0.004486528872349228,0.001915351155197888,0.004997884935038139,0.011399764962585254
3.867096,0.004485535947955656,0.0018915209697521914,0.004980508758150651,0.011357565675858498
3.869397,0.004316738801048636,0.0018726554062743481,0.0049869627667088615,0.011176356974031848
3.871699,0.003946874464443549,0.0018547827671900755,0.004901571268861781,0.010703228500495406
3.874001,0.00398311620480888,0.001830456119547593,0.004478089015003876,0.01029166133936035
3.876302,0.00398212328041531,0.0018165551780376036,0.004499436889465646,0.010298115347918559
3.878604,0.003992052524351016,0.001799179001150116,0.004757597231794029,0.010548828757295159
3.880906,0.003968222338905319,0.0017738594291140629,0.005015757574122414,0.010757839342141796
3.883207,0.004402130298895717,0.0017609514119976434,0.004979019371560297,0.011142101082453656
3.885509,0.004488018258939583,0.0017326530667808788,0.004982494606937793,0.011203165932658255
3.88781,0.004480074863791018,0.0017202415118612448,0.004985473380118506,0.011185789755770769
3.890112,0.004469649157658525,0.001694921939825192,0.005030651440025973,0.01119522253750969
3.892414,0.00468709959985051,0.00167804222513449,0.0055042763757592,0.011869418200744195
3.894715,0.005004835405793134,0.0016586801994598612,0.005433282281618893,0.012096797886871888
3.897017,0.00498596984231529,0.0016358429384077352,0.005782791668155781,0.012404604448878807
3.899319,0.0049472457909660325,0.0016219419968977456,0.006007689043299546,0.012576876831163323
3.90162,0.005310159656816125,0.0016040693578134727,0.005986837631034561,0.012901066645664159
3.903922,0.0054908718964459926,0.0015792462479742046,0.005990809328608843,0.013060927473029041
3.906223,0.005495340056217062,0.0015668346930545712,0.006265352923431144,0.013327527672702778
3.908525,0.005432289357225323,0.0015390328100345911,0.006521527416972386,0.0134928495842323
3.910827,0.0059143541503039,0.0015266212551149575,0.006441100541093158,0.013882075946512015
3.913128,0.0059903128664120595,0.00150179814527569,0.006771247901955416,0.014263358913643163
3.91543,0.006353723194458936,0.0014844219683882028,0.0070169966893641675,0.014855141852211309
3.917732,0.006450533322832079,0.00146654932930393,0.006964371696504918,0.014881454348640931
3.920033,0.006978769100211694,0.0014427191438582331,0.00747920299457133,0.015900691238641254
3.922335,0.006984230184376335,0.001428818202348243,0.007531331525233791,0.015944379911958368
3.924636,0.006949477830601358,0.0014129314120511118,0.007913110954561726,0.016275520197214198
3.926938,0.0073724636222624795,0.0013866189156214884,0.008081411639271962,0.01684049417715593
3.92924,0.00748764285191668,0.00137470382289864,0.008413048386724575,0.017275395061539897
3.931541,0.007577502509534828,0.0013478948642722311,0.008510851439491292,0.017436248813298354
3.933843,0.007946870383943129,0.001333993922762241,0.008512837288278431,0.017793701594983804
3.936145,0.008000984763392734,0.0013121495861036856,0.008490496489423092,0.01780363083891951
3.938446,0.007999495376802378,0.0012922910982322716,0.009004334863095929,0.01829612133813058
3.940748,0.007998502452408808,0.0012778936945254961,0.008730784192667202,0.018007180339601504
3.943049,0.007998005990212022,0.0012600210554412235,0.008878233465112451,0.01813626051076569
3.945351,0.007998998914605595,0.0012361908699955267,0.008442836118531697,0.01767802590313282
3.947653,0.00801538216709951,0.0012237793150758928,0.008504893893129866,0.017744055375305268
3.949954,0.007834173465272857,0.0011964738942526983,0.008541135633495197,0.01757178299302075
3.952256,0.007507501339788094,0.001184062339333065,0.008147441111444416,0.016839004790565573
3.954558,0.007494096860474889,0.0011602321538873679,0.008004459998770232,0.016658789013132492
3.956859,0.007239411753524005,0.0011423595148030952,0.007698639285550455,0.016080410553877555
3.959161,0.006948484906207789,0.001124983337915608,0.007470266675029194,0.015543734919152591
3.961462000000001,0.007032883479661298,0.0011061177744377643,0.007273171182905408,0.015412172437004469
3.963764,0.006461951953358143,0.0010872522109599211,0.006770751439758632,0.014319955604076697
3.966066000000001,0.006212727930571897,0.001068883109678863,0.006369113522559282,0.013650724562810041
3.968367,0.006005206732315619,0.0010500175462010194,0.006136769214463737,0.013191993492980373
3.970669,0.005591157260196635,0.0010311519827231762,0.0056035688151162685,0.012225878058036082
3.972971,0.0053722174314142935,0.001012782881442118,0.005262995748121518,0.011647996060977932
3.975272,0.004858379057741454,0.000993917317964275,0.005004835405793134,0.010857131781498865
3.977574,0.004529721083469553,0.0009755482166832167,0.004472627930839237,0.009977897230992006
3.979875,0.004496458116284933,0.0009566826532053734,0.004431918030702839,0.009885058800193143
3.982177,0.003965243565724608,0.0009402994007114569,0.00393297352293356,0.008838516489369624
3.984479,0.003902689328929653,0.000926398459201467,0.003698146903854088,0.008527234691985207
3.98678,0.0035799889010191726,0.0009120010554946918,0.0034846681592363865,0.00797665811575025
3.989082,0.0030542354346234863,0.000898100113984702,0.003236933523040496,0.0071892690716486825
3.991384,0.002983241340483181,0.0008841991724747119,0.002698272039528389,0.006565712552486282
3.993685,0.002652597517424136,0.0008698017687679367,0.0025195456486856622,0.006041944934877735
3.995987,0.002516566875504949,0.0008559008272579469,0.002264364079537991,0.0056368317823008865
3.998288,0.0020960633948277564,0.0008419998857479571,0.0019952815688803307,0.004933344849456044
4.00059,0.00198684171153498,0.0008276024820411818,0.0018642155489289969,0.004678659742505158
