Wavelength,H2O_CH4_10_0.6_a_V3,CO_CH3OH_10K,CH3OH,all
3.613917,0.0113724178554602,0.00015303546547441882,0.015668514408320934,0.02719396772925555
3.616219,0.01134490043737805,0.00012744909427522575,0.014747887806870724,0.026220237338524
3.618521,0.0113907628008483,0.0001066903402834276,0.013550155977716048,0.02504760911884777
3.620822,0.011180278690605885,9.800062931011676e-05,0.012460562774007014,0.02373884209392301
3.623124,0.0113149692106922,9.703510586863776e-05,0.01155297073901677,0.02296497505557761
3.625425,0.010901242416018458,8.979368005754542e-05,0.011198140874273245,0.02218917697034925
3.627727,0.011016622467275194,6.517283229983136e-05,0.010258203803993454,0.021339999103568482
3.630029,0.011082278061295766,2.606913291993254e-05,0.009417715648185998,0.020526062842401698
3.632330000000001,0.011034967412663296,2.0758753991798132e-05,0.008765987325187687,0.01982171349184278
3.634632,0.01095579449046202,6.0345215092436435e-05,0.008067913876998381,0.01908405358255284
3.636934,0.010773310560022491,6.372454713761286e-05,0.007278115701868574,0.01811515080902868
3.639235,0.010911380412153986,1.4482851622184743e-06,0.00680645750070609,0.017719286198022294
3.641537000000001,0.010800345216383905,0.00010137996135529323,0.006393696229473825,0.017295421407213022
3.643838,0.010575861016240041,0.0001636562233306876,0.006040314649892517,0.016779831889463245
3.64614,0.010645378704026523,0.00011779385986043591,0.005656036320183882,0.016419208884070842
3.648442,0.010575861016240041,5.793140648873897e-06,0.005298792646836658,0.015880446803725568
3.650743,0.010526136559003871,0.0001293801411581837,0.004834375871485268,0.015489892571647325
3.653045,0.010548826359878628,0.00019407021173727557,0.0044631321082365975,0.015206028679852502
3.655347,0.010381308042782023,0.0001969667820617125,0.004417269744766347,0.014995544569610084
3.657648000000001,0.010349928530933958,0.0001462768013840659,0.0038591971955914944,0.014355402527909518
3.65995,0.010183858498999571,6.372454713761286e-05,0.0033508491036528102,0.013598432149789995
3.662251,0.010340273296519169,1.2551804739226781e-05,0.0033952631819608435,0.013748088283219237
3.664553,0.010097444150987204,4.634512519099118e-05,0.003439677260268877,0.013583466536447071
3.666855,0.010112409764330128,3.862093765915932e-05,0.0028478113906422607,0.012998842092631548
3.669156,0.010095995865824986,1.8827707108840168e-05,0.00282946644525416,0.012944290018187986
3.671458,0.010105168338519035,1.1103519577008303e-05,0.0024162224123011546,0.012532494270397198
3.673759,0.010058823213328044,1.1586281297747794e-05,0.002419118982625592,0.012489528477251384
3.676061,0.010002340092001523,6.7586640903528826e-06,0.002473188295348415,0.012482287051440293
3.678363,0.009880201376654432,7.724187531831861e-06,0.0018774603319558823,0.011765385896142145
3.680664,0.009819373399841257,2.172427743327712e-05,0.0019329779298409239,0.011774075607115457
3.682966,0.00983433901318418,2.26898008747561e-05,0.0015318029399064065,0.011388831753965344
3.685268,0.009732959051828888,7.724187531831861e-06,0.0014598714435162222,0.011200554682876942
3.687569,0.009766269610559913,1.5448375063663722e-05,0.0014492506856599533,0.01123096867128353
3.689871,0.00969288982900751,3.95864611006383e-05,0.0014473196387769956,0.011179795928885143
3.692172,0.009755648852703644,6.179350025465489e-05,0.0014753198185798858,0.011292762171538184
3.694474,0.00972233829397262,8.206949252571355e-05,0.0008472468198978076,0.010651654606396138
3.696776,0.00952199217986573,0.00010041443791381425,0.0013555949118364918,0.010978001529616036
3.699077,0.009451508968637765,0.00011634557469821743,0.0009669717266412014,0.010534826269977184
3.701379,0.009507509328243544,0.00012793185599596524,0.0009660062031997225,0.010601447387439232
3.703681,0.00947468153123326,0.00013662156696927607,0.0010080064729040582,0.010619309571106593
3.705982,0.009442336495943714,0.00014675956310480546,0.0004349683103862818,0.0100240643694348
3.708284,0.009328887491569932,0.00016317346160994812,0.00048227895901875205,0.009974339912198631
3.710585,0.009346749675237295,0.0001848977390432252,0.0004837272441809704,0.01001537465846149
3.712887,0.009339991011146942,0.00020855306335946036,0.00048324448246023086,0.01003178855696663
3.715189,0.009374267093319445,0.0002317256259549559,0.00048324448246023086,0.010089237201734632
3.71749,0.009141093182202272,0.00025538095027119104,0.00048324448246023086,0.009879718614933692
3.719792,0.009002540568350034,0.000281932844911863,0.00048324448246023086,0.009767717895722129
3.722094,0.00911598957272382,0.000311381309876972,0.00048324448246023086,0.00991061536506102
3.724395,0.009108748146912723,0.0003413125365628205,0.0004837272441809704,0.009933787927656515
3.726697,0.009104886053146808,0.00036882995464497146,0.00047117543944174363,0.009944891447233524
3.728998,0.009059023689676558,0.00039103699379898813,0.0001568975592403347,0.00960695824271588
3.7313,0.008998195712863382,0.0004079336540248703,0.0004069681305833913,0.009813097497471644
3.733602,0.00897985076747528,0.00041807165016039964,0.0004924169551542814,0.009890339372789962
3.735903,0.008957643728321266,0.00042434755253001295,0.00046924439255878583,0.009851235673410064
3.738205,0.008896815751508089,0.00043110621662036585,0.00048131343557727307,0.009809235403705728
3.740507,0.008779504653368395,0.00044124421275589524,0.0004827617207394915,0.009703510586863778
3.742808,0.00881957387618977,0.00045234773233290333,0.00048324448246023086,0.009755166090982904
3.74511,0.008880884614723684,0.00046103744330621435,0.00048324448246023086,0.00982516654049013
3.747411,0.008810401403495718,0.00046634782223434884,0.00048324448246023086,0.009759993708190298
3.749713,0.008877022520957768,0.00047020991600026465,0.0004817961972980125,0.009829028634256044
3.752015,0.00868681440298641,0.00047503753320765965,0.0004383476424314583,0.009600199578625526
3.754316,0.008572399875171149,0.000478416865252836,0.0010152478987151506,0.010066064639139135
3.756618,0.008739435430547015,0.00047696858009061766,0.000965523441478983,0.010181927452116615
3.75892,0.008687297164707149,0.0004673133456758277,0.0009780752462182098,0.010132685756601185
3.761221,0.00862791747305619,0.0004542787792158615,0.001141248707828158,0.01022344496010021
3.763523,0.008567089496243017,0.0004455890682425506,0.0014478024004977348,0.010460480964983304
3.765824,0.008460399155959588,0.0004455890682425506,0.001465664584165096,0.010371652808367236
3.768126,0.008523640941376462,0.00045379601749512196,0.0016360794715861366,0.01061351643045772
3.770428,0.008569020543125973,0.0004673133456758277,0.0019286330743542683,0.010964966963156068
3.772729,0.008576261968937066,0.0004827617207394915,0.0018967708007854621,0.01095579449046202
3.775031,0.008390881468173102,0.0004943480020372391,0.002472222771906936,0.011357452242117276
3.777333,0.008319915495224395,0.0004986928575238947,0.0024669123929788013,0.011285520745727091
3.779634,0.008407295366678244,0.0005006239044068526,0.002927467074564276,0.011835386345649372
3.781936,0.008240742573023119,0.000509796377100903,0.0031345718527615186,0.01188511080288554
3.784237,0.008304467120160733,0.0005329689396963986,0.003436297928223701,0.012273733988080831
3.786539,0.008112810717027154,0.0005633829281029866,0.0039118182231521,0.012588011868282241
3.788841000000001,0.008118603857676028,0.0005918658696266165,0.004114578145862686,0.012825047873165329
3.791142,0.008181362881372162,0.0006135901470598938,0.0043829936625938435,0.0131779466910259
3.793444,0.0083175016866207,0.0006329006158894733,0.004887962422487352,0.013838364724997523
3.795746,0.00816398345942554,0.0006555904167642294,0.005090239583477198,0.01390981345966697
3.798047,0.008127776330370078,0.0006835905965671199,0.005356724053325397,0.014168090980262596
3.800349,0.0081268108069286,0.0007159356318566657,0.005848658246758939,0.014691404685544203
3.80265,0.008179431834489204,0.0007521427609121277,0.0057907268402702,0.014722301435671532
3.804952,0.0081268108069286,0.0007893154134090688,0.006324661303408078,0.015240787523745747
3.807254,0.00801336180255482,0.0008245570190230513,0.006255626377342331,0.015093545198920203
3.809555000000001,0.008188604307183255,0.0008569020543125974,0.006810319594472006,0.015855825955967857
3.811857,0.008038465412033272,0.0008873160427191854,0.0072906675066078015,0.016216448961360257
3.814159,0.008104121006053844,0.0009186955545672523,0.00728873645972484,0.016311553020345936
3.81646,0.008093500248197575,0.0009524888750190168,0.007402185464098624,0.016448174587315217
3.818762,0.007857429766755962,0.0009891787657952179,0.007783084461762081,0.016629692994313258
3.821063,0.007895085180973644,0.0010302135120580749,0.007799498360267223,0.01672479705329894
3.823365,0.00785211938782783,0.00107269654348315,0.007884947184838115,0.016809763116149096
3.825667,0.0077323944810844345,0.0011113174811423093,0.007839567583088602,0.016683279545315344
3.827968,0.007558600261618219,0.0011436625164318553,0.008345501866423589,0.017047764644473662
3.83027,0.007459634108866624,0.0011711799345140064,0.008268742752826009,0.016899556796206642
3.832572,0.007383840518710522,0.0011996628760376365,0.008214673440103187,0.016798176834851346
3.834873,0.007380461186665345,0.001231525149606443,0.008802677215963887,0.017414663552235678
3.837175,0.007373702522574994,0.0012658012317789465,0.008757297614214373,0.017396801368568315
3.839476,0.00722501191258723,0.0013024911225551481,0.008758745899376594,0.017286248934518973
3.841778,0.007302736549626289,0.0013401465367728286,0.008759228661097334,0.01740211174749645
3.84408,0.007465910011236236,0.0013787674744319878,0.008760194184538814,0.017604871670207037
3.846381,0.007655635367486856,0.0014173884120911471,0.008769366657232863,0.01784239043681086
3.848683,0.007775360274230248,0.0014540783028673485,0.00876212523142177,0.01799156380851936
3.850984,0.008025430845573306,0.0014888371467605918,0.009268542276477495,0.018782810268811397
3.853286,0.008233018385491288,0.001521664943770877,0.009139644897040052,0.01889432822630221
3.855588,0.008307846452205909,0.0015535272173396837,0.00917923135814069,0.019040605027686286
3.857889,0.008303018834998515,0.0015882860612329267,0.009287369983586336,0.019178674879817774
3.860191,0.008222880389355758,0.00162304490512617,0.008767918372070645,0.01861384366655257
3.862493,0.00831701892489996,0.001652976131812019,0.00895136782595165,0.018921362882663627
3.864794,0.008327156921035488,0.0016722866006415983,0.008778056368206173,0.01877749988988326
3.867096,0.008332467299963623,0.0016853211671015644,0.008758263137655854,0.018776051604721043
3.869397,0.008345019104702851,0.0017007695421652285,0.008758263137655854,0.01880405178452393
3.871699,0.008480675148230647,0.0017258731516436822,0.008758263137655854,0.018964811437530184
3.874001,0.008541985886764563,0.0017577354252124886,0.00882053939963125,0.0191202607116083
3.876302,0.008313639592854782,0.0017891149370605555,0.008215638963544667,0.018318393493460004
3.878604,0.008375433093109437,0.0018161495934219667,0.008275501416916362,0.01846708410344777
3.880906,0.00848357171855508,0.0018373911091345047,0.008268742752826009,0.0185897055805156
3.883207,0.008561779117314882,0.0018533222459189078,0.008267777229384531,0.01868287859261832
3.885509,0.008527020273421638,0.0018692533827033109,0.008267777229384531,0.01866405088550948
3.88781,0.008538606554719386,0.001894839753902504,0.008267777229384531,0.01870122353800642
3.890112,0.008556951500107487,0.0019392538322105368,0.008267294467663795,0.018763499799981816
3.892414,0.008340674249216194,0.001995254191816318,0.008264880659060093,0.018600809100092604
3.894715,0.008541020363323083,0.0020512545514220987,0.008282260081006717,0.0188745349957519
3.897017,0.008507709804592058,0.0020995307234960487,0.008531847890629031,0.019139088418717136
3.899319,0.00843915764024705,0.0021429792783626027,0.008271639323150445,0.0188537762417601
3.90162,0.008517847800727587,0.0021883588801121148,0.008821022161351989,0.01952722884219169
3.903922,0.008480675148230647,0.0022395316225105014,0.008739918192267753,0.0194601249630089
3.906223,0.008498054570177268,0.0022974630289992397,0.009183576213627346,0.019979093812803852
3.908525,0.008561296355594142,0.0023631186230198106,0.00881281521209942,0.01973723019071337
3.910827,0.008663641840390916,0.0024321535490855577,0.009275783702288588,0.020371579091765058
3.913128,0.008632745090263584,0.0024982919048268685,0.009213990202033936,0.020345027197124388
3.91543,0.008587365488514074,0.0025562233113156077,0.009707855442350435,0.02085144424218012
3.917732,0.008735573336781098,0.0026083615771554727,0.009725234864297057,0.021069169778233626
3.920033,0.008550192836017134,0.002660499842995338,0.009742131524522938,0.020952824203535413
3.922335,0.008665572887273872,0.0027155346791596395,0.010044340361705859,0.021425447928139368
3.924636,0.00861971052380362,0.002773948847369118,0.010230686385911302,0.02162434575708404
3.926938,0.008662193555228695,0.0028333285390200755,0.01017709983490922,0.02167262192915799
3.92924,0.008682952309220495,0.0028936737541125123,0.010782965794437282,0.02235959185777029
3.931541,0.008687779926427889,0.0029554672543671673,0.010732275813759636,0.02237552299455469
3.933843,0.00859219310572147,0.0030182262780633013,0.010887725087837752,0.02249814447162252
3.936145,0.008663159078670175,0.003083399110363132,0.011233382479887227,0.02297994066892053
3.938446,0.008698400684284156,0.0031500202278251822,0.011179795928885143,0.023028216840994483
3.940748,0.008644331371561334,0.0032195379156116683,0.011682833641895693,0.023546702929068696
3.943049,0.008707090395257468,0.003292917697164071,0.01169731649351788,0.023697324585939417
3.945351,0.008803642739405367,0.003371607857644609,0.011716626962347458,0.023891877559397437
3.947653,0.008709504203861164,0.00345560839705328,0.01199035285800675,0.024155465458921197
3.949954,0.008646745180165031,0.003542505506786388,0.01219987144480769,0.02438912213175911
3.952256,0.008740883715709233,0.0036308509016817147,0.012211457726105436,0.024583192343496384
3.954558,0.008691159258473066,0.003718713534856303,0.012208561155781,0.02461843394911037
3.956859,0.008722538770321132,0.003804162359427193,0.012208078394060259,0.024734779523808585
3.959161,0.00878047017680987,0.003886231851952906,0.012208078394060259,0.02487478042282304
3.961462000000001,0.008760676946259552,0.003966853059316403,0.012211940487826178,0.02493947049340213
3.963764,0.008920953837545062,0.0040484397901213755,0.012234147526980193,0.025203541154646632
3.966066000000001,0.008862539669335586,0.004131957567809308,0.01183876567769455,0.024833262914839442
3.968367,0.00876212523142177,0.004216440868938719,0.011719040770951157,0.024697606871311645
3.970669,0.008779021891647653,0.00429995864662665,0.011768282466466584,0.02484726300474089
3.972971,0.008890057087417736,0.004384441947756061,0.011152761272523732,0.02442726030769753
3.975272,0.008976954197150845,0.004474235627813607,0.011260417136248636,0.024711606961213092
3.977574,0.008835505012974174,0.0045736845422859424,0.010716344676975232,0.02412553423223535
3.979875,0.008833573966091215,0.00468037488256937,0.01029103160100374,0.023804980449664326
3.982177,0.008941712591536859,0.004791410078339452,0.010105168338519035,0.023838291008395348
3.984479,0.00893398840400503,0.004902928035830275,0.00974937295033403,0.02358628939016933
3.98678,0.00889633298978735,0.005016859801924796,0.009045989123216592,0.02295918191492874
3.989082,0.009028609701269969,0.00513610194694745,0.008782883985413568,0.02294759563363099
3.991384,0.00907688587334392,0.005260654470898239,0.008241225334743859,0.022578765678986017
3.993685,0.009108748146912723,0.0053881035651734644,0.007885429946558855,0.022382281658645045
3.995987,0.00910440329142607,0.005515069897727951,0.007288253698004101,0.02190772688715812
3.998288,0.009078816920226877,0.005642518992003176,0.0068663199540777865,0.021587655866307842
4.00059,0.00903488560363958,0.005774312941765058,0.00676831932476767,0.02157751787017231
