Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,H2O_40K,HNCO_NH3,all
3.611616,0.056917093062609225,0.00048516183828797556,0.00550932529052889,0.06291158019142609
3.613917,0.05630591516242828,0.00048516183828797556,0.005458918865771697,0.06224999586648795
3.616219,0.0558100904265955,0.0004846771611268487,0.005408512441014504,0.06170328002873686
3.618521,0.055248834274010616,0.0004846771611268487,0.005353259244646046,0.06108677067978351
3.620822,0.05449661531994175,0.00048516183828797556,0.005296552016794203,0.060278329175023924
3.623124,0.05404828894589941,0.00048516183828797556,0.00524614559203701,0.0597795963762244
3.625425,0.05385102534132078,0.0004846771611268487,0.005196223844440945,0.05953192634688857
3.627727,0.053087658812545985,0.0004846771611268487,0.0051458174196837535,0.058718153393356586
3.630029,0.052455639794436584,0.00048516183828797556,0.005095895672087688,0.058036697304812236
3.632330000000001,0.0520208843809058,0.00048516183828797556,0.005045973924491622,0.0575520201436854
3.634632,0.05173056276139081,0.0004846771611268487,0.004996052176895556,0.057211292099413225
3.636934,0.051255094466325375,0.0004846771611268487,0.004946130429299492,0.056685902056751725
3.639235,0.05068899154212922,0.00048516183828797556,0.0048962086817034255,0.056070362062120634
3.641537000000001,0.050011897548035006,0.00048516183828797556,0.00484628693410736,0.05534334632043034
3.643838,0.049713336416780884,0.0004846771611268487,0.0047968498636724215,0.05499486344158015
3.64614,0.04937357772683095,0.00048516183828797556,0.004746928116076357,0.054605667681195284
3.648442,0.04889617072312101,0.00048516183828797556,0.0046974910456414175,0.054078823607050415
3.650743,0.04826560573649498,0.0004846771611268487,0.00464805397520648,0.053398336872828314
3.653045,0.04780467775626335,0.0004846771611268487,0.0045986169047715405,0.05288797182216174
3.655347,0.04746928116076357,0.00048516183828797556,0.004549179834336602,0.052503622833388136
3.657648000000001,0.0469787878737032,0.0004875852240936098,0.004499742763901663,0.05196611586169847
3.65995,0.04654063972004452,0.00047546829506543866,0.004450305693466725,0.05146641370857668
3.662251,0.04598180695326527,0.00035381432762259955,0.004402322654515165,0.05073794393540303
3.664553,0.045622176499709136,0.00040131268941303065,0.004339799300729803,0.05036328848985197
3.666855,0.04514040740154905,0.0004662594290040285,0.004299086419195149,0.04990575324974823
3.669156,0.044588844792186715,0.0005297521371116457,0.004266613049399649,0.049385209978698
3.671458,0.0442151587009579,0.00015558136872171843,0.00423413967960415,0.04860487974928377
3.673759,0.04392338304995954,0.0005210279482113624,0.004201181632647525,0.048645592630818434
3.676061,0.04345906232960002,0.0004924319957048782,0.004168708262852028,0.04812020258815692
3.678363,0.04279650865033962,0.00026027163552511784,0.004136234893056527,0.04719301517892128
3.680664,0.04253429830616999,0.0002277982657296189,0.004103761523261028,0.04686585809516064
3.682966,0.042016178420925386,0.00017254506936115814,0.004071288153465529,0.04626001164375208
3.685268,0.04156058188946615,0.0004924319957048782,0.004038814783670032,0.04609182866884107
3.687569,0.041138912759285794,0.00019774828173975428,0.004006826091035658,0.0453434871320612
3.689871,0.04080400084094714,4.3136267340289536e-05,0.00397435272124016,0.04482148982952759
3.692172,0.04023886727107323,0.0005186045624057281,0.00394187935144466,0.044699351184923616
3.694474,0.03999943675347657,0.0003358812726609061,0.003909890658810289,0.044245208684947766
3.696776,0.039694090141966655,0.0002510627694637076,0.0038774172890147897,0.04382257020044515
3.699077,0.03916433800485501,0.0003232796664716081,0.003845428596380418,0.04333304626770704
3.701379,0.03868305358385605,0.00035526835910598014,0.003813439903746046,0.04285176184670808
3.703681,0.03854831333306279,0.0001958095730952469,0.0037814512111116736,0.04252557411726971
3.705982,0.0382163094776909,6.785480255775883e-06,0.0037494625184773017,0.041972557476423984
3.708284,0.03752612920024626,1.0178220383663822e-05,0.00371747382584293,0.04125378124647285
3.710585,0.03751934371999049,0.0001798152267780609,0.003685485133208558,0.04138464407997711
3.712887,0.03696971981927264,0.0005268440741448845,0.003653496440574185,0.04115006033399171
3.715189,0.03681946989932331,0.0001604281403329869,0.0036215077479398133,0.040601405787596107
3.71749,0.03645790073712269,0.00034218207575555516,0.0035895190553054423,0.04038960186818369
3.719792,0.036212654093592506,0.0004066441381854261,0.003558015039832196,0.04017731327161013
3.722094,0.035705681783053826,2.229514941183504e-05,0.003526026347197825,0.03925400327966349
3.724395,0.035319394085635725,0.00020841117928454493,0.0034945223317245787,0.03902232759664485
3.726697,0.03529516022757938,5.8161259335221837e-05,0.0034625336390902072,0.038815855126004814
3.728998,0.03498060475000805,9.693543222536977e-06,0.0034310296236169627,0.03842132791684755
3.7313,0.034543425950671634,0.00033054982388851077,0.0033995256081437173,0.03827350138270386
3.733602,0.03423468659903384,0.0002656030842975132,0.0033680215926704714,0.037868311276001834
3.735903,0.034070381041411836,0.0001352249279543908,0.003336517577197227,0.03754212354656345
3.738205,0.033654528037165,0.0004885545784158635,0.003305013561723981,0.03744809617730485
3.740507,0.03350088537708778,1.7933054961693402e-05,0.0032735095462507365,0.03679232797830022
3.742808,0.033149009758109686,0.0001681829749110165,0.003242005530777491,0.0365591982637982
3.74511,0.032883406673812184,0.00047449894074318475,0.003210501515304245,0.036568407129859606
3.747411,0.03252377622025605,0.00027384259603666956,0.0031794821769921275,0.03597710099328485
3.749713,0.032503904456649864,0.0002074418249622913,0.0031479781615188825,0.03585932444313103
3.752015,0.03226544329337545,0.0003911344690293669,0.003116958823206764,0.035773536585611575
3.754316,0.031899512036724684,0.0004914626413826247,0.003085454807733518,0.035476429485840816
3.756618,0.031488505804089115,0.00048225377532121444,0.0030544354694214014,0.03502519504883172
3.75892,0.031351826844651334,0.0005457464834288316,0.0030234161311092824,0.034920989459189464
3.761221,0.031005767351606768,1.5024991994932313e-05,0.002992396792797164,0.034013189136398864
3.763523,0.030875389195263638,0.0005476851920733391,0.0029608927773239193,0.034383967164660904
3.765824,0.03073337878705348,0.00047352958642093117,0.0029298734390118004,0.034136781812486215
3.768126,0.030243370177154238,0.0004846771611268487,0.0028988541006996823,0.03362690143898076
3.770428,0.029979705801501225,0.00048516183828797556,0.002868319439548691,0.03333318707933789
3.772729,0.029939962274288832,0.0004846771611268487,0.0028373001012365717,0.03326193953665225
3.775031,0.029582755206538337,0.0004846771611268487,0.002806280762924454,0.032873713130589635
3.777333,0.02932296824817435,0.00048516183828797556,0.002775746101773463,0.03258387618823578
3.779634,0.029217308627048695,0.0004846771611268487,0.0027447267634613443,0.032446712551636885
3.781936,0.029161570753519106,0.0004846771611268487,0.002714192102310353,0.032360440016956316
3.784237,0.02905009500645993,0.00048516183828797556,0.002683172763998234,0.032218429608746144
3.786539,0.02874184033198325,0.00048516183828797556,0.002652638102847243,0.031879640273118466
3.788841000000001,0.028309992981419237,0.0004846771611268487,0.0026221034416962514,0.03141677358424234
3.791142,0.0283075695956136,0.00048516183828797556,0.002591084103384133,0.031383815537285704
3.793444,0.02816410515592005,0.00048516183828797556,0.0025605494422331412,0.03120981643644117
3.795746,0.028072016495305958,0.0004846771611268487,0.0025300147810821505,0.03108670843751495
3.798047,0.027646469947836576,0.00048516183828797556,0.002499480119931159,0.030631111906055712
3.800349,0.027603333680496285,0.0004846771611268487,0.0024694301359412946,0.030557440977564423
3.80265,0.027570375633539663,0.00048516183828797556,0.002438895474790303,0.030494432946617942
3.804952,0.027238371778167767,0.00048516183828797556,0.002408360813639311,0.030131894430095056
3.807254,0.027080367023640417,0.0004846771611268487,0.0023783108296494466,0.029943355014416712
3.809555000000001,0.02676484219174684,0.00048516183828797556,0.002347776168498455,0.02959778019853327
3.811857,0.02660005195696372,0.00048516183828797556,0.0023167568301863365,0.029401970625438024
3.814159,0.0266485196730764,0.0004846771611268487,0.0022968850665801357,0.029430081900783382
3.81646,0.02637661578568424,0.00048516183828797556,0.002279436688779569,0.02914121431275178
3.818762,0.02638000852581212,0.00048516183828797556,0.0022547181535621003,0.029119888517662194
3.821063,0.026117313504481373,0.0004846771611268487,0.002241147193050549,0.02884313785865877
3.823365,0.02579257980652638,0.00048516183828797556,0.002213520594866318,0.028491262239680674
3.825667,0.025693705665656503,0.00048516183828797556,0.00220091898867702,0.028379786492621507
3.827968,0.02571018468913482,0.0004846771611268487,0.00217329239049279,0.028368154240754458
3.83027,0.02549256464378886,0.00048516183828797556,0.002159721429981238,0.02813744791205808
3.832572,0.025238593811358397,0.0004885545784158635,0.002135487571924896,0.02786263596169915
3.834873,0.02490852866463101,0.00046480539752064785,0.002117554516963202,0.027490888579114855
3.837175,0.02480335372066648,0.0006858181829944909,0.0021034988792905233,0.0275926707829515
3.839476,0.024669098147034347,0.0005583480896181297,0.002079265021234181,0.027306711257886657
3.841778,0.02462838526549969,0.0008161963393376133,0.0020618166434336143,0.02750639824827092
3.84408,0.02448637485728952,0.00096741561360919,0.0020424295569885405,0.027496220027887253
3.846381,0.024416581346087256,0.0009727470623815854,0.002019649730415579,0.02740897813888442
3.848683,0.024083608136393108,0.000967900290770317,0.002005109415581773,0.0270566178427452
3.850984,0.02412092827779988,0.0009688696450925703,0.001978936848880923,0.02706873477177337
3.853286,0.023999758987518167,0.0009688696450925703,0.001964881211208245,0.02693350984381898
3.855588,0.023934812247927168,0.0009688696450925703,0.001949856219213312,0.026853538112233045
3.857889,0.023825759886673632,0.0009688696450925703,0.001922714298190209,0.02671734382995641
3.860191,0.023803949414422917,0.0009688696450925703,0.0019110820463231649,0.026683901105838657
3.862493,0.02379183248539475,0.0009688696450925703,0.0018834554481389344,0.026644157578626256
3.864794,0.02364739869137895,0.0009688696450925703,0.0018698844876273825,0.026486152824098903
3.867096,0.023489878614012725,0.0009688696450925703,0.0018466199838932933,0.02630536824299859
3.869397,0.023258687608155217,0.0009688696450925703,0.0018282022517704735,0.02605575950501826
3.871699,0.0231951949000476,0.0009688696450925703,0.0018107538739699067,0.025974818419110077
3.874001,0.0231806545852138,0.0009688696450925703,0.0017870046930746914,0.025936528923381056
3.876302,0.023116192522783924,0.0009688696450925703,0.0017734337325631395,0.025858495900439638
3.878604,0.022831202352041332,0.0009688696450925703,0.0017564700319236998,0.0255565420290576
3.880906,0.0225941952202503,0.0009688696450925703,0.0017317514967062305,0.02529481636204911
3.883207,0.0227366903056216,0.0009688696450925703,0.0017191498905169322,0.025424709841231102
3.885509,0.022483688827513386,0.0009688696450925703,0.001691523292332702,0.02514408176493866
3.88781,0.022573838779482974,0.0009688696450925703,0.0016794063633045304,0.02522211478788008
3.890112,0.022367366308842944,0.0009688696450925703,0.0016546878280870616,0.024990923782022573
3.892414,0.022300965537768558,0.0009688696450925703,0.0016382088046087485,0.02490804398746988
3.894715,0.021991256831808508,0.0009688696450925703,0.0016193063953248016,0.02457943287222588
3.897017,0.022117757570862616,0.0009688696450925703,0.0015970112459129664,0.024683638461868152
3.899319,0.02195248265891836,0.0009683849679314437,0.001583440285401415,0.02450430791225122
3.90162,0.021759096471628745,0.0009693543222536974,0.0015659919076008485,0.02429444270148329
3.903922,0.021686879574620847,0.0009737164167038393,0.0015417580495445055,0.024202354040869192
3.906223,0.02178817710129636,0.0009218559604632664,0.0015296411205163345,0.02423967418227596
3.908525,0.02155456270963322,0.0013575807283163033,0.001502499199493231,0.024414642637442755
3.910827,0.021406251498328404,0.001442399231513502,0.0014903822704650598,0.02433903300030697
3.913128,0.02142515390761235,0.0014952290420763286,0.0014661484124087177,0.0243865313620974
3.91543,0.02112416939055257,0.0011099106989804835,0.0014491847117692775,0.023683264801302336
3.917732,0.021062615391089463,0.0014215581135850473,0.0014317363339687108,0.023915909838643223
3.920033,0.021067946839861858,0.001435613751257726,0.0014084718302346225,0.023912032421354208
3.922335,0.021001546068787482,0.0014530621290582927,0.0013949008697230706,0.023849509067568844
3.924636,0.02088958564456718,0.0014487000346081508,0.0013793912005670116,0.02371767687974234
3.926938,0.020753391362290537,0.0014491847117692775,0.0013537033110272885,0.023556279385087104
3.92924,0.020596840639246564,0.0014491847117692775,0.0013420710591602444,0.023388096410176085
3.931541,0.020595386607763184,0.0014491847117692775,0.0013158984924593945,0.023360469811991857
3.933843,0.02071364783507813,0.0014491847117692775,0.0013023275319478426,0.023465160078795254
3.936145,0.0205595204978398,0.0014491847117692775,0.0012810017368582614,0.023289706946467332
3.938446,0.020461615711292173,0.0014491847117692775,0.0012616146504131876,0.02317241507347464
3.940748,0.020310396437020598,0.0014491847117692775,0.0012475590127405086,0.02300714016153038
3.943049,0.020240118248657204,0.0014491847117692775,0.001230110634939942,0.022919413595366426
3.945351,0.020292948059220026,0.0014491847117692775,0.0012068461312058536,0.02294897890219516
3.947653,0.020190196501061138,0.0014491847117692775,0.001194729202177682,0.0228341104150081
3.949954,0.019931863574180527,0.0014491847117692775,0.0011680719583157056,0.02254912024426551
3.952256,0.019895997464257145,0.0014491847117692775,0.0011559550292875342,0.022501137205313958
3.954558,0.019892120046968127,0.0014491847117692775,0.0011326905255534456,0.02247399528429085
3.956859,0.019829112016021642,0.0014496693889304046,0.001115242147752879,0.022394023552704926
3.959161,0.019802939449320784,0.0014482153574470241,0.0010982784471134392,0.022349433253881244
3.961462000000001,0.01961440003364244,0.0014462766488025167,0.001079860714990619,0.02214053739743557
3.963764,0.019392902571007467,0.0015107387112323874,0.0010614429828677983,0.021965084265107654
3.966066000000001,0.01946366543653199,0.0018698844876273825,0.0010435099279061052,0.022377059852065475
3.968367,0.019433130775381002,0.001943555416118664,0.001025092195783285,0.022401778387282942
3.970669,0.019429738035253108,0.0018495280468600547,0.0010066744636604648,0.022285940545773632
3.972971,0.01941132030313029,0.0017123644102611565,0.0009887414086987712,0.022112426122090214
3.975272,0.019100642242847986,0.0019706973371417667,0.0009703236765759511,0.0220416632565657
3.977574,0.0190793164477584,0.001936769935862888,0.0009523906216142576,0.021968477005235545
3.979875,0.019095310794075587,0.0019391933216685215,0.0009339728894914377,0.021968477005235545
3.982177,0.019150079313282917,0.0019396779988296489,0.0009179785431742515,0.022007735855286818
3.984479,0.019033272117451348,0.0019396779988296489,0.0009044075826626996,0.02187735769894369
3.98678,0.018863150433895828,0.0019396779988296489,0.0008903519449900213,0.021693180377715497
3.989082,0.01878851015108229,0.0019396779988296489,0.0008767809844784693,0.02160496913439041
3.991384,0.0187129005139465,0.0019396779988296489,0.0008632100239669175,0.021515788536743068
3.993685,0.01876330693870369,0.0019396779988296489,0.0008491543862942389,0.021552139323827574
3.995987,0.018680427144151003,0.0019396779988296489,0.0008355834257826871,0.02145568856876334
3.998288,0.01853405464149069,0.0019396779988296489,0.0008220124652711353,0.021295745105591474
4.00059,0.01851079013775661,0.0019396779988296489,0.0008079568275984569,0.021258424964184716
