Wavelength,CO_CH3OH_10K,HNCO_NH3,H2O_CH3OH_CO_NH3_100K_NASA,all
3.609314,0.00020302835135331256,0.005667010332664724,0.015891537866267798,0.02176157655028584
3.611616,0.00017931701104927604,0.005615141775749646,0.014920360886314968,0.02071481967311389
3.613917,0.00015659364325790775,0.005563767205090897,0.014006486312096895,0.019726847160445704
3.616219,0.00013041237167220074,0.005512392634432153,0.013183999195300628,0.018826804201404986
3.618521,0.00010917096264983474,0.005456078201210066,0.01264802410717814,0.01821327327103804
3.620822,0.00010027921003582104,0.005398281809218977,0.011998432180098806,0.017496993199353602
3.623124,9.929123752315285e-05,0.005346907238560232,0.011380455373424851,0.016826653849508242
3.625425,9.188144367814145e-05,0.0052960266541578205,0.01074914093782988,0.016137049035665842
3.627727,6.668814460510267e-05,0.005244652083499074,0.010488316194485479,0.015799656422589656
3.630029,2.667525784204107e-05,0.005193771499096663,0.009688552445480579,0.014908999202419284
3.632330000000001,2.1241409022366035e-05,0.005142890914694251,0.009122938181978046,0.014287070505694662
3.634632,6.174828204176172e-05,0.005092010330291839,0.008970790415027144,0.014124549027360747
3.636934,6.520618583610039e-05,0.0050411297458894284,0.008491129760126738,0.013597465691852266
3.639235,1.4819587690022815e-06,0.004990249161487016,0.008163616872177233,0.013155347992433251
3.641537000000001,0.00010373711383015972,0.004939368577084604,0.007516000890123237,0.012559106581038
3.643838,0.0001674613408972578,0.0048889819789385254,0.007408311886242405,0.01246475520607819
3.64614,0.0001205326465455189,0.004838101394536116,0.007059063603014202,0.012017697644095836
3.648442,5.927835076009126e-06,0.004787714796390038,0.006516172707303031,0.011309815338769078
3.650743,0.00013238831669753714,0.00473732819824396,0.0064722079304892965,0.011341924445430794
3.653045,0.0001985824750463057,0.004686941600097882,0.006163466520280489,0.011048990595424676
3.655347,0.00020154639258431031,0.004636555001951805,0.005986619440512882,0.010824720835048998
3.657648000000001,0.00014967783566923045,0.004586168403805727,0.005441258613520044,0.010177104852995002
3.65995,6.520618583610039e-05,0.004535781805659649,0.005304918406771835,0.009905906398267585
3.662251,1.2843642664686439e-05,0.004486877166282574,0.004939862563340939,0.009439583372288198
3.664553,4.742268060807301e-05,0.004423152939215476,0.004959128027337967,0.009429703647161516
3.666855,3.951890050672751e-05,0.0043816580936834135,0.004829209641922102,0.009250386636112242
3.669156,1.9265463997029654e-05,0.0043485610145090284,0.004411791255319792,0.008779617733825849
3.671458,1.1361683895684157e-05,0.004315463935334643,0.004428092801778818,0.008754918421009145
3.673759,1.1855670152018252e-05,0.004281872869903926,0.003928672696625048,0.008222401236680991
3.676061,6.9158075886773146e-06,0.0042487757907295415,0.003965227679593771,0.008220919277911989
3.678363,7.9037801013455e-06,0.004215678711555156,0.0035379295678647804,0.007761512059521281
3.680664,2.2229381535034225e-05,0.004182581632380773,0.0034732173682850143,0.00767802838220082
3.682966,2.3217354047702412e-05,0.004149484553206388,0.0033704682269675218,0.007543170134221612
3.685268,7.9037801013455e-06,0.004116387474032004,0.0030078823148182968,0.0071321735689516465
3.687569,1.5807560202691e-05,0.004083784381113954,0.002963423551748229,0.007063015493064873
3.689871,4.0506873019395695e-05,0.0040506873019395696,0.0028819158194531035,0.006973109994412068
3.692172,6.3230240810764e-05,0.004017590222765185,0.002422014614806062,0.00650283507838201
3.694474,8.397766357679594e-05,0.003984987129847135,0.002483762896847824,0.006552727690271754
3.696776,0.00010274914131749151,0.00395189005067275,0.002479811006797151,0.0065344501987873935
3.699077,0.0001190506877765166,0.0039192869577547,0.002290614270621193,0.006328951916152409
3.701379,0.0001309063579285349,0.003886683864836649,0.0021853951980220308,0.006202985420787217
3.703681,0.00013979811054254854,0.0038540807719186,0.0020194158158937763,0.006013294698354925
3.705982,0.00015017182192556452,0.003821477679000549,0.001999162379384077,0.0059708118803101905
3.708284,0.00016696735464092369,0.0037888745860825,0.001821821313360138,0.005777663254083562
3.710585,0.00018919673617595796,0.003756271493164449,0.0014868986315656225,0.00543236686090603
3.712887,0.00021340206273632852,0.0037236684002463992,0.0014824527552586154,0.005419523218241343
3.715189,0.000237113403040365,0.0036910653073283493,0.0014760309339262722,0.0054042096442949855
3.71749,0.0002613187296007356,0.0036584622144102993,0.0015313573946356908,0.005451138338646726
3.719792,0.0002884879736991108,0.0036263531077485828,0.0010926975990110156,0.005007538680458708
3.722094,0.00031862113533549053,0.003593750014830533,0.0009894544714371901,0.0049018256216032145
3.724395,0.00034924828322820437,0.003561640908168816,0.000984020622617515,0.004894909814014536
3.726697,0.00037740549983924767,0.0035290378152507663,0.0009859965676428512,0.004892439882732865
3.728998,0.00040012886763061604,0.00349692870858905,0.0009939003477441968,0.004890957923963863
3.7313,0.00041741838660230927,0.003464819601927334,0.0008881872888887007,0.0047704252774183435
3.733602,0.0004277920979853252,0.003432710495265618,0.000695532648918404,0.004556035242169347
3.735903,0.00043421391931766835,0.003400601388603902,0.0004910223387960892,0.00432583764671766
3.738205,0.0004411297269063458,0.0033684922819421856,0.000494974228846762,0.004304596237695293
3.740507,0.0004515034382893618,0.00333638317528047,0.0004944802425904278,0.004282366856160259
3.742808,0.0004628651221850458,0.0033042740686187533,0.0004934922700777596,0.0042606314608815594
3.74511,0.0004717568747990597,0.003272164961957037,0.0004979381463847666,0.0042418599831408645
3.747411,0.00047719072361873465,0.0032405498415516553,0.00048311855869474367,0.004200859123865135
3.749713,0.00048114261366940744,0.003208440734889939,0.0004757087648497324,0.004165292113409079
3.752015,0.0004860824762327484,0.003176825614484557,0.00015955756079591232,0.0038224656515132172
3.754316,0.0004895403800270871,0.003144716507822841,0.0005503006895561805,0.0041845575774061075
3.756618,0.00048805842125808477,0.0031131013874174593,0.0003877792112222636,0.003988939019897808
3.75892,0.00047817869613140285,0.003081486267012077,2.469931281670469e-06,0.003562134894425151
3.761221,0.00046484106721038235,0.003049871146606695,7.9037801013455e-06,0.0035226159939184226
3.763523,0.00045594931459636863,0.00301776203994498,1.4819587690022815e-06,0.0034751933133103504
3.765824,0.00045594931459636863,0.0029861469195395967,3.4579037943386573e-06,0.0034455541379303047
3.768126,0.00046434708095404825,0.002954531799134215,3.95189005067275e-06,0.003422830770138936
3.770428,0.00047817869613140285,0.002923410664985167,7.261597968111178e-05,0.003474205340797681
3.772729,0.0004939862563340939,0.0028917955445797853,0.0003018256026201313,0.0036876074035340095
3.775031,0.000505841926486112,0.0028601804241744034,9.385738870347782e-05,0.003459879739363993
3.777333,0.0005102878027931191,0.0028290592900253554,0.00044508161695701846,0.003784428709775493
3.779634,0.0005122637478184553,0.002797444169619973,0.0004885524075144189,0.0037982603249528475
3.781936,0.0005216494866888031,0.002766323035470925,0.0004984321326411006,0.0037864046548008287
3.784237,0.0005453608269928396,0.002734707915065544,0.0004905283525397552,0.0037705970945981376
3.786539,0.0005764819611418875,0.002703586780916495,0.0005048539539734441,0.0037849226960318273
3.788841000000001,0.000605627150265599,0.0026724656467674475,0.0004860824762327484,0.0037641752732657952
3.791142,0.0006278565318006332,0.0026408505263620656,0.0009405498320601144,0.004209256890222814
3.793444,0.000647615982053997,0.0026097293922130176,0.0010882517227040088,0.004345597096971023
3.795746,0.0006708333361016994,0.00257860825806397,0.0014375000059322132,0.004686941600097883
3.798047,0.0006994845389690767,0.002547487123914922,0.0014972723429486385,0.004744244005832636
3.800349,0.0007325816181434612,0.0025168599760222077,0.0014952963979233019,0.0047447379920889715
3.80265,0.0007696305873685183,0.00248573884187316,0.002006572173229089,0.005261941602470767
3.804952,0.0008076675291062435,0.002454617707724112,0.00212611684726194,0.005388402084092295
3.807254,0.0008437285258186322,0.0024239905598313983,0.0024481958863917692,0.0057159149720418
3.809555000000001,0.0008768256049930165,0.00239286942568235,0.002679875440612459,0.005949570471287826
3.811857,0.0009079467391420645,0.0023612543052769683,0.0029777491531819177,0.006246950197600951
3.814159,0.0009400558458037807,0.00234100086876727,0.003185223380842237,0.006466280095413288
3.81646,0.0009746348837471672,0.002323217363539243,0.003493470804794712,0.006791323052081122
3.818762,0.0010121778392285583,0.002298024064466205,0.0035591709768871462,0.006869372880581908
3.821063,0.0010541666710169562,0.00228419244928885,0.003940034380520732,0.0072783935008265375
3.823365,0.0010976374615743565,0.0022560352326778067,0.003966709638362773,0.007320382332614936
3.825667,0.001137156362081084,0.00224319159001312,0.004269029227239239,0.007649377179333444
3.827968,0.0011702534412554686,0.002215034373402077,0.004463659812234872,0.007848947626892418
3.83027,0.0011984106578665115,0.002201202758224722,0.0046118556891351,0.008011469105226335
3.832572,0.0012275558469902234,0.002176503445408017,0.004939368577084604,0.008343427869482844
3.834873,0.0012601589399082735,0.0021582259539236555,0.004959128027337967,0.008377512921169896
3.837175,0.001295231964107994,0.002143900352489967,0.004955670123543629,0.008394802440141591
3.839476,0.001332774919589385,0.0021192010396732623,0.005002598817895367,0.008454574777158014
3.841778,0.0013713058475834446,0.002101417534445235,0.0053478952110729,0.008820618593101579
3.84408,0.001410824748090172,0.0020816580841918715,0.0054713917751564225,0.00896387460743847
3.846381,0.0014503436485968993,0.002058440730144169,0.005457560159979068,0.008966344538720137
3.848683,0.0014878866040782903,0.0020436211424541464,0.0054580541462354035,0.008989561892767839
3.850984,0.0015234536145343454,0.002016945884612105,0.005458548132491737,0.008998947631638186
3.853286,0.0015570446799650635,0.002002620283178417,0.005457560159979068,0.009017225123122549
3.855588,0.001589647772883114,0.0019873067092320592,0.005461018063773407,0.00903797254588858
3.857889,0.0016252147833391687,0.00195964347887735,0.005450150366134057,0.009035008628350577
3.860191,0.0016607817937952232,0.001947787808725332,0.005434342805931366,0.009042912408451922
3.862493,0.0016914089416879374,0.0019196305921142887,0.0049205970993439095,0.008531636633146135
3.864794,0.001711168391941301,0.001905798976936934,0.004972959642515322,0.008589927011393557
3.867096,0.0017245060208623214,0.0018820876366328972,0.004955670123543629,0.008562263781038849
3.869397,0.0017403135810650126,0.0018633161588922015,0.004962091944875973,0.008565721684833187
3.871699,0.0017660008663943855,0.0018455326536641746,0.0048771263087865075,0.008488659828845068
3.874001,0.0017986039593124354,0.0018213273271038039,0.0044557560321335276,0.008075687318549766
3.876302,0.001830713065974152,0.0018074957119264493,0.004476997441155892,0.008115206219056493
3.878604,0.0018583762963288609,0.0017902061929547558,0.004733870294449621,0.008382452783733238
3.880906,0.001880111691607561,0.0017650128938817172,0.00499074314774335,0.00863586773323263
3.883207,0.0018964132380665864,0.0017521692512170307,0.004954188164774628,0.008602770654058244
3.885509,0.0019127147845256114,0.0017240120346059876,0.004957646068568965,0.008594372887700564
3.88781,0.001938896056111318,0.001711662378197635,0.004960609986106971,0.008611168420415923
3.890112,0.0019843427916940545,0.0016864690791245965,0.005005562735433373,0.008676374606252025
3.892414,0.0020416451974288093,0.0016696735464092369,0.005476825623976098,0.009188144367814144
3.894715,0.0020989476031635645,0.0016504080824122074,0.0054061855893203226,0.009155541274896095
3.897017,0.0021483462287969738,0.0016276847146208392,0.005753951913779525,0.009529982857197337
3.899319,0.0021928049918670425,0.0016138530994434846,0.0059777276878988685,0.009784385779209395
3.90162,0.002239239699962447,0.0015960695942154573,0.005956980265132836,0.009792289559310744
3.903922,0.002291602243133861,0.0015713702813987525,0.0059609321551835105,0.009823904679716123
3.906223,0.002350880593893953,0.0015590206249904,0.006234106554936264,0.010144007773820615
3.908525,0.002418062724755389,0.0015313573946356908,0.006489003463204657,0.010438423582595738
3.910827,0.002488702759411165,0.0015190077382273384,0.0064089776896785345,0.010416688187317035
3.913128,0.002556378876528936,0.0014943084254106338,0.0067374785501407046,0.010788165852080272
3.91543,0.002615657227289027,0.0014770189064389405,0.006982001747026082,0.011074677880754051
3.917732,0.002669007742973109,0.0014592354012109134,0.006929639203854668,0.011057882348038691
3.920033,0.0027223582586571914,0.0014355240609068766,0.007441902951673123,0.01159978527123719
3.922335,0.0027786726918792772,0.001421692445729522,0.0074937715085882034,0.011694136646197005
3.924636,0.0028384450288957033,0.0014058848855268312,0.007873646939709121,0.012117976854131657
3.926938,0.002899205338424797,0.001379703613941124,0.00804110828060638,0.0123200172329723
3.92924,0.0029609536204665584,0.0013678479437891056,0.008371091099837556,0.01269989266409322
3.931541,0.0030241838612773218,0.0013411726859470644,0.008468406392335372,0.012833762939559758
3.933843,0.003088402074600755,0.0013273410707697099,0.008470382337360706,0.012886125482731171
3.936145,0.003155090219205857,0.00130560567549101,0.008448152955825674,0.012908848850522542
3.938446,0.0032232603225799627,0.0012858462252376465,0.00895942873113146,0.013468535278949069
3.940748,0.003294394343492072,0.0012715206238039574,0.008687242303891375,0.013253157271187404
3.943049,0.0033694802544548537,0.00125373711857593,0.0088339562220226,0.013457173595053384
3.945351,0.0034500000142373114,0.0012300257782718936,0.008400730275217599,0.013080756067726804
3.947653,0.0035359536228394437,0.0012176761218635412,0.008462478557259361,0.013216108301962343
3.949954,0.0036248711489795813,0.001190506877765166,0.00849853955397175,0.013313917580716495
3.952256,0.0037152706338887185,0.0011781572213568135,0.008106808452698814,0.013000236307944349
3.954558,0.003805176132541525,0.0011544458810527774,0.007964540410874594,0.012924162424468895
3.956859,0.0038926116999126593,0.00113666237582475,0.007660244876972794,0.012689518952710204
3.959161,0.003976589363489456,0.0011193728568530568,0.007433011199059109,0.012528973419401622
3.961462000000001,0.004059085068297249,0.001100601379112361,0.0072368986552944735,0.012396585102704085
3.963764,0.00414256874561771,0.0010818299013716653,0.006736984563884371,0.011961383210873745
3.966066000000001,0.0042280283679635095,0.001063552409887304,0.006337349682510089,0.011628930460360905
3.968367,0.004314475962821976,0.0010447809321466083,0.006106164114545735,0.011465421009514318
3.970669,0.0043999355851677725,0.0010260094544059127,0.005575622875242917,0.011001567914816605
3.972971,0.00448638318002624,0.001007731962921551,0.005236748303397729,0.01073086344634552
3.975272,0.004578264623704382,0.0009889604851808557,0.004979875450104,0.010547100558989235
3.977574,0.004680025792509205,0.0009706829936964943,0.004450322183313851,0.01010103096951955
3.979875,0.00478919675515904,0.0009519115159557989,0.004409815310294454,0.010150923581409295
3.982177,0.004902813594115881,0.0009356099694967738,0.003913359122678691,0.009751782686291349
3.984479,0.0050169244193290575,0.0009217783543194193,0.0036797036234326647,0.00961840639708114
3.98678,0.005133505175823903,0.0009074527528857304,0.003467289533209005,0.009508247461918638
3.989082,0.005255519781138425,0.0008936211377083758,0.0032207903912982922,0.009369931310145092
3.991384,0.005382968235272621,0.0008797895225310211,0.0026848153031758,0.00894757306097944
3.993685,0.005513380606944822,0.0008654639210973322,0.0025069802508955264,0.00888582477893768
3.995987,0.005643298992360688,0.0008516323059199778,0.002253071315139802,0.008748002613420468
3.998288,0.005773711364032888,0.0008378006907426231,0.001985330764206723,0.008596842818982235
4.00059,0.005908569612012096,0.0008234750893089343,0.001854918392534522,0.008586963093855553
