Wavelength,CO_NH3_10K,CH3OH,H2O_CH3OH_CO_NH3_100K_NASA,all
3.609314,0.0002886201918627809,0.01894791559579156,0.016008468227975275,0.03524500401562962
3.611616,0.0002891178128832339,0.017650617595470413,0.01503014530176454,0.032969880710118186
3.613917,0.00028712732880142167,0.016150787839824855,0.014109546413926359,0.030547461582552636
3.616219,0.0002821511185968909,0.015201824553820853,0.013281007414871995,0.02876498308728974
3.618521,0.00027767252941281336,0.013967226802076784,0.01274108860768042,0.026985987939170016
3.620822,0.00027717490839236023,0.012844096158914202,0.012086716965784628,0.02520798803309119
3.623124,0.0002801606345150787,0.011908568640462431,0.011464193069197838,0.023652922344175348
3.625425,0.00028264873961734397,0.011542817190429423,0.010828233405058812,0.02265369933510558
3.627727,0.00028115587655598486,0.010573949063607296,0.010565489506259592,0.021420594446422872
3.630029,0.00027717490839236023,0.0097075908669985,0.009759841074146071,0.01974460684953693
3.632330000000001,0.00027269631920828264,0.009035802489386856,0.009190065005727308,0.018498563814322445
3.634632,0.00026871535104465807,0.008316242493811715,0.00903679773142776,0.017621755576284134
3.636934,0.00026523200390148657,0.007502134504350491,0.008553607720567829,0.016320974228819802
3.639235,0.00026373914084012735,0.00701595876736784,0.008223684984007442,0.015503382892215409
3.641537000000001,0.00026274389879922126,0.006590492794880466,0.007571303826193468,0.014424540519873156
3.643838,0.00026373914084012735,0.006226234207908818,0.007462822443734698,0.013952795792483643
3.64614,0.00026622724594239266,0.0058301278756281725,0.007111004382274378,0.013207359503844943
3.648442,0.000268217730024205,0.005461888320492902,0.006564118880796453,0.012294224931313559
3.650743,0.00026523200390148657,0.0049831768988170475,0.006519830609976129,0.011768239512694664
3.653045,0.00025577720451287815,0.004600506334088637,0.006208817472192961,0.011065101010794477
3.655347,0.0002453271630833637,0.004553232337145595,0.006030669146870761,0.01082922864709972
3.657648000000001,0.00023885808981747382,0.003977982437501845,0.005481295540290572,0.009698136067609891
3.65995,0.00023836046879702075,0.0034539875029647622,0.005343952138645525,0.009036300110407305
3.662251,0.00023885808981747382,0.003499768636846445,0.004976210204530705,0.008714836931194623
3.664553,0.0002353747426743024,0.0035455497707281274,0.004995617424328375,0.008776541937730805
3.666855,0.00022890566940841241,0.0029354663996526637,0.004864743095949217,0.008029115165010293
3.669156,0.0002254223222652409,0.002916556800875446,0.004444253333666373,0.007586232456807059
3.671458,0.00022890566940841241,0.0024905932073676176,0.004460674827341324,0.0071801737041173545
3.673759,0.00023587236369475542,0.002493578933490336,0.00395757997566327,0.0066870312728483615
3.676061,0.0002393557108379269,0.00254931248778108,0.003994403931176797,0.006783072129795804
3.678363,0.00023686760573566156,0.0019352481485419915,0.0035639617484848913,0.005736077502762543
3.680664,0.00023139377451067783,0.0019924745658940943,0.003498773394805539,0.005722641735210311
3.682966,0.0002269151853266001,0.0015789514978975926,0.0033952682225513,0.005201134905775492
3.685268,0.0002249247012447879,0.0015048059658500851,0.003030014393538746,0.004759745060633619
3.687569,0.00022442708022433482,0.0014938583034001176,0.00298522850169797,0.0047035138853224225
3.689871,0.00022442708022433482,0.0014918678193183055,0.002903121033323213,0.004619415932865854
3.692172,0.0002239294592038817,0.0015207298385045832,0.002439835863281405,0.004184495160989871
3.694474,0.00022193897512206944,0.0008733248908951388,0.002502038490838039,0.003597302356855247
3.696776,0.00021845562797889796,0.001397319825432222,0.002498057522674414,0.004113832976085533
3.699077,0.00021397703879482032,0.0009967349039675002,0.002307468671840888,0.0035181806146032087
3.701379,0.00020900082859028965,0.0009957396619265939,0.002201475394484384,0.0034062158850012678
3.703681,0.00020551748144711813,0.0010390326907060113,0.0020342747316121523,0.003278824903765282
3.705982,0.000204522239406212,0.0004483565394282165,0.0020138722697735766,0.002666751048608005
3.708284,0.0002070103445084773,0.0004971233994326173,0.0018352263234309239,0.002539360067372018
3.710585,0.00021198655471300803,0.0004986162624939764,0.001497839271563742,0.0022084420887707266
3.712887,0.0002149722808357265,0.0004981186414735236,0.001493360682379665,0.0022064516046889147
3.715189,0.00021347941777436725,0.0004981186414735236,0.0014868916091137743,0.0021984896683616647
3.71749,0.00020900082859028965,0.0004981186414735236,0.0015426251634045186,0.0022497446334683317
3.719792,0.0002040246183857589,0.0004981186414735236,0.001100737697242192,0.0018028809571014747
3.722094,0.00020103889226304048,0.0004981186414735236,0.0009967349039675002,0.0016958924377040642
3.724395,0.00020054127124258746,0.0004986162624939764,0.0009912610727425169,0.0016904186064790807
3.726697,0.00020302937634485282,0.0004856781159621968,0.0009932515568243287,0.0016819590491313782
3.728998,0.00020750796552893038,0.0001617268316472479,0.0010012134931515779,0.0013704482903277562
3.7313,0.00021099131267210191,0.00041949452024193836,0.0008947225947746209,0.0015252084276886609
3.733602,0.00021198655471300803,0.0005075734408621318,0.0007006503967979232,0.0014202103923730634
3.735903,0.00021049369165164882,0.00048368763188038456,0.000494635294330352,0.0011888166178623855
3.738205,0.00020949844961074267,0.0004961281573917113,0.0004986162624939764,0.0012042428694964305
3.740507,0.00021049369165164882,0.0004976210204530705,0.0004981186414735236,0.0012062333535782428
3.742808,0.00021148893369255496,0.0004981186414735236,0.0004971233994326173,0.001206730974598696
3.74511,0.00020949844961074267,0.0004981186414735236,0.0005016019886166951,0.0012092190797009614
3.747411,0.0002040246183857589,0.0004981186414735236,0.0004866733580031028,0.0011888166178623853
3.749713,0.00019855078716077512,0.0004966257784121644,0.00047920904269630686,0.0011743856082692464
3.752015,0.00019556506103805672,0.00045183988657138797,0.00016073158960634175,0.0008081365372157863
3.754316,0.00019556506103805672,0.0010464970060128074,0.0005543498167847205,0.0017964118838355843
3.756618,0.00019556506103805672,0.000995242040906141,0.0003906325010556604,0.0015814396029998582
3.75892,0.00019407219797669748,0.0010081801874379207,2.4881051022653526e-06,0.0012047404905168838
3.761221,0.00019108647185397907,0.0011763760923510587,7.961936327249127e-06,0.001375424500532287
3.763523,0.00018859836675171366,0.0014923654403387586,1.4928630613592115e-06,0.0016824566701518313
3.765824,0.00018660788266990143,0.001510777418095522,3.4833471431714934e-06,0.001700868647908595
3.768126,0.00018611026164944838,0.001686437638315456,3.9809681636245635e-06,0.0018765288681285288
3.770428,0.0001871055036903545,0.0019879959767100173,7.315029000660135e-05,0.0022482517704069727
3.772729,0.00018859836675171366,0.001955152989360114,0.00030404644349682605,0.002447797799608654
3.775031,0.00018959360879261986,0.002548317245740174,9.454799388608338e-05,0.0028324588484188768
3.777333,0.0001900912298130729,0.0025428434145151908,0.0004483565394282165,0.0031812911837564802
3.779634,0.00018959360879261986,0.0030175738680274194,0.0004921471892280867,0.003699314666048126
3.781936,0.00018859836675171366,0.003231053285801787,0.000502099609637148,0.00392175126219065
3.784237,0.00018810074573126064,0.003542066423584956,0.000494137673309899,0.0042243048426261155
3.786539,0.0001871055036903545,0.004032223128731229,0.0005085686829030381,0.0047278973153246215
3.788841000000001,0.00018611026164944838,0.00424122395732152,0.0004896590841258214,0.0049169933030967896
3.791142,0.00018461739858808922,0.004517901244693427,0.0009474704229426461,0.0056499890662241635
3.793444,0.000183622156547183,0.005038412832087339,0.0010962591080581144,0.006318294096692636
3.795746,0.00018262691450627683,0.005246916039657175,0.0014480771695184352,0.006877620123681887
3.798047,0.00018163167246537068,0.0055216028429472715,0.0015082893129932564,0.007211523828405899
3.800349,0.0001771530832812931,0.00602867866278895,0.0015062988289114446,0.0077121305749816875
3.80265,0.00016819590491313783,0.005968964140334581,0.002021336585080372,0.008158496630328091
3.804952,0.0001572482424631703,0.006519332988955676,0.002141760872030016,0.008818342103448862
3.807254,0.00015028154817682733,0.006448173183030888,0.0024662097773654177,0.009064664508573132
3.809555000000001,0.00015077916919728037,0.007019939735531465,0.0026995940359579077,0.009870312940686651
3.811857,0.00015575537940181104,0.00751507265088227,0.002999659511291109,0.01067048754157519
3.814159,0.0001617268316472479,0.007513082166800458,0.003208660339881399,0.010883469338329104
3.81646,0.00016620542083132554,0.0076300231066069295,0.003519175856644115,0.011315404384082371
3.818762,0.00016620542083132554,0.008022646091744403,0.0035853594523643727,0.011774210964940102
3.821063,0.00015923872654498257,0.008039565206439806,0.0039690252591336895,0.012167829192118479
3.823365,0.00014978392715637423,0.008127644127060001,0.003995896794238157,0.012273324848454531
3.825667,0.00014530533797229658,0.008080867751137411,0.004300440858755436,0.012526613947865143
3.827968,0.00015127679021773345,0.00860237458057223,0.0044965035408139455,0.013250154911603909
3.83027,0.0001617268316472479,0.008523252838320191,0.004645789846949865,0.013330769516917309
3.832572,0.00016819590491313783,0.008467519284029447,0.0049757125835102525,0.013611427772452837
3.834873,0.00016720066287223169,0.009073621686941287,0.004995617424328375,0.014236439774141891
3.837175,0.00016122921062679485,0.0090268453110187,0.004992134077185203,0.014180208598830697
3.839476,0.00015376489531999878,0.009028338174080058,0.005039408074128244,0.0142215111435283
3.841778,0.00014779344307456194,0.009028835795100509,0.0053872451674249425,0.014563874405600013
3.84408,0.0001433148538904843,0.00902983103714142,0.005511650422538209,0.014684796313570113
3.846381,0.00014132436980867198,0.009039285836530023,0.005497717033965522,0.014678327240304219
3.848683,0.00014132436980867198,0.009031821521223228,0.005498214654985976,0.014671360546017875
3.850984,0.00014231961184957815,0.0095538259716785,0.00549871227600643,0.015194857859534509
3.853286,0.0001438124749109374,0.009420961159217532,0.005497717033965522,0.015062490668093991
3.855588,0.00014580295899274966,0.00946176608289468,0.005501200381108694,0.015108769422996125
3.857889,0.0001467982010336558,0.009573233191476169,0.0054902527186587256,0.015210284111168553
3.860191,0.00014779344307456194,0.009037792973468666,0.005474328846004229,0.014659915262547457
3.862493,0.0001467982010336558,0.00922688896124083,0.004956802984733035,0.014330490147007522
3.864794,0.00014480771695184354,0.009048243014898179,0.005009550812901061,0.014202601544751085
3.867096,0.00014132436980867198,0.009027840553059604,0.004992134077185203,0.014161299000053482
3.869397,0.00013833864368595358,0.009027840553059604,0.004998603150451093,0.01416478234719665
3.871699,0.00013684578062459442,0.009027840553059604,0.004913012334933165,0.014077698668617362
3.874001,0.00013485529654278208,0.009092033664698051,0.004488541604486696,0.013715430565727531
3.876302,0.00013186957042006368,0.008468514526070354,0.004509939308366178,0.013110323404856595
3.878604,0.00012739098123598603,0.008530219532606534,0.004768702239001775,0.013426312752844295
3.880906,0.00012490287613372067,0.008523252838320191,0.005027465169637372,0.013675620884091284
3.883207,0.00012639573919507994,0.008522257596279285,0.004990641214123845,0.013639294549598209
3.885509,0.00013087432837915753,0.008522257596279285,0.0049941245612670155,0.013647256485925456
3.88781,0.00013485529654278208,0.008522257596279285,0.004997110287389734,0.0136542231802118
3.890112,0.00013386005450187596,0.00852175997525883,0.005042393800250964,0.013698013830011672
3.892414,0.00013087432837915753,0.008519271870156567,0.005517124253763193,0.014167270452298916
3.894715,0.00013087432837915753,0.008537186226892878,0.005445964447838404,0.014114025003110438
3.897017,0.00013535291756323518,0.008794456294467113,0.0057962896462373644,0.014726098858267712
3.899319,0.00014032912776776587,0.00852623856444291,0.006021711968502606,0.014688279660713281
3.90162,0.00013933388572685972,0.009092531285718505,0.006000811885643578,0.015232677057088941
3.903922,0.00013087432837915753,0.009008930954282388,0.0060047928538072,0.015144598136468743
3.906223,0.00012191715001100227,0.00946624467207876,0.00627997727811775,0.015868139100207512
3.908525,0.00011843380286783077,0.009084071728370802,0.006536749724671535,0.01573925525591017
3.910827,0.00011992666592919,0.009561290286985295,0.006456135119358137,0.016137352072272626
3.913128,0.00012241477103145534,0.009497594796367305,0.006787053097959427,0.016407062665358192
3.91543,0.00012241477103145534,0.010006661100290795,0.007033375503083698,0.01716245137440595
3.917732,0.00011992666592919,0.010024575457027105,0.0069806276749156725,0.017125129797871966
3.920033,0.00011743856082692464,0.010041992192742962,0.007496660673125506,0.01765609142669539
3.922335,0.00011495045572465928,0.010353502951546585,0.00754891088027308,0.018017364287544326
3.924636,0.00011345759266330005,0.01054558466544147,0.00793158144500149,0.018590623703106258
3.926938,0.00011345759266330005,0.010490348732171178,0.008100274970935082,0.01870408129576956
3.92924,0.00011445283470420621,0.011114863112839784,0.008432685812597733,0.01966200176014172
3.931541,0.00011445283470420621,0.01106261290569221,0.008530717153626988,0.019707782894023404
3.933843,0.00011345759266330005,0.0112228468742781,0.0085327076377088,0.0198690121046502
3.936145,0.00011196472960194088,0.011579143524922498,0.008510314691788413,0.02020142294631285
3.938446,0.00011096948756103472,0.011523907591652208,0.00902535244795734,0.02066022952717058
3.940748,0.00011196472960194088,0.012042428694964306,0.008751163265687699,0.020905556690253943
3.943049,0.00011345759266330005,0.0120573573255779,0.00889895670876226,0.021069771627003457
3.945351,0.00011246235062239392,0.01207726216639602,0.008462543073824916,0.02065226759084333
3.947653,0.00010947662449967553,0.012359413284992913,0.00852474570138155,0.02099363561087414
3.949954,0.00010599327735650402,0.012575380807869546,0.008561072035874627,0.02124244612110068
3.952256,0.0001045004142951448,0.012587323712360416,0.00816645856665534,0.0208582826933109
3.954558,0.0001045004142951448,0.012584337986237698,0.008023143712764854,0.020711982113297698
3.956859,0.00010549565633605094,0.012583840365217246,0.007716609164165763,0.02040594518571906
3.959161,0.00010499803531559786,0.012583840365217246,0.00748770349475735,0.020176541895290195
3.961462000000001,0.00010300755123378558,0.012587821333380872,0.007290147949637483,0.01998097683425214
3.963764,0.00010002182511106717,0.012610711900321713,0.006786555476938975,0.01949728920237176
3.966066000000001,9.554323592698954e-05,0.012203160284570648,0.006383980071392441,0.01868268359189008
3.968367,9.454799388608338e-05,0.012079750271498288,0.006151093433820405,0.01832539169920477
3.970669,9.952420409061412e-05,0.0121305076155845,0.005616648457853807,0.01784668027752892
3.972971,0.00010897900347922243,0.011496040814506834,0.005275280437823001,0.01688030025580906
3.975272,0.00011544807674511232,0.011607010302067868,0.005016517507187404,0.016738975886000384
3.977574,0.00011196472960194088,0.01104619141201726,0.004483067773261712,0.01564122391488091
3.979875,0.00010151468817242638,0.010607787292998105,0.0044422628495845605,0.015151564830755087
3.982177,9.056702572245883e-05,0.010416203200123672,0.003942153724029225,0.014448923949875353
3.984479,8.409795245656891e-05,0.010049456508049757,0.003706778981354922,0.013840333441861249
3.98678,8.160984735430357e-05,0.009324422681249635,0.003492801942560102,0.012898834471164041
3.989082,8.160984735430357e-05,0.009053219225102712,0.00324448905335402,0.012379318125811035
3.991384,8.26050893952097e-05,0.008494888440154367,0.002704570246162438,0.011282063775712014
3.993685,8.210746837475663e-05,0.008128141748080455,0.0025254266787993326,0.010735675895254544
3.995987,7.862412123158514e-05,0.007512584545780005,0.0022696494742864546,0.009860858141298045
3.998288,7.265266898614829e-05,0.00707766377390402,0.0019999388812008898,0.009150255324091059
4.00059,6.668121674071145e-05,0.006976646706752048,0.0018685669318012797,0.008911894855294039
