Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,CO_CH3OH_10K,HNCO_NH3,all
3.609314,0.059103766861676135,0.00020512610033649625,0.005725563559757384,0.06503445652177002
3.611616,0.0586096674959021,0.00018116976745048208,0.005673159081569229,0.06446399634492181
3.613917,0.057980314667375764,0.00015821161510138514,0.00562125369364953,0.06375977997612667
3.616219,0.057469745322742585,0.0001317598308730779,0.005569348305729835,0.0631708534593455
3.618521,0.0568917987918675,0.00011029894932935686,0.00551245201512555,0.06251454975632241
3.620822,0.056117210695219716,0.00010131532449710153,0.00545405845371589,0.06167258447343271
3.623124,0.05565555219689548,0.00010031714396018428,0.005402153065796193,0.06115802240665185
3.625425,0.05545242245763282,9.283078993330489e-05,0.005350746768144954,0.06089600001571108
3.627727,0.05466635528481048,6.737718624191482e-05,0.005298841380225257,0.06003257385127765
3.630029,0.05401554157474042,2.695087449676593e-05,0.005247435082574019,0.05928992753181121
3.632330000000001,0.05356785760393303,2.1460881543721014e-05,0.00519602878492278,0.058785347270399524
3.634632,0.05326890253312632,6.238628355732855e-05,0.0051446224872715406,0.058475911303955186
3.636934,0.0527792949797684,6.587991543653895e-05,0.005093216189620302,0.057938391084825236
3.639235,0.052196357546208716,1.497270805375885e-06,0.005041809891969063,0.05723966470898316
3.641537000000001,0.05149912844117202,0.00010480895637631194,0.004990403594317824,0.05659434099186615
3.643838,0.05119168883580151,0.000169191601007475,0.004939496386935044,0.05630037682374401
3.64614,0.050841826557612005,0.0001217780255039053,0.004888090089283806,0.05585169467239972
3.648442,0.05035022264318026,5.98908322150354e-06,0.004837182881901026,0.05519339460830279
3.650743,0.04970090620391558,0.0001337561919469124,0.004786275674518246,0.05462093807038074
3.653045,0.049226271358611434,0.00020063428792036853,0.004735368467135465,0.05416227411366727
3.655347,0.048880900892838065,0.0002036288295311204,0.0046844612597526855,0.053768990982121866
3.657648000000001,0.048375821541157916,0.00015122435134296437,0.004633554052369905,0.0531605999448708
3.65995,0.047924643938471324,6.587991543653895e-05,0.004582646844987125,0.05257317069889498
3.662251,0.047349192858938516,1.2976346979924335e-05,0.00453323690840972,0.05189540611432816
3.664553,0.04697886787974222,4.791266577202832e-05,0.0044688542637785576,0.0514956348092928
3.666855,0.046482772152894335,3.9927221476690265e-05,0.004426930681228034,0.05094963005559907
3.669156,0.04591480742738843,1.9464520469886504e-05,0.004393491633241305,0.05032776358109962
3.671458,0.045530008830406817,1.1479076174548453e-05,0.004360052585254577,0.04990154049183595
3.673759,0.04522955648879473,1.197816644300708e-05,0.0043261144469993905,0.049567649102237134
3.676061,0.04475142801161136,6.9872637584207975e-06,0.004292675399012663,0.04905109067438245
3.678363,0.04406917161462842,7.985444295338053e-06,0.0042592363510259345,0.04833639340994969
3.680664,0.0437991637793923,2.2459062080638274e-05,0.004225797303039207,0.04804742014451215
3.682966,0.04326563628241003,2.345724261755553e-05,0.0041923582550524785,0.047481451780080064
3.685268,0.04279649143005892,7.985444295338053e-06,0.00415891920706575,0.046963396081420014
3.687569,0.04236228289649991,1.5970888590676105e-05,0.004125979249347479,0.04650423303443807
3.689871,0.042017411520995,4.092540201360752e-05,0.004092540201360752,0.04615087712436936
3.692172,0.041435472267972236,6.388355436270442e-05,0.0040591011533740225,0.04555845697570896
3.694474,0.04118892167535368,8.484534563796681e-05,0.004026161195655754,0.045299928216647405
3.696776,0.04087449480622474,0.00010381077583939468,0.003992722147669027,0.04497102772973316
3.699077,0.04032898914279946,0.00012028075469852944,0.003959782189950757,0.04440905208744875
3.701379,0.03983339250622004,0.0001322589211415365,0.0039268422322324865,0.04389249365959408
3.703681,0.03969464541158855,0.0001412425459737918,0.003893902274514218,0.043729790232076564
3.705982,0.03935276857769438,0.000151723441611423,0.0038609623167959474,0.04336545433610175
3.708284,0.03864206403540929,0.00016869251073901636,0.00382802235907768,0.04263877890522599
3.710585,0.03863507677165088,0.00019115157281965464,0.00379508240135941,0.042621310745829935
3.712887,0.03806910840721879,0.00021560699597412744,0.00376214244364114,0.04204685784683406
3.715189,0.03791439042399662,0.0002395633288601416,0.003729202485922871,0.041883156238779626
3.71749,0.03754206908372648,0.00026401875201461435,0.003696262528204601,0.0415023503639457
3.719792,0.03728952940788642,0.00029146871677983885,0.0036638216607547897,0.041244819785421036
3.722094,0.036767480987078695,0.00032191322315581534,0.0036308817030365212,0.04072027591327103
3.724395,0.03636970604311717,0.00035285681980025017,0.0035984408355867093,0.040321003698504124
3.726697,0.036344751529694234,0.000381304965102392,0.003565500877868441,0.04029155737266506
3.728998,0.03602084194546458,0.0004042631174514889,0.0035330600104186297,0.039958165073334696
3.7313,0.0355706625233149,0.0004217312768475409,0.003500619142968819,0.03949301294313126
3.733602,0.03525274202230675,0.0004322121724851721,0.003468178275519008,0.03915313247031093
3.735903,0.03508355042129928,0.00043870034597513416,0.003435737408069197,0.03895798817534362
3.738205,0.034655330970961774,0.0004456876097335551,0.0034032965406193857,0.03850431512131472
3.740507,0.03449711935586039,0.0004561685053711863,0.0033708556731695764,0.03832414353440115
3.742808,0.03413477982095943,0.00046764758154573465,0.0033384148057197644,0.03794084220822493
3.74511,0.033861278353844095,0.00047663120637799015,0.0033059739382699537,0.037643883498492035
3.747411,0.03349095337464779,0.000482121199331035,0.0032740321610886017,0.03724710673506743
3.749713,0.03347049067364099,0.000486113921478704,0.0032415912936387906,0.03719819588875848
3.752015,0.033224938261559346,0.0004911048241632904,0.0032096495164574386,0.03692569260218008
3.754316,0.03284812510887308,0.0004945984560425006,0.0031772086490076275,0.03651993221392321
3.756618,0.03242489656122016,0.0004931011852371248,0.0031452668718262755,0.03606326461828357
3.75892,0.032284153105514836,0.00048311937986795215,0.0031133250946449235,0.03588059758002772
3.761221,0.031927802653835366,0.00046964394261956915,0.003081383317463571,0.03547882991391852
3.763523,0.03179354737162,0.000460660317787314,0.003048942450013761,0.03530315013942107
3.765824,0.031647313922961634,0.000460660317787314,0.003017000672832408,0.035124974913581346
3.768126,0.03114273366154995,0.00046914485235111065,0.002985058895651056,0.034596937409552116
3.770428,0.03087122855550845,0.00048311937986795215,0.0029536162087381627,0.034307964144114564
3.772729,0.03083030315349485,0.0004990902684586284,0.0029216744315568107,0.034251067853510286
3.775031,0.030462473625640838,0.0005110684349016354,0.002889732654375458,0.03386327471491793
3.777333,0.030194961241747014,0.000515560247317763,0.0028582899674625645,0.033568811456527334
3.779634,0.030086159563223032,0.0005175566083915975,0.0028263481902812125,0.033430064361895835
3.781936,0.030028764182350287,0.0005270393234923116,0.002794905503368319,0.033350709009210916
3.784237,0.029913973420604808,0.0005509956563783256,0.0027629637261869663,0.033227932803170095
3.786539,0.029596552009865117,0.0005824383432912192,0.0027315210392740725,0.03291051139243041
3.788841000000001,0.029151862580668483,0.0006118846691302782,0.0027000783523611787,0.032463825602159935
3.791142,0.02914936712932618,0.0006343437312109166,0.002668136575179827,0.032451847435716934
3.793444,0.029001636409862436,0.0006543073419492617,0.002636693888266933,0.03229263764007863
3.795746,0.028906809258855293,0.0006777645845668172,0.00260525120135404,0.03218982504477615
3.798047,0.028468608003148613,0.0007067118201374178,0.0025738085144411463,0.03174912833772718
3.800349,0.0284241889692558,0.0007401508681241457,0.002542864917796712,0.03170720475517665
3.80265,0.02839025083100061,0.0007775826382585429,0.002511422230883818,0.031679255700142975
3.804952,0.02804837399710645,0.0008160125889298572,0.0024799795439709236,0.03134436613000723
3.807254,0.02788567056958894,0.0008524461785273371,0.002449035947326489,0.03118715269544277
3.809555000000001,0.027560762804822368,0.0008858852265140652,0.0024175932604135948,0.03086424129175003
3.811857,0.027391072113546442,0.0009173279134269588,0.0023856514832322428,0.030694051510205638
3.814159,0.0274409811403923,0.0009497687808767695,0.0023651887822254396,0.030755938703494513
3.81646,0.027160991499787013,0.0009847050996688736,0.002347221532560929,0.03049291813201681
3.818762,0.027164485131666218,0.0010226359600717294,0.002321767928869539,0.03050888902060749
3.821063,0.026893978206161646,0.0010650586328907127,0.002307793401352697,0.03026683024040505
3.823365,0.026559587726294364,0.001108978576515072,0.0022793452560505552,0.029947911558859987
3.825667,0.02645777331152881,0.0011489057979917625,0.0022663689090706308,0.0298730480185912
3.827968,0.0264747423806564,0.0011823448459784905,0.002237920763768489,0.029895007990403382
3.83027,0.026250650850118483,0.0012107929912806325,0.002223946236251648,0.029685390077650763
3.832572,0.025989127549446156,0.0012402393171196914,0.002198991722828717,0.029428358589394563
3.834873,0.025649247076625824,0.001273179274837961,0.002180525382895747,0.02910295173435953
3.837175,0.025540944488370302,0.0013086146838985234,0.002166051765110447,0.029015610937379276
3.839476,0.025402696484007264,0.0013465455443013793,0.0021410972516875152,0.028890339279996163
3.841778,0.02536077290145674,0.0013854745852411525,0.002123130002023005,0.028869377488720895
3.84408,0.02521453945279836,0.0014254018067178427,0.00210316639128466,0.02874310765080086
3.846381,0.025142670454140318,0.0014653290281945329,0.0020797091486671046,0.028687708631001955
3.848683,0.02479979543970924,0.0015032598885973884,0.0020647364406133455,0.028367791768919976
3.850984,0.024838225390380556,0.0015391943879264098,0.0020377855661165797,0.028415205344423544
3.853286,0.024713452823265897,0.0015731325261815964,0.0020233119483312792,0.028309897297778767
3.855588,0.02464657472729244,0.0016060724838998658,0.0020078401500090615,0.02826048736120136
3.857889,0.02453427941688925,0.0016420069832288869,0.0019798910949753784,0.02815617749509352
3.860191,0.02451182035480861,0.0016779414825579082,0.0019679129285323717,0.028157674765898887
3.862493,0.024499343098097145,0.0017088850792023435,0.0019394647832302297,0.02814769296052972
3.864794,0.02435061419809648,0.0017288486899406884,0.001925490255713388,0.028004953143750552
3.867096,0.024188409860847426,0.0017423241271890713,0.001901533922827374,0.027832267910863868
3.869397,0.023950343802792658,0.0017582950157797473,0.0018825684926259462,0.027591207311198348
3.871699,0.02388496297762457,0.0017842477097395962,0.0018646012429614355,0.02753381193032561
3.874001,0.023869990269570814,0.0018171876674578653,0.0018401458198069624,0.027527323756835646
3.876302,0.023803611263865817,0.0018496285349076766,0.001826171292290121,0.027479411091063614
3.878604,0.023510146186012142,0.0018775775899413593,0.001808703132894069,0.027196426908847573
3.880906,0.023266091044735874,0.0018995375617535395,0.0017832495292026788,0.02694887813569209
3.883207,0.023412823583662715,0.0019160075406126746,0.0017702731822227546,0.02709910430649814
3.885509,0.02315229846352731,0.0019324775194718086,0.0017418250369206126,0.026826601019919728
3.88781,0.023245129253460613,0.001958929303700116,0.0017293477802091466,0.026933406337369875
3.890112,0.02303251679909724,0.0020048456083983104,0.001703894176517757,0.026741256584013304
3.892414,0.022964141432318404,0.0020627400795395104,0.0016869251073901635,0.02671380661924808
3.894715,0.022645222750773342,0.002120634550680712,0.0016674605869202769,0.02643331788837433
3.897017,0.022775485310841045,0.0021705435775265748,0.0016445024345711804,0.0265905313229388
3.899319,0.022605295529296653,0.0022154617016878512,0.0016305279070543386,0.026451285138038842
3.90162,0.022406158512181657,0.0022623761869229623,0.0016125606573898284,0.02628109535649445
3.903922,0.022331794062181325,0.0023152797553795765,0.0015876061439668964,0.026234679961527795
3.906223,0.022436103928289174,0.002375170587594612,0.0015751288872554307,0.02638640340313922
3.908525,0.022195542418892118,0.002443046864104985,0.0015471798322217476,0.026185769115218856
3.910827,0.02204282079674378,0.002514416772494569,0.001534702575510282,0.02609194014474863
3.913128,0.022062285317213663,0.002582792139273401,0.0015097480620873509,0.02615482551857442
3.91543,0.021752350260500854,0.002642682971488437,0.0014922799026912989,0.02588731313468059
3.917732,0.02168896579640661,0.0026965847204819685,0.001474312653026788,0.02585986316991537
3.920033,0.021694455789359652,0.0027504864694755013,0.0014503563201407738,0.02589529857897593
3.922335,0.021626080422580823,0.002807382760079784,0.0014363817926239322,0.02586984497528454
3.924636,0.02151079057056688,0.0028677726825632787,0.0014204109040332562,0.025798974157163413
3.926938,0.02137054620513001,0.0029291607855836893,0.0013939591198049491,0.025693666110518643
3.92924,0.021209340048417867,0.0029915470691410178,0.0013819809533619418,0.025582868070920826
3.931541,0.02120784277761249,0.0030554306235037218,0.0013550300788651758,0.02561830347998139
3.933843,0.0213296208031164,0.0031203123584033444,0.0013410555513483342,0.02579098871286808
3.936145,0.02117091009774655,0.0031876895446452586,0.0013190955795361547,0.02567769522192797
3.938446,0.021070093863517915,0.0032565640016925497,0.0012991319687978096,0.025625789834008275
3.940748,0.020914377699758815,0.0033284330003505924,0.0012846583510125091,0.02552746905112192
3.943049,0.02084200961083232,0.0034042947211563035,0.0012666911013479985,0.025512995433336624
3.945351,0.020896410450094303,0.0034856464349150604,0.0012427347684619845,0.02562479165347135
3.947653,0.02079060331318108,0.003572488141626861,0.0012302575117505187,0.02559334896655846
3.949954,0.02052458820009263,0.003662324389949415,0.0012028075469852945,0.025389720137027342
3.952256,0.02048765552022669,0.003753657909077343,0.0011903302902738285,0.025431643719577863
3.954558,0.020483662798079026,0.003844492337936813,0.0011663739573878145,0.025494529093403648
3.956859,0.020418781063179403,0.0039328313154539905,0.0011484067077233036,0.0255000190863567
3.959161,0.02039183018868264,0.004017676661091958,0.0011309385483272518,0.025540445398101845
3.961462000000001,0.020197684074252226,0.00410102473592455,0.0011119731181258238,0.0254106819283026
3.963764,0.01996959982156664,0.004185370991294056,0.0010930076879243956,0.025247978500785088
3.966066000000001,0.020042467000761597,0.0042717136077374,0.0010745413479914267,0.025388721956490414
3.968367,0.020011024313848703,0.00435905440471766,0.0010555759177899987,0.02542565463635636
3.970669,0.02000753068196949,0.004445397021161002,0.0010366104875885712,0.025489538190719058
3.972971,0.01998856525176806,0.0045327378181412616,0.0010181441476556016,0.025539447217564928
3.975272,0.019668648389686082,0.004625568608074567,0.000999178717454174,0.025293395715214818
3.977574,0.0196466884178739,0.0047283812033770455,0.0009807123775212043,0.02535578199877215
3.979875,0.019663158396733042,0.004838680152706402,0.0009617469473197767,0.025463585496759214
3.982177,0.019719555597068863,0.004953470914451886,0.000945276968460642,0.025618303479981397
3.984479,0.01959927484237033,0.0050687607664658295,0.0009313024409438004,0.025599338049779964
3.98678,0.01942409415814136,0.005186546069822066,0.0009168288231585002,0.025527469051121927
3.989082,0.01934723425679873,0.005309821366131347,0.0009028542956416586,0.02555990991857173
3.991384,0.019269376174919174,0.005438586655393673,0.0008888797681248168,0.025596842598437662
3.993685,0.019321281562838875,0.005570346486266751,0.0008744061503395168,0.025766034199445145
3.995987,0.019235937126932445,0.005701607226871371,0.0008604316228226751,0.025797975976626496
3.998288,0.019085211865857942,0.005833367057744447,0.0008464570953058335,0.025765036018908227
4.00059,0.01906125553297193,0.005969618701033653,0.0008319834775205334,0.02586285771152612
