w1,w2,w3,name,best_chi,index
0.4816759222445268,0.4816759222445268,0.4816759222445268,H2O_CH3OH_CO_NH3_100K_NASA,62.247,342
0.4939862563340938,0.4939862563340938,0.4939862563340938,CO_CH3OH_10K,62.714,364
0.4939862563340938,0.4939862563340938,0.4939862563340938,HNCO_NH3,62.714,365
0.4939862563340938,0.4939862563340938,0.4939862563340938,H2O_CH3OH_CO_NH3_100K_NASA,62.714,366
0.4983031984271278,0.4983031984271278,0.4983031984271278,H2O_40K,63.048,132
0.4983031984271278,0.4983031984271278,0.4983031984271278,CO_CH3OH_10K,63.048,133
0.4983031984271278,0.4983031984271278,0.4983031984271278,CH3OH,63.048,134
0.4919364236356819,0.4919364236356819,0.4919364236356819,d_NH3_CH3OH_50_10K_I10m_Baselined,63.131,196
0.4919364236356819,0.4919364236356819,0.4919364236356819,CO_NH3_10K,63.131,197
0.4919364236356819,0.4919364236356819,0.4919364236356819,H2O_CH3OH_CO_NH3_100K_NASA,63.131,198
0.4942557678403633,0.4942557678403633,0.4942557678403633,CO_NH3_10K,63.76,176
0.4942557678403633,0.4942557678403633,0.4942557678403633,HNCO_NH3,63.76,177
0.4942557678403633,0.4942557678403633,0.4942557678403633,H2O_CH3OH_CO_NH3_100K_NASA,63.76,178
0.4900345155553775,0.4900345155553775,0.4900345155553775,d_NH3_CH3OH_50_10K_I10m_Baselined,64.256,344
0.4900345155553775,0.4900345155553775,0.4900345155553775,H2O_CH4_10_0.6_a_V3,64.256,345
0.4900345155553775,0.4900345155553775,0.4900345155553775,HNCO_NH3,64.256,346
0.4980447688901533,0.4980447688901533,0.4980447688901533,d_NH3_CH3OH_50_10K_I10m_Baselined,65.069,416
0.4980447688901533,0.4980447688901533,0.4980447688901533,H2O_CH4_10_0.6_a_V3,65.069,417
0.4980447688901533,0.4980447688901533,0.4980447688901533,CO_CH3OH_10K,65.069,418
0.4933174396807603,0.4933174396807603,0.4933174396807603,CO_NH3_10K,65.313,220
0.4933174396807603,0.4933174396807603,0.4933174396807603,CO_CH3OH_10K,65.313,221
0.4933174396807603,0.4933174396807603,0.4933174396807603,H2O_CH3OH_CO_NH3_100K_NASA,65.313,222
0.4875879735745104,0.4875879735745104,0.4875879735745104,CO_NH3_10K,65.459,24
0.4875879735745104,0.4875879735745104,0.4875879735745104,H2O_40K,65.459,25
0.4875879735745104,0.4875879735745104,0.4875879735745104,CH3OH,65.459,26
0.4956941073286326,0.4956941073286326,0.4956941073286326,H2O_CH4_10_0.6_a_V3,66.267,376
0.4956941073286326,0.4956941073286326,0.4956941073286326,CO_CH3OH_10K,66.267,377
0.4956941073286326,0.4956941073286326,0.4956941073286326,HNCO_NH3,66.267,378
0.4966388527885626,0.4966388527885626,0.4966388527885626,CO_NH3_10K,67.514,180
0.4966388527885626,0.4966388527885626,0.4966388527885626,H2O_CH4_10_0.6_a_V3,67.514,181
0.4966388527885626,0.4966388527885626,0.4966388527885626,HNCO_NH3,67.514,182
0.4791884406167021,0.4791884406167021,0.4791884406167021,d_NH3_CH3OH_50_10K_I10m_Baselined,68.536,200
0.4791884406167021,0.4791884406167021,0.4791884406167021,CO_NH3_10K,68.536,201
0.4791884406167021,0.4791884406167021,0.4791884406167021,H2O_CH4_10_0.6_a_V3,68.536,202
0.4619149984384819,0.4619149984384819,0.4619149984384819,CO_NH3_10K,73.37,232
0.4619149984384819,0.4619149984384819,0.4619149984384819,H2O_CH4_10_0.6_a_V3,73.37,233
0.4619149984384819,0.4619149984384819,0.4619149984384819,CO_CH3OH_10K,73.37,234
0.4968027306857689,0.4968027306857689,0.4968027306857689,d_NH3_CH3OH_50_10K_I10m_Baselined,90.584,92
0.4968027306857689,0.4968027306857689,0.4968027306857689,CO_CH3OH_10K,90.584,93
0.4968027306857689,0.4968027306857689,0.4968027306857689,CH3OH,90.584,94
0.4767658853544506,0.4767658853544506,0.4767658853544506,d_NH3_CH3OH_50_10K_I10m_Baselined,91.078,60
0.4767658853544506,0.4767658853544506,0.4767658853544506,CH3OH,91.078,61
0.4767658853544506,0.4767658853544506,0.4767658853544506,HNCO_NH3,91.078,62
0.4924291481199158,0.4924291481199158,0.4924291481199158,CO_CH3OH_10K,91.967,72
0.4924291481199158,0.4924291481199158,0.4924291481199158,CH3OH,91.967,73
0.4924291481199158,0.4924291481199158,0.4924291481199158,HNCO_NH3,91.967,74
0.4843481137706262,0.4843481137706262,0.4843481137706262,d_NH3_CH3OH_50_10K_I10m_Baselined,92.754,8
0.4843481137706262,0.4843481137706262,0.4843481137706262,CO_NH3_10K,92.754,9
0.4843481137706262,0.4843481137706262,0.4843481137706262,CH3OH,92.754,10
0.4920756511891997,0.4920756511891997,0.4920756511891997,CO_NH3_10K,93.034,4
0.4920756511891997,0.4920756511891997,0.4920756511891997,CH3OH,93.034,5
0.4920756511891997,0.4920756511891997,0.4920756511891997,HNCO_NH3,93.034,6
0.4956156514650707,0.4956156514650707,0.4956156514650707,CO_NH3_10K,94.321,20
0.4956156514650707,0.4956156514650707,0.4956156514650707,CO_CH3OH_10K,94.321,21
0.4956156514650707,0.4956156514650707,0.4956156514650707,CH3OH,94.321,22
0.4981023035236096,0.4981023035236096,0.4981023035236096,d_NH3_CH3OH_50_10K_I10m_Baselined,100.95,352
0.4981023035236096,0.4981023035236096,0.4981023035236096,H2O_40K,100.95,353
0.4981023035236096,0.4981023035236096,0.4981023035236096,HNCO_NH3,100.95,354
0.4949469809824232,0.4949469809824232,0.4949469809824232,d_NH3_CH3OH_50_10K_I10m_Baselined,103.36,428
0.4949469809824232,0.4949469809824232,0.4949469809824232,H2O_40K,103.36,429
0.4949469809824232,0.4949469809824232,0.4949469809824232,CO_CH3OH_10K,103.36,430
0.4957329296623244,0.4957329296623244,0.4957329296623244,d_NH3_CH3OH_50_10K_I10m_Baselined,104.89,208
0.4957329296623244,0.4957329296623244,0.4957329296623244,CO_NH3_10K,104.89,209
0.4957329296623244,0.4957329296623244,0.4957329296623244,H2O_40K,104.89,210
0.4929513172976042,0.4929513172976042,0.4929513172976042,H2O_40K,104.98,388
0.4929513172976042,0.4929513172976042,0.4929513172976042,CO_CH3OH_10K,104.98,389
0.4929513172976042,0.4929513172976042,0.4929513172976042,HNCO_NH3,104.98,390
0.4956805055195521,0.4956805055195521,0.4956805055195521,CO_NH3_10K,106.39,188
0.4956805055195521,0.4956805055195521,0.4956805055195521,H2O_40K,106.39,189
0.4956805055195521,0.4956805055195521,0.4956805055195521,HNCO_NH3,106.39,190
0.4886520342460302,0.4886520342460302,0.4886520342460302,CO_NH3_10K,109.25,244
0.4886520342460302,0.4886520342460302,0.4886520342460302,H2O_40K,109.25,245
0.4886520342460302,0.4886520342460302,0.4886520342460302,CO_CH3OH_10K,109.25,246
0.4984201338683448,0.4984201338683448,0.4984201338683448,d_NH3_CH3OH_50_10K_I10m_Baselined,136.27,348
0.4984201338683448,0.4984201338683448,0.4984201338683448,CO_CH3OH_10K,136.27,349
0.4984201338683448,0.4984201338683448,0.4984201338683448,HNCO_NH3,136.27,350
0.4851620688600503,0.4851620688600503,0.4851620688600503,d_NH3_CH3OH_50_10K_I10m_Baselined,138.19,172
0.4851620688600503,0.4851620688600503,0.4851620688600503,CO_NH3_10K,138.19,173
0.4851620688600503,0.4851620688600503,0.4851620688600503,HNCO_NH3,138.19,174
0.4638900171898932,0.4638900171898932,0.4638900171898932,d_NH3_CH3OH_50_10K_I10m_Baselined,140.8,204
0.4638900171898932,0.4638900171898932,0.4638900171898932,CO_NH3_10K,140.8,205
0.4638900171898932,0.4638900171898932,0.4638900171898932,CO_CH3OH_10K,140.8,206
0.4811633600826547,0.4811633600826547,0.4811633600826547,CO_NH3_10K,142.13,184
0.4811633600826547,0.4811633600826547,0.4811633600826547,CO_CH3OH_10K,142.13,185
0.4811633600826547,0.4811633600826547,0.4811633600826547,HNCO_NH3,142.13,186
